line,rho1,rho2,rho3,rho4,rho5,rho6,rho7,rho8,rho9,rho10,rho11,rho12,rho13,rho14,rho15,rho16,rho17,rho18,rho19,rho20,rho21,rho22,rho23,rho24,rho25,rho26,rho27,rho28,rho29,rho30,rho31,rho32,rho33,rho34,rho35,rho36,rho37,rho38,rho39,rho40,rho41,rho42,rho43,rho44,rho45,rho46,rho47,rho48,rho49,rho50,rho51,rho52,rho53,rho54,rho55,rho56,rho57,rho58,rho59,rho60,rho61,rho62,rho63,rho64,rho65,rho66,rho67,rho68,rho69,origin
10,0.07848756,0.08237637,0.078866735,0.07565678,0.07357658,0.07063717,0.06718833,0.0635507,0.06169849,0.05911136,0.057621427,0.05524536,0.05417569,0.052555703,0.050091386,0.048575837,0.04573475,0.043575652,0.04123575,0.038460456,0.036095977,0.03415765,0.03198888,0.028339643,0.02524623,0.022276513,0.01967735,0.016325425,0.013770921,0.010785924,0.007305052,0.0039011305,0.0012627374,-0.0019146348,-0.0060293106,-0.008962385,-0.012551327,-0.016318696,-0.018385638,-0.023323266,-0.026066551,-0.026813053,-0.029747428,-0.03146462,-0.033998452,-0.03431034,-0.03648492,-0.037701245,-0.039795972,-0.041360382,-0.043025386,-0.044763483,-0.048148468,-0.0487563,-0.050671462,-0.052342743,-0.054672103,-0.055732112,-0.05844496,-0.06037312,-0.06148216,-0.06298323,-0.06572256,-0.06686181,-0.068660595,-0.07184483,-0.07279386,-0.074328884,-0.076723024,true
11,0.11282262,0.11469284,0.111273006,0.10824778,0.10262199,0.09787752,0.09365148,0.088853836,0.08424515,0.0821988,0.07960405,0.07729536,0.074592225,0.072375566,0.06988776,0.06619301,0.06428826,0.061400916,0.05838862,0.055249874,0.05262229,0.049148474,0.04630736,0.04323808,0.040763788,0.038216826,0.0338191,0.030500686,0.02780374,0.023814261,0.02180687,0.017064974,0.014308555,0.011144338,0.008530479,0.0041851336,0.0013236078,-0.0013391711,-0.00528696,-0.009027887,-0.01269001,-0.014758254,-0.016981242,-0.017784096,-0.019736374,-0.021651931,-0.023033839,-0.024942636,-0.026689176,-0.029466214,-0.030642003,-0.032223687,-0.033740453,-0.035372384,-0.037892558,-0.03967157,-0.040582836,-0.042954117,-0.04473906,-0.04609065,-0.047765173,-0.049763683,-0.05164878,-0.0539546,-0.056014694,-0.056810066,-0.05995036,-0.06080527,-0.062585995,true
12,0.11836396,0.121252395,0.11579945,0.10930654,0.10286451,0.097943604,0.09225869,0.087484546,0.082197495,0.07924628,0.0764898,0.07489354,0.07173249,0.06908047,0.06603533,0.063645996,0.06070223,0.058220644,0.05542228,0.0524162,0.050053008,0.04791904,0.044837765,0.041573737,0.03893452,0.03654916,0.0324251,0.029621653,0.02656347,0.023051837,0.020570898,0.017244495,0.013618469,0.011628002,0.008942967,0.005051789,0.0020586364,-0.0018679537,-0.004218566,-0.008050095,-0.011252593,-0.012837834,-0.015285802,-0.016184647,-0.018574422,-0.01914708,-0.02099252,-0.022277132,-0.024383415,-0.026303513,-0.027415901,-0.029475838,-0.03129881,-0.032938242,-0.035221517,-0.03626257,-0.037883267,-0.03954299,-0.042304274,-0.042709652,-0.04518658,-0.046812113,-0.048167173,-0.050712682,-0.05135048,-0.053942777,-0.055426747,-0.057608657,-0.059431512,true
13,0.11281283,0.11455552,0.111085035,0.10750097,0.10369984,0.09817715,0.092859544,0.08860188,0.08404673,0.080818735,0.078733765,0.07631774,0.07440927,0.07108758,0.06865587,0.06616445,0.06324454,0.059854567,0.05679135,0.054245256,0.05139055,0.047890138,0.044583067,0.042019088,0.03754805,0.03472667,0.031745892,0.027984558,0.024570532,0.021888167,0.018384907,0.014832757,0.011319625,0.008023443,0.0039345045,0.0011394992,-0.002499164,-0.006279014,-0.009870242,-0.013134554,-0.016595393,-0.018525362,-0.019233342,-0.022196393,-0.024284277,-0.025834352,-0.027295934,-0.029231135,-0.030988056,-0.032626525,-0.03443359,-0.03621792,-0.038334314,-0.039988838,-0.04190463,-0.043199193,-0.04572612,-0.047593098,-0.04890833,-0.051800065,-0.053034075,-0.054651342,-0.05627744,-0.058105018,-0.06057009,-0.061535552,-0.063890696,-0.06555246,-0.06836778,true
14,0.09523621,0.09783189,0.094782695,0.091684155,0.08901702,0.08541177,0.082436524,0.07924574,0.075954266,0.07388117,0.071939185,0.07012078,0.067892194,0.066037074,0.063552275,0.06115511,0.059107058,0.057166733,0.054008216,0.05210974,0.048791,0.04649689,0.04319803,0.04136633,0.037880637,0.03545585,0.031989958,0.029123792,0.025882788,0.022492878,0.019756868,0.017016694,0.013256391,0.010747537,0.007420886,0.003668881,0.0008001458,-0.0025377618,-0.0062375236,-0.009881085,-0.013120167,-0.014834248,-0.01674054,-0.01840192,-0.019923313,-0.021147378,-0.023524607,-0.024144713,-0.027238688,-0.028591814,-0.030055601,-0.031513564,-0.033837404,-0.035649955,-0.037234608,-0.039243788,-0.040661465,-0.042108174,-0.044154096,-0.045898534,-0.046936646,-0.04974331,-0.051370855,-0.05332664,-0.054812793,-0.056637242,-0.05874927,-0.060472377,-0.06255466,true
15,0.10626584,0.10873293,0.106096104,0.102136485,0.09769773,0.092932016,0.08873243,0.0847359,0.078957655,0.07818447,0.07480286,0.072977,0.06964401,0.067893654,0.065552704,0.061360445,0.059148256,0.056574397,0.05374579,0.05044499,0.048378423,0.04523581,0.041790392,0.03797577,0.036591195,0.033544082,0.029149791,0.026424035,0.023725754,0.02005781,0.017767983,0.012627285,0.0103433505,0.0071216607,0.004686025,0.00010108575,-0.0025284588,-0.0060084388,-0.008569563,-0.012614524,-0.016631646,-0.018162027,-0.019853424,-0.020640992,-0.023161935,-0.025251985,-0.026551949,-0.028201483,-0.029837232,-0.032271363,-0.034187943,-0.035714533,-0.036638327,-0.03793341,-0.040950745,-0.041791968,-0.044460233,-0.04542681,-0.047601204,-0.04839423,-0.05114303,-0.05241584,-0.054753955,-0.056454573,-0.05789491,-0.060582675,-0.062069174,-0.06269265,-0.065848425,true
16,0.13078366,0.13485321,0.12776855,0.12113773,0.114768475,0.10703469,0.10071473,0.09541953,0.0896152,0.0867271,0.08450114,0.08152149,0.07879895,0.07583128,0.07372276,0.070428066,0.0680729,0.06492098,0.061680473,0.058994602,0.05658152,0.05404569,0.051008996,0.04773579,0.044102453,0.042023778,0.038514383,0.035658468,0.03257086,0.029264849,0.02661511,0.021917934,0.01956417,0.016443167,0.013286331,0.008987006,0.0057655657,0.0030213697,1.0496471e-05,-0.0041621253,-0.0073636523,-0.008721522,-0.010402034,-0.012780116,-0.014733255,-0.01594117,-0.017605985,-0.019737676,-0.021019481,-0.023107124,-0.025076985,-0.026880968,-0.028898397,-0.030115409,-0.032382976,-0.033722803,-0.03579129,-0.03850796,-0.039482795,-0.04200484,-0.043016393,-0.044687133,-0.047387306,-0.04946451,-0.05022607,-0.05345218,-0.05384508,-0.056098133,-0.057896003,true
17,0.11223096,0.115648486,0.11056244,0.104628615,0.099217325,0.094141565,0.0894737,0.08406809,0.07871236,0.07647684,0.0741285,0.071597025,0.06894715,0.065503046,0.06346503,0.05934757,0.05781593,0.054492556,0.051723164,0.04899604,0.045222744,0.043266788,0.039309025,0.036441974,0.032577444,0.029464416,0.026319781,0.022592353,0.019495146,0.017068533,0.012944862,0.0098944,0.0056881336,0.0027274631,-0.00051934645,-0.0043706074,-0.006842115,-0.0103727,-0.013998497,-0.018005492,-0.021411462,-0.02330421,-0.02510825,-0.026919514,-0.027760027,-0.029951598,-0.032588877,-0.034265622,-0.035843927,-0.03739132,-0.0395719,-0.04029131,-0.042253084,-0.044972055,-0.045540366,-0.047652923,-0.049892664,-0.051628523,-0.05370027,-0.054650526,-0.05715617,-0.05856077,-0.06123829,-0.06252375,-0.06417306,-0.06636416,-0.068703935,-0.069753826,-0.07167147,true
18,0.113422334,0.116612755,0.11181017,0.10642387,0.1009759,0.09694638,0.0911711,0.086656645,0.081788085,0.079592794,0.077468514,0.0743536,0.07241755,0.06989629,0.06730407,0.06550781,0.06247491,0.060322143,0.05744396,0.05481993,0.052165568,0.050045576,0.04716861,0.04401772,0.0414655,0.0381862,0.035727747,0.032712895,0.02938731,0.025778804,0.023192652,0.02038796,0.017236061,0.014020685,0.011027525,0.0073650395,0.0036226031,0.00017673336,-0.002097452,-0.0056154924,-0.00831865,-0.01064692,-0.012201471,-0.014173872,-0.015380096,-0.01728097,-0.018805556,-0.020673908,-0.021685673,-0.024435738,-0.026002854,-0.02724021,-0.029630879,-0.03117499,-0.03306683,-0.03545971,-0.036593962,-0.038473584,-0.040298466,-0.042495016,-0.043456633,-0.04554969,-0.047024295,-0.049340732,-0.05038511,-0.053572614,-0.054936074,-0.056947343,-0.058074497,true
19,0.09811337,0.10306212,0.09774112,0.09414148,0.09096721,0.08715843,0.08357925,0.07912327,0.076249555,0.073271,0.07124894,0.06887392,0.06781226,0.065904625,0.063618936,0.06153722,0.059210118,0.05638181,0.05376031,0.051196992,0.048436664,0.046849668,0.043999787,0.040944796,0.038008653,0.035024676,0.03298293,0.029371368,0.027432159,0.02325863,0.021741483,0.017808214,0.015140373,0.01194296,0.007850835,0.0056882035,0.0027789567,-0.00037886668,-0.0044495594,-0.008036658,-0.010421604,-0.011791523,-0.013338793,-0.016219825,-0.016969519,-0.018935088,-0.02006307,-0.022152707,-0.023499217,-0.025097394,-0.027457226,-0.028962288,-0.030740593,-0.032451116,-0.034238458,-0.03544528,-0.037685886,-0.0388637,-0.040422082,-0.043329608,-0.045068663,-0.04620128,-0.047716282,-0.049747102,-0.051716387,-0.053162884,-0.055373415,-0.056718245,-0.05848581,true
20,0.10408649,0.103636086,0.102552265,0.10112118,0.096998915,0.09325577,0.08902747,0.08522423,0.080085255,0.07824857,0.07628794,0.07411309,0.07041915,0.06882396,0.06609397,0.064032495,0.060566865,0.05841308,0.055487175,0.052606016,0.049756676,0.0460171,0.04295751,0.038968418,0.037162974,0.033688772,0.030099599,0.027283154,0.02317851,0.019544907,0.016778218,0.012909541,0.009796918,0.007125906,0.0032873452,-1.9250438e-05,-0.003815611,-0.0068962406,-0.0105376635,-0.0138885435,-0.017379053,-0.01917803,-0.02148041,-0.0230456,-0.025225274,-0.026065517,-0.027877377,-0.02969136,-0.031406503,-0.032921903,-0.035183918,-0.03614057,-0.038691234,-0.04012113,-0.04249652,-0.04488899,-0.046271052,-0.047019634,-0.0488776,-0.051063295,-0.05337671,-0.05538551,-0.056826837,-0.05833143,-0.060532928,-0.06254909,-0.063951865,-0.06528282,-0.06734561,true
21,0.09943783,0.10470422,0.09984559,0.09396255,0.087692894,0.083535,0.07767671,0.07247086,0.0676791,0.06548187,0.06207311,0.059164125,0.05722233,0.053861238,0.051480286,0.048444863,0.04588233,0.042298097,0.039507583,0.037316103,0.033576936,0.030584458,0.02684524,0.024761975,0.0212291,0.018749783,0.015612682,0.011768799,0.0076111536,0.006213016,0.002237739,-0.0016573286,-0.0057515325,-0.00809676,-0.011807061,-0.015400633,-0.01869126,-0.021844884,-0.024365887,-0.02767497,-0.031723674,-0.034084924,-0.03498132,-0.0368537,-0.03928361,-0.040694617,-0.042090006,-0.04453042,-0.045567807,-0.047378648,-0.0492993,-0.05099302,-0.053165738,-0.05514911,-0.055494677,-0.05782688,-0.060904287,-0.062255263,-0.0636585,-0.06563664,-0.06755087,-0.069063395,-0.071522444,-0.07368769,-0.07492447,-0.078052774,-0.07882231,-0.079746254,-0.08223756,true
22,0.095828995,0.09736635,0.09693196,0.09434688,0.091497436,0.0881976,0.08529744,0.08137598,0.07732375,0.07571614,0.073480144,0.0726703,0.07011899,0.06797473,0.06516993,0.06252934,0.06035927,0.058009047,0.05543087,0.052568074,0.050687507,0.047444906,0.044166666,0.041106343,0.03900121,0.03614162,0.03260254,0.029201953,0.026748251,0.023464393,0.021286093,0.016311701,0.013967311,0.011745475,0.008006982,0.004601796,0.0012161899,-0.002073017,-0.0052972976,-0.009324105,-0.012171751,-0.013415546,-0.016077995,-0.017473593,-0.019855719,-0.020309824,-0.022680601,-0.024050783,-0.026227128,-0.027924769,-0.029730335,-0.031007143,-0.032807827,-0.0345542,-0.037672173,-0.038355153,-0.040411074,-0.04241472,-0.044374462,-0.045428235,-0.04728237,-0.0488337,-0.050674863,-0.05293303,-0.054628782,-0.057125792,-0.058711447,-0.059911788,-0.062073734,true
23,0.124524444,0.13108107,0.12071172,0.11073881,0.10282737,0.095299706,0.08830631,0.08247029,0.07634769,0.07357988,0.07077672,0.067933284,0.066282,0.062849775,0.0609925,0.057549063,0.055488866,0.053054698,0.04980439,0.047382634,0.04498341,0.04298522,0.039996326,0.03686376,0.034563974,0.03177929,0.02856944,0.026632238,0.023598388,0.020178016,0.016933784,0.014394442,0.011612806,0.008559112,0.0061503295,0.0023844447,-0.00025697798,-0.0036637904,-0.007053188,-0.009450033,-0.013255468,-0.013906849,-0.017002685,-0.018181764,-0.020195855,-0.021336094,-0.023120102,-0.024689097,-0.026455145,-0.028576642,-0.029538728,-0.031685177,-0.033447374,-0.03540069,-0.036589734,-0.038394798,-0.03918192,-0.042880725,-0.043789554,-0.045508493,-0.047084622,-0.048676345,-0.050820578,-0.05234201,-0.054163564,-0.05620674,-0.057697263,-0.059669666,-0.06126838,true
24,0.11355877,0.11617962,0.111553416,0.10601371,0.10128104,0.09554009,0.09016601,0.08545429,0.080722675,0.079007454,0.07734267,0.074139476,0.07229619,0.070221856,0.0671978,0.06578322,0.06238032,0.060196396,0.05850994,0.054463096,0.052603036,0.050708268,0.0480446,0.04423317,0.04234075,0.0403385,0.03770283,0.033604268,0.030900676,0.028325118,0.026172867,0.022561543,0.019869082,0.016442236,0.013267366,0.011046603,0.008101719,0.005021709,0.0029692359,-0.0012394208,-0.0042047775,-0.0056641223,-0.007769779,-0.009352007,-0.010989442,-0.011564516,-0.014417505,-0.015062493,-0.016526097,-0.01939613,-0.02109307,-0.021925328,-0.023426386,-0.025770904,-0.0274849,-0.028523201,-0.03017511,-0.032148376,-0.033868365,-0.035116453,-0.036939446,-0.038731206,-0.040642425,-0.04175057,-0.04407917,-0.04532833,-0.04795049,-0.04878317,-0.05114932,true
25,0.1254098,0.12596478,0.12160872,0.117571525,0.11229694,0.10650284,0.10208471,0.0979734,0.09252284,0.090423666,0.088110946,0.08598818,0.083517365,0.08065592,0.078577936,0.0755174,0.07325091,0.07007073,0.06775792,0.064146034,0.06226223,0.058763,0.05530484,0.05233302,0.049421623,0.045630008,0.042852342,0.03963331,0.03648655,0.032998864,0.029687265,0.026546221,0.023183968,0.019172685,0.016921394,0.012921706,0.009541024,0.0060032993,0.002719183,-0.00078422483,-0.0037550642,-0.0063774483,-0.007362588,-0.009046362,-0.010902307,-0.012831492,-0.015162906,-0.016868442,-0.017561145,-0.020104183,-0.022098374,-0.023388967,-0.02457818,-0.027564285,-0.029036587,-0.030408092,-0.03205996,-0.033948362,-0.035563048,-0.038189095,-0.039910633,-0.04177915,-0.043613628,-0.045066457,-0.046745427,-0.049268696,-0.050509162,-0.05301165,-0.0545693,true
26,0.09821083,0.10147206,0.09880387,0.09548158,0.09156354,0.088702746,0.08481856,0.07995559,0.0753228,0.073668584,0.071679205,0.06902111,0.06659379,0.06446551,0.061244052,0.059543084,0.058184072,0.054164495,0.051274925,0.04908726,0.04577598,0.043360725,0.040160555,0.03752139,0.0342125,0.03113173,0.027192133,0.024803538,0.021739352,0.01830174,0.015318608,0.011844909,0.008798557,0.0059654284,0.0022611907,-0.000766363,-0.0039636744,-0.0077947397,-0.010078132,-0.01479454,-0.0169978,-0.019288193,-0.020958666,-0.02295905,-0.024406502,-0.025953677,-0.027552469,-0.02881147,-0.031320687,-0.03261559,-0.03502523,-0.03641818,-0.038897417,-0.0401752,-0.042103197,-0.043520965,-0.045890316,-0.047746275,-0.049638916,-0.050612867,-0.052674435,-0.054351512,-0.0565504,-0.058165554,-0.05934811,-0.06235656,-0.06362658,-0.064389564,-0.06678261,true
27,0.11553393,0.119167715,0.113193616,0.10601095,0.10008227,0.09522149,0.089189544,0.08400682,0.079472974,0.07647733,0.074634045,0.072204284,0.06973787,0.06668316,0.0642522,0.062834576,0.060445353,0.057180073,0.055038024,0.05223222,0.04942041,0.046081837,0.04342609,0.04065265,0.03831899,0.03502384,0.031964898,0.029930253,0.02620326,0.022792697,0.019946568,0.0167909,0.013451824,0.010623306,0.0078112856,0.0035652248,0.0006060647,-0.0025428608,-0.005985167,-0.0095966235,-0.012944881,-0.014511879,-0.016520781,-0.017786566,-0.019438528,-0.021179777,-0.022786986,-0.02493409,-0.026490793,-0.02786084,-0.029439766,-0.031346675,-0.033833,-0.03516113,-0.03675711,-0.039249275,-0.0400399,-0.041876,-0.044256333,-0.045786712,-0.047146335,-0.049148887,-0.051267337,-0.053299155,-0.054940894,-0.056407616,-0.05834204,-0.060324952,-0.061989106,true
28,0.12832317,0.13084823,0.12327477,0.11623078,0.110337265,0.104289934,0.09835902,0.09326716,0.08741221,0.08516686,0.083088875,0.079366304,0.076082006,0.07390164,0.0715277,0.06867536,0.0666631,0.06314429,0.060582224,0.057826433,0.05509741,0.051543377,0.048642438,0.045332864,0.04229353,0.038772974,0.036065128,0.032179598,0.028436499,0.025794204,0.02244781,0.018232847,0.015206749,0.011460289,0.007882073,0.0047643827,0.0013584271,-0.0019999044,-0.0060007544,-0.010038674,-0.013325149,-0.014508634,-0.016707987,-0.019382957,-0.019936122,-0.02226784,-0.02371059,-0.025239114,-0.0269557,-0.029231247,-0.03239897,-0.032760676,-0.035126142,-0.03608287,-0.03887515,-0.040437993,-0.042324908,-0.044099893,-0.045170065,-0.047978356,-0.04986809,-0.05131572,-0.053412434,-0.054449555,-0.056844078,-0.05834429,-0.06120953,-0.061733335,-0.0636402,true
