line,rho1,rho2,rho3,rho4,rho5,rho6,rho7,rho8,rho9,rho10,rho11,rho12,rho13,rho14,rho15,rho16,rho17,rho18,rho19,rho20,rho21,rho22,rho23,rho24,rho25,rho26,rho27,rho28,rho29,rho30,rho31,rho32,rho33,rho34,rho35,rho36,rho37,rho38,rho39,rho40,rho41,rho42,rho43,rho44,rho45,rho46,rho47,rho48,rho49,rho50,rho51,rho52,rho53,rho54,rho55,rho56,rho57,rho58,rho59,rho60,rho61,rho62,rho63,rho64,rho65,rho66,rho67,rho68,rho69,origin
10,0.1300973,0.13434945,0.12738901,0.12020518,0.11422609,0.10716682,0.10250272,0.096718796,0.092269115,0.08990897,0.08754409,0.08447452,0.08238676,0.079789974,0.077015296,0.07433697,0.072087385,0.06959377,0.06645102,0.06381416,0.060675666,0.058998626,0.056384265,0.053265713,0.049361564,0.047223557,0.04358472,0.040428337,0.03805423,0.034803748,0.03160031,0.027545515,0.025260024,0.02222272,0.018366748,0.014332005,0.011940325,0.008531652,0.0050038067,0.0005811844,-0.0025709672,-0.0032505943,-0.004867406,-0.0072541847,-0.008889859,-0.010966426,-0.012475351,-0.0138984695,-0.01668002,-0.018099627,-0.019454308,-0.021180488,-0.022525644,-0.025159778,-0.027032316,-0.028413542,-0.030862544,-0.03264613,-0.034108687,-0.035780046,-0.038500875,-0.03966496,-0.041327424,-0.043271266,-0.045323636,-0.047763515,-0.049049076,-0.05098979,-0.05206969,true
11,0.08674709,0.08857654,0.08650264,0.08117351,0.07825182,0.07396539,0.07022975,0.06690967,0.0639702,0.06208179,0.060324892,0.05798732,0.056074113,0.05452538,0.051474042,0.05064185,0.047578216,0.045844886,0.04323711,0.040686462,0.039066754,0.035628796,0.0329639,0.0307846,0.028207846,0.024867505,0.02233689,0.020229891,0.01655875,0.013630356,0.010614984,0.007815752,0.0053764973,0.0013690032,-0.0009530969,-0.0050303796,-0.008328276,-0.011434013,-0.015144562,-0.017750088,-0.02186834,-0.023143943,-0.024355674,-0.026107296,-0.028236683,-0.030259619,-0.032020174,-0.033384252,-0.03474463,-0.036381226,-0.038543392,-0.040763624,-0.0420035,-0.043410435,-0.045138266,-0.047008928,-0.04900212,-0.05030818,-0.052511897,-0.053159025,-0.05529757,-0.057565782,-0.05860847,-0.06093384,-0.06245805,-0.06449133,-0.06643479,-0.06845924,-0.069846906,true
12,0.12520586,0.1278763,0.121947855,0.11498403,0.10938468,0.1038028,0.09713128,0.091674596,0.0862832,0.08404132,0.08071481,0.07817624,0.07528202,0.07299136,0.07027978,0.068010926,0.065488495,0.061378855,0.05903629,0.057052862,0.052815475,0.05054805,0.0473025,0.043739587,0.040915705,0.038004693,0.03545229,0.0323676,0.029037535,0.025896762,0.022703752,0.019393878,0.016728193,0.013441482,0.010196523,0.0066610137,0.0029787505,0.00084187416,-0.002871044,-0.0061441483,-0.00969373,-0.010913764,-0.013144366,-0.014930373,-0.016033981,-0.018324796,-0.019527433,-0.020749716,-0.022751562,-0.024522703,-0.026494844,-0.02828461,-0.029542577,-0.031465337,-0.032532483,-0.03530729,-0.03776718,-0.03791221,-0.04008595,-0.041956875,-0.044135615,-0.04532415,-0.047270227,-0.04890527,-0.050442494,-0.05184379,-0.05399386,-0.05635563,-0.05807131,true
13,0.08042864,0.08249732,0.08205208,0.08224868,0.08139837,0.07829456,0.078387566,0.07566838,0.07401811,0.072873555,0.07137411,0.070355944,0.06877791,0.06809556,0.065846354,0.063386984,0.06188225,0.060764942,0.058908083,0.056827653,0.054166198,0.052095678,0.050153155,0.048047073,0.044943046,0.04328662,0.04040821,0.03847009,0.035211116,0.033582106,0.030005792,0.026529344,0.02450889,0.021277668,0.018372105,0.015556672,0.012691461,0.009584343,0.0060304445,0.0032625152,0.00014335196,-0.0016385661,-0.0033213454,-0.004274489,-0.0064352863,-0.008627515,-0.009641085,-0.011138979,-0.013118667,-0.014293885,-0.015716363,-0.017409999,-0.019545404,-0.02121924,-0.023410928,-0.023998756,-0.025326634,-0.027755715,-0.029594345,-0.03133585,-0.032236975,-0.03357155,-0.036377963,-0.03755503,-0.039376672,-0.04204419,-0.042880166,-0.044372052,-0.0457458,true
14,0.1127105,0.11924273,0.112026185,0.104343,0.0993709,0.0939936,0.08937629,0.08506862,0.08082659,0.07946522,0.0771745,0.07566127,0.07291225,0.07054045,0.06912808,0.067518584,0.0656698,0.0623086,0.06046437,0.058708407,0.055527665,0.05298201,0.049797937,0.04796522,0.04477775,0.041211158,0.039470706,0.037492063,0.034341674,0.031472243,0.027643727,0.024840467,0.02228881,0.019175785,0.016653702,0.012824721,0.009316142,0.0072766454,0.0034829178,0.0009088516,-0.0024524666,-0.0039805295,-0.006388784,-0.0082385745,-0.009209621,-0.009986294,-0.012976393,-0.0142449625,-0.015206852,-0.016787028,-0.019164866,-0.020961534,-0.021926505,-0.023741191,-0.024506366,-0.028184019,-0.029436398,-0.030643083,-0.032841023,-0.034429736,-0.03629939,-0.0380345,-0.038996752,-0.04129821,-0.042929184,-0.04402865,-0.046448316,-0.048800282,-0.050525766,true
15,0.10727037,0.110569425,0.10514753,0.09658189,0.08992107,0.08276705,0.0766514,0.06992321,0.064543545,0.06191099,0.058229238,0.055213958,0.05148666,0.048566554,0.046612088,0.04401088,0.04126839,0.03661634,0.03409473,0.031197332,0.027491998,0.024906993,0.020217897,0.017367844,0.0137243485,0.011007072,0.008703435,0.0050591216,0.0018045288,-0.0014359504,-0.005393766,-0.008352151,-0.011471443,-0.015498305,-0.017699242,-0.021163624,-0.025517093,-0.02810995,-0.03146395,-0.033987407,-0.03832965,-0.04003039,-0.041739415,-0.043960974,-0.04532507,-0.047486834,-0.049905173,-0.05084814,-0.0522863,-0.054740295,-0.05602,-0.05752643,-0.05921676,-0.060884565,-0.06262917,-0.06483257,-0.06598629,-0.06753631,-0.06987559,-0.07133934,-0.07360832,-0.07545608,-0.07690122,-0.0787396,-0.080240875,-0.08215295,-0.08428506,-0.086436994,-0.087771535,true
16,0.12354879,0.13080125,0.12098698,0.111866005,0.10420812,0.097465746,0.09139263,0.08533513,0.08027243,0.07798089,0.07523097,0.07201849,0.07008916,0.0671705,0.06482564,0.061708227,0.059744813,0.057103705,0.054423727,0.051934794,0.049183466,0.047003567,0.044407804,0.041829243,0.03888013,0.036549795,0.033386525,0.030328203,0.027223848,0.026072066,0.022988982,0.020027578,0.016683681,0.014193776,0.011236602,0.008351613,0.0052636233,0.0016426153,-0.0015076855,-0.0048171533,-0.008500974,-0.0088806255,-0.010732371,-0.012364259,-0.014663859,-0.01624817,-0.018172404,-0.019576209,-0.021228563,-0.02296763,-0.02371635,-0.025961528,-0.027238593,-0.029503671,-0.031121308,-0.032359842,-0.034320064,-0.03665543,-0.03806808,-0.040164538,-0.041216116,-0.04293339,-0.045346115,-0.04603662,-0.048456002,-0.05073886,-0.051927533,-0.05346437,-0.054796357,true
17,0.11073033,0.11292363,0.1093552,0.10484131,0.09981847,0.0940608,0.08976449,0.085384935,0.08051561,0.077662475,0.07609528,0.07329837,0.07119342,0.06861501,0.0658845,0.063260995,0.060204104,0.057951428,0.054839406,0.051756375,0.04937136,0.046830714,0.043834355,0.040756874,0.037072897,0.03540735,0.030492924,0.027581103,0.02489018,0.021348108,0.018007217,0.014697745,0.011468258,0.008051577,0.004356443,0.0011354075,-0.0025306027,-0.005874705,-0.009567283,-0.012847585,-0.016409758,-0.017780446,-0.01924573,-0.021710819,-0.024231818,-0.024812197,-0.02660444,-0.028891198,-0.030766014,-0.032999936,-0.033412106,-0.03580182,-0.038278937,-0.040440403,-0.04173959,-0.043218654,-0.045383472,-0.047193594,-0.048578925,-0.050796956,-0.05292512,-0.05419947,-0.05595207,-0.05881245,-0.06054536,-0.061974492,-0.0637299,-0.06555611,-0.068309195,true
18,0.10987339,0.11116714,0.1085675,0.1046844,0.1011524,0.09640745,0.09252423,0.08846349,0.084517255,0.08183302,0.08091503,0.0779802,0.075266324,0.074173786,0.070753455,0.069435105,0.06632212,0.064218275,0.061152175,0.0587735,0.056381397,0.053259727,0.049766175,0.046975397,0.044096425,0.040906526,0.03770336,0.034842465,0.03198085,0.02850042,0.025097169,0.02149205,0.01877625,0.014576232,0.012193172,0.008156691,0.004444383,0.0015424811,-0.001722225,-0.0050046844,-0.008968056,-0.010776863,-0.011796966,-0.0146572385,-0.016007002,-0.016958125,-0.018809093,-0.02150825,-0.022503901,-0.0251145,-0.025958085,-0.027706992,-0.029976018,-0.031483784,-0.03306164,-0.035538286,-0.037198886,-0.038095552,-0.040341668,-0.041926682,-0.04391426,-0.046064783,-0.046995807,-0.049347855,-0.051172398,-0.05316142,-0.05525065,-0.057562556,-0.05929217,true
19,0.09911118,0.106124595,0.09917763,0.09419727,0.08777578,0.08290555,0.078771465,0.0752094,0.0714843,0.06953675,0.06758075,0.06520592,0.06454029,0.06206745,0.05998357,0.05801463,0.05481521,0.053505864,0.051382788,0.049099255,0.04692763,0.044977736,0.04287851,0.040114544,0.037754685,0.036721773,0.03238389,0.02954531,0.027053474,0.024896653,0.022568032,0.019504052,0.016146868,0.01358092,0.010230588,0.007959139,0.0047016526,0.0008836293,-0.0011621006,-0.004732619,-0.007644157,-0.009099021,-0.010344377,-0.011724532,-0.014036122,-0.015590853,-0.017536424,-0.018350024,-0.020880092,-0.022701109,-0.023438826,-0.02547725,-0.027132183,-0.028606137,-0.031971853,-0.03121901,-0.033434127,-0.036385775,-0.03723363,-0.039028917,-0.041597765,-0.04239231,-0.0441468,-0.04629936,-0.047371943,-0.049575686,-0.05057994,-0.052674416,-0.05513146,true
20,0.10568,0.10925431,0.10640171,0.102676995,0.0995383,0.09524269,0.09150657,0.08785801,0.08506932,0.08342372,0.08063876,0.07845331,0.077291474,0.07457083,0.07232766,0.06991369,0.068222545,0.06560428,0.062457986,0.06069042,0.05738736,0.05595004,0.05233567,0.0494437,0.046369143,0.04413131,0.041248392,0.038021445,0.03497885,0.032790855,0.028167246,0.024189012,0.022577552,0.019312011,0.016128467,0.011982045,0.009348623,0.0059948,0.0026500677,0.00018358883,-0.0036470024,-0.0048759915,-0.006322189,-0.008516286,-0.010594656,-0.012477163,-0.014551992,-0.014749885,-0.018222675,-0.019228034,-0.02048567,-0.0234819,-0.024520846,-0.02566328,-0.028432067,-0.02942716,-0.031295795,-0.033149686,-0.034545638,-0.03603552,-0.039054062,-0.040188093,-0.041836042,-0.04351678,-0.046256345,-0.04707504,-0.049245767,-0.05082036,-0.053066436,true
21,0.10447569,0.10757903,0.10209435,0.09641668,0.09145856,0.08609158,0.083020516,0.07820649,0.073580146,0.07098822,0.06855306,0.06697511,0.06432331,0.06254457,0.06041946,0.058606505,0.05517395,0.053184967,0.05035053,0.047712624,0.04483255,0.042301856,0.039315768,0.03649947,0.032984294,0.030161142,0.02680521,0.024328943,0.02193591,0.018080672,0.015491467,0.011123441,0.008337518,0.0052043255,0.0016705943,-0.002237521,-0.005693903,-0.00870486,-0.011172654,-0.014601852,-0.017794129,-0.01994894,-0.021616906,-0.023980657,-0.025544405,-0.026635839,-0.0281847,-0.030730832,-0.03142852,-0.0343621,-0.03595465,-0.0375466,-0.039140504,-0.040931024,-0.04268217,-0.043999,-0.046245586,-0.047641613,-0.049463302,-0.05058743,-0.05375265,-0.054191098,-0.056184992,-0.057918813,-0.059595786,-0.061552364,-0.06369561,-0.06516386,-0.06721647,true
22,0.1109025,0.112223305,0.10941516,0.105416596,0.101715624,0.097193055,0.09494079,0.09032076,0.08741374,0.08516733,0.08277388,0.08065046,0.07868207,0.076609604,0.07486948,0.07278049,0.06981698,0.06631399,0.06485028,0.06252606,0.05935523,0.057952337,0.054531973,0.051449753,0.048083104,0.04649215,0.04374734,0.039884813,0.036742225,0.034710012,0.030816635,0.029010506,0.025874333,0.022414725,0.020026177,0.016014794,0.012515229,0.009349069,0.005791557,0.0034082746,-0.0010587443,-0.0015492616,-0.0032770406,-0.005218768,-0.007350144,-0.009314726,-0.010381762,-0.012433108,-0.013962046,-0.016294545,-0.016768679,-0.01877362,-0.021256413,-0.023058766,-0.025174432,-0.025637493,-0.028120238,-0.029883673,-0.031140743,-0.03263954,-0.03449179,-0.03625505,-0.03897723,-0.039977103,-0.041689303,-0.043927327,-0.045560654,-0.047132842,-0.04883557,true
23,0.1034451,0.107165255,0.10244531,0.09714984,0.0916743,0.08757376,0.08326629,0.07932044,0.07465367,0.07374585,0.07145212,0.07015744,0.06708251,0.06587676,0.06287961,0.06163752,0.059363086,0.05702908,0.05377688,0.051744334,0.050007395,0.04722697,0.045277324,0.041965246,0.039961852,0.036913153,0.034267403,0.03047457,0.028770149,0.024975922,0.022217209,0.018909546,0.016571077,0.013258735,0.009358358,0.006142205,0.0035529225,1.7964747e-05,-0.0028763087,-0.006196604,-0.009564414,-0.011110409,-0.012589393,-0.01457,-0.01600137,-0.017842634,-0.019786596,-0.020831482,-0.022082873,-0.024503084,-0.026616137,-0.027744958,-0.029268682,-0.031638615,-0.033317897,-0.034774173,-0.036926474,-0.037471652,-0.040763833,-0.041400578,-0.04343048,-0.046123803,-0.046848856,-0.047994785,-0.050001975,-0.052091815,-0.054382604,-0.056294646,-0.05785508,true
24,0.11031316,0.108901046,0.10856259,0.107417494,0.103867576,0.10117422,0.09698849,0.093868755,0.0894806,0.08813582,0.08517274,0.08386596,0.0818441,0.08013974,0.07726058,0.07465107,0.07179044,0.06831898,0.0660607,0.0635679,0.060580477,0.057509813,0.055524543,0.051933743,0.048556916,0.045722995,0.042567946,0.038812436,0.035280213,0.032068916,0.028800804,0.025677484,0.021454616,0.019391311,0.01490281,0.011018032,0.008854963,0.005223774,0.0011711325,-0.0018734187,-0.0055773957,-0.0068194196,-0.009369602,-0.011032678,-0.012456051,-0.013987707,-0.015810922,-0.017169783,-0.019347217,-0.020957028,-0.02283918,-0.024449855,-0.026188923,-0.028707383,-0.029979121,-0.032203194,-0.034448586,-0.035252865,-0.037754126,-0.039352417,-0.041014813,-0.042588543,-0.04468508,-0.046740778,-0.04858387,-0.049962215,-0.052196026,-0.054682035,-0.05660807,true
25,0.09544255,0.10066895,0.09550612,0.092019014,0.08866591,0.084847115,0.08157178,0.07780323,0.07566893,0.073402226,0.07157084,0.06873756,0.06797274,0.0663539,0.06377256,0.061424397,0.05922635,0.058307286,0.055759996,0.05329389,0.049731858,0.04776786,0.045351204,0.042717993,0.0398836,0.037894987,0.034411218,0.031808477,0.028513484,0.027152698,0.02382692,0.019289512,0.017002318,0.013864494,0.01116439,0.008196088,0.005151994,0.0014412957,-0.00068576355,-0.0049699275,-0.0076332996,-0.009441816,-0.010717332,-0.012338856,-0.014416349,-0.016069675,-0.017478978,-0.01851387,-0.021818817,-0.022737348,-0.023758799,-0.025754226,-0.02732581,-0.028434968,-0.03172102,-0.031682603,-0.03420527,-0.036655456,-0.03726303,-0.039070804,-0.041078523,-0.0425127,-0.044263616,-0.04549862,-0.04865816,-0.049946256,-0.051135506,-0.052653994,-0.054856714,true
26,0.11839275,0.12215443,0.11725363,0.111218944,0.10475926,0.09874059,0.09207951,0.087320246,0.082046926,0.07908307,0.07723891,0.07415934,0.07141553,0.069284245,0.06564273,0.06320495,0.06129605,0.058244623,0.055447835,0.052711934,0.05021579,0.047547806,0.044900056,0.04176539,0.039253134,0.03710816,0.034056984,0.03134714,0.028099991,0.025647877,0.022391584,0.01958634,0.016599553,0.014123889,0.010583026,0.0078006536,0.004265928,0.0010051003,-0.0020945463,-0.0046950923,-0.008643855,-0.00965296,-0.011218475,-0.012862049,-0.014604789,-0.01643468,-0.018202923,-0.020231467,-0.021373782,-0.023086997,-0.024535777,-0.026381778,-0.027704785,-0.029950308,-0.030996183,-0.033425156,-0.03481792,-0.036267444,-0.03821848,-0.040423535,-0.04168163,-0.043428954,-0.045298383,-0.04707518,-0.048403036,-0.050611675,-0.05187221,-0.054461308,-0.055463817,true
27,0.1270467,0.13079615,0.12420828,0.11574646,0.10801974,0.10149982,0.09440183,0.08799454,0.08248932,0.07994936,0.07592039,0.07345448,0.07079263,0.0675024,0.06420687,0.061376136,0.05846817,0.055290632,0.052408807,0.04922071,0.04668629,0.044419516,0.03988005,0.037833434,0.03364427,0.03094446,0.027778614,0.024794046,0.021739505,0.018605903,0.015541866,0.011825832,0.008835279,0.0054613827,0.0028924728,-0.0016140919,-0.0041599935,-0.007705514,-0.011080949,-0.013877914,-0.017714135,-0.019159503,-0.020705486,-0.022560894,-0.024219725,-0.02630836,-0.028008763,-0.029996317,-0.03124195,-0.033478506,-0.034819238,-0.03643998,-0.03779782,-0.039854944,-0.04221875,-0.043819673,-0.04440835,-0.046588406,-0.04849934,-0.050936446,-0.051749192,-0.05454527,-0.056238998,-0.057475004,-0.05914362,-0.061054733,-0.06329582,-0.06451421,-0.06678288,true
28,0.10518635,0.11140602,0.102958076,0.09599403,0.090194866,0.08607977,0.081953876,0.0767402,0.07308546,0.07028812,0.068610825,0.06597089,0.0640015,0.061969046,0.059947956,0.057382856,0.05547534,0.05178531,0.050106898,0.04648661,0.043549664,0.041891363,0.040353514,0.036248513,0.03287544,0.030439518,0.027527304,0.02397798,0.020790594,0.018425332,0.014974998,0.01304815,0.009253617,0.0062869615,0.002940992,-0.0010234099,-0.0037159184,-0.006913153,-0.010788115,-0.014642821,-0.018531408,-0.019438416,-0.02080529,-0.023192031,-0.02484097,-0.026039187,-0.027640674,-0.029807318,-0.031693522,-0.033395905,-0.03370219,-0.036948405,-0.03793503,-0.041037075,-0.041400056,-0.043332085,-0.04642189,-0.04781655,-0.049085725,-0.050627198,-0.05265941,-0.05464029,-0.05620219,-0.0583417,-0.060485594,-0.062249463,-0.063991435,-0.06533547,-0.067331016,true
