line,rho1,rho2,rho3,rho4,rho5,rho6,rho7,rho8,rho9,rho10,rho11,rho12,rho13,rho14,rho15,rho16,rho17,rho18,rho19,rho20,rho21,rho22,rho23,rho24,rho25,rho26,rho27,rho28,rho29,rho30,rho31,rho32,rho33,rho34,rho35,rho36,rho37,rho38,rho39,rho40,rho41,rho42,rho43,rho44,rho45,rho46,rho47,rho48,rho49,rho50,rho51,rho52,rho53,rho54,rho55,rho56,rho57,rho58,rho59,rho60,rho61,rho62,rho63,rho64,rho65,rho66,rho67,rho68,rho69,origin
10,0.13520543,0.14008617,0.13053332,0.12266388,0.11579311,0.10824829,0.10136208,0.09467611,0.08875787,0.08566184,0.08213072,0.07973473,0.077299386,0.07388681,0.071019456,0.06818957,0.06551457,0.062294323,0.05921893,0.056440875,0.052995346,0.05067854,0.04786319,0.043985322,0.04126348,0.037744485,0.035611853,0.031851035,0.028738134,0.026309893,0.02254482,0.01920675,0.016743323,0.013674539,0.009976233,0.0072986204,0.0042126914,0.00017714244,-0.0020661303,-0.0057378374,-0.009045962,-0.010771277,-0.012421549,-0.0146188075,-0.016902318,-0.018483657,-0.019678025,-0.021121861,-0.023202226,-0.024553044,-0.026706677,-0.028193718,-0.029765844,-0.03157366,-0.032801114,-0.03509443,-0.03675778,-0.03851805,-0.040266432,-0.041507274,-0.0437657,-0.045733705,-0.047101445,-0.049459238,-0.051184654,-0.052637514,-0.05447029,-0.056387547,-0.058052257,true
11,0.11182968,0.115741774,0.1096855,0.102759175,0.09618167,0.08983638,0.08497467,0.08062006,0.07547354,0.07308358,0.07123397,0.06836346,0.06605752,0.06361058,0.060619116,0.058085896,0.05572248,0.05380194,0.051396776,0.04834871,0.04595266,0.04376333,0.04029527,0.037683077,0.03453796,0.031846993,0.028035667,0.025933363,0.02223281,0.019336892,0.015638638,0.0128386235,0.008849692,0.006274152,0.0017189868,-0.0012454565,-0.004862507,-0.007641629,-0.011966441,-0.014855537,-0.018849552,-0.020111222,-0.02255661,-0.023597557,-0.024862679,-0.026596408,-0.028842257,-0.030794417,-0.032712724,-0.03448515,-0.035969622,-0.03822193,-0.040184103,-0.042257577,-0.043709733,-0.04540193,-0.047741335,-0.048968993,-0.051596012,-0.053213768,-0.054533064,-0.05658035,-0.058381,-0.060838547,-0.06284233,-0.06369827,-0.06620193,-0.06813284,-0.07001282,true
12,0.08706643,0.090832666,0.088683456,0.08577,0.082783215,0.07991329,0.07586438,0.0742566,0.07141988,0.06944693,0.06830585,0.06646311,0.06379481,0.0627783,0.061352137,0.05866843,0.057043124,0.05494474,0.05285157,0.050924055,0.04797993,0.045011632,0.042147186,0.040426522,0.037477393,0.034774613,0.0324966,0.029130664,0.026089773,0.023114026,0.020143572,0.017729085,0.013807575,0.010092977,0.0076979105,0.0035362164,0.00161919,-0.0022153906,-0.005670978,-0.0082902135,-0.012478363,-0.013991364,-0.015558756,-0.017051294,-0.018499613,-0.01999801,-0.021865878,-0.023927806,-0.025136465,-0.02725156,-0.029008131,-0.030532476,-0.0321619,-0.034715623,-0.03594799,-0.037901662,-0.03921772,-0.04121191,-0.042526815,-0.044856895,-0.04693756,-0.048660174,-0.049992297,-0.05224407,-0.053492654,-0.055410355,-0.05759556,-0.059279736,-0.0612718,true
13,0.09565007,0.09964763,0.09573798,0.09175165,0.08706831,0.08340049,0.08031456,0.07675139,0.07393656,0.07290067,0.07088233,0.06893148,0.06627632,0.06418912,0.061685346,0.06001835,0.057914708,0.0555367,0.053746704,0.05139496,0.048154645,0.04610357,0.043605074,0.040823556,0.03785587,0.035101295,0.03152771,0.028852208,0.0263484,0.02337236,0.020860884,0.016775653,0.013684572,0.010432385,0.008484492,0.004765004,0.0010538027,-0.0019539548,-0.005056294,-0.008214158,-0.011131033,-0.012548049,-0.014116953,-0.016806666,-0.017419621,-0.020046653,-0.021936905,-0.022767574,-0.024186123,-0.027074484,-0.027855882,-0.030407013,-0.03149419,-0.034173604,-0.0357176,-0.03657686,-0.03879535,-0.040634032,-0.04326598,-0.044117235,-0.04530371,-0.04740735,-0.04925499,-0.051343624,-0.053144403,-0.05410795,-0.056757934,-0.057841748,-0.059549905,true
14,0.12436044,0.13070786,0.1184505,0.10692026,0.097061954,0.08826472,0.07906399,0.07177767,0.064117216,0.060329605,0.056869812,0.053232394,0.04936135,0.04647815,0.043127693,0.04018198,0.036536194,0.032711137,0.029162925,0.026320804,0.0227628,0.019231165,0.014965363,0.012484962,0.009000599,0.0050398335,0.0011520991,-0.001953953,-0.005121913,-0.008504026,-0.011956453,-0.015685631,-0.018665537,-0.023506023,-0.026846483,-0.030151194,-0.033390056,-0.03758851,-0.04063935,-0.044821188,-0.048324265,-0.05058705,-0.051829647,-0.053126615,-0.0561876,-0.05753955,-0.05899846,-0.060686924,-0.063439205,-0.06431975,-0.06716176,-0.06841601,-0.07037461,-0.07212935,-0.07361432,-0.07637293,-0.0773013,-0.0788707,-0.08142797,-0.08379414,-0.08552216,-0.08795648,-0.08841207,-0.09009228,-0.091998085,-0.09413921,-0.09700538,-0.09828319,-0.10063839,true
15,0.09106721,0.09403963,0.092548415,0.0883207,0.083798915,0.080454275,0.07699472,0.072981365,0.07012654,0.06752232,0.06683668,0.064769424,0.062939174,0.059420608,0.058013707,0.0570668,0.054181103,0.05285823,0.049889732,0.047886156,0.045655355,0.04434866,0.041431777,0.038836177,0.036339242,0.033678453,0.030559357,0.028884124,0.025539543,0.02369561,0.01992913,0.016893193,0.01372951,0.0124923345,0.00842927,0.0058054216,0.002112316,-0.0012388919,-0.003632612,-0.0078123817,-0.0107757095,-0.012505977,-0.014733312,-0.015175122,-0.016174695,-0.017896954,-0.020187095,-0.023008209,-0.024069933,-0.026385995,-0.026648512,-0.029414702,-0.03030074,-0.032685775,-0.033911783,-0.03554945,-0.037400633,-0.03967533,-0.040829696,-0.042729687,-0.044202153,-0.045900606,-0.048328184,-0.049851414,-0.05123775,-0.05269666,-0.054996546,-0.056901127,-0.059243813,true
16,0.11556169,0.11922606,0.11298575,0.106666684,0.09960809,0.09378949,0.08850949,0.08292954,0.07873307,0.0770772,0.074639246,0.072535075,0.069656655,0.06705444,0.064389825,0.062099725,0.059831053,0.057071373,0.056371417,0.053137593,0.049894046,0.048350375,0.045044094,0.04166794,0.039563213,0.037252333,0.03382744,0.031436477,0.028041394,0.025623618,0.02240622,0.019763429,0.015851982,0.013643938,0.009707513,0.0063971006,0.003488007,0.00033399882,-0.0025154897,-0.006209044,-0.008830028,-0.011929556,-0.012746862,-0.014708973,-0.016223252,-0.017499706,-0.02018043,-0.021091497,-0.022630457,-0.025727278,-0.025820812,-0.028305521,-0.030279666,-0.031969152,-0.033741415,-0.035477288,-0.037915066,-0.03869053,-0.04026451,-0.042166773,-0.04326118,-0.045283217,-0.047518514,-0.049569543,-0.051452313,-0.052614424,-0.05523775,-0.056696218,-0.058324337,true
17,0.12214339,0.12547705,0.11912896,0.11323495,0.10720136,0.101824895,0.09596078,0.09144921,0.08590348,0.083139464,0.08116481,0.07926433,0.07665297,0.07427634,0.071554534,0.06907744,0.06613671,0.06417798,0.061104614,0.058468238,0.05525712,0.052519992,0.049667396,0.04742749,0.044161357,0.040924855,0.03806798,0.03433212,0.03285746,0.028956993,0.026072651,0.022135288,0.019608418,0.016237443,0.0124475695,0.00935531,0.006192037,0.0026088122,-0.0007691961,-0.0043202834,-0.0071957423,-0.009030159,-0.010337711,-0.012221555,-0.014565968,-0.01602951,-0.017730258,-0.019024523,-0.020828621,-0.022820422,-0.024671493,-0.026580451,-0.028111443,-0.029372238,-0.032211978,-0.033482734,-0.035614368,-0.037202403,-0.03949223,-0.041237537,-0.042285074,-0.04384122,-0.04645327,-0.047158062,-0.049140833,-0.051671553,-0.053222094,-0.055624288,-0.056654193,true
18,0.11850604,0.121211424,0.11590546,0.109548815,0.10284441,0.09712794,0.09192094,0.08675459,0.081963204,0.08010388,0.077597186,0.074480094,0.07210668,0.0701554,0.06747018,0.06479519,0.061902367,0.059197582,0.056643218,0.053805344,0.05156081,0.04791004,0.045167718,0.042121146,0.039433524,0.03645266,0.034023218,0.03037513,0.02782526,0.02410309,0.020874046,0.018286506,0.014883588,0.01033243,0.0074556265,0.0041655563,0.0009985659,-0.0014706012,-0.0053470996,-0.009005752,-0.012128564,-0.013961204,-0.015682247,-0.016906071,-0.018832598,-0.020762319,-0.022085832,-0.02417444,-0.02549392,-0.027716197,-0.029133197,-0.030699657,-0.032613777,-0.034569018,-0.036322497,-0.038419828,-0.040029228,-0.041537847,-0.042909358,-0.04490901,-0.046747867,-0.04898034,-0.049890924,-0.051833533,-0.053619787,-0.055574823,-0.057588678,-0.058980618,-0.061505854,true
19,0.091557294,0.09428719,0.0918167,0.08825487,0.08489331,0.08263856,0.07874864,0.075322844,0.07067641,0.069565326,0.06776888,0.066028215,0.063244976,0.06082789,0.059980564,0.056708675,0.05421909,0.052934453,0.049259823,0.04763265,0.04432826,0.041616853,0.039184164,0.03721953,0.034549195,0.031003226,0.028469037,0.026113354,0.023581132,0.020440916,0.01739167,0.013597285,0.011534533,0.008001395,0.0046768393,0.0012717012,-0.0016671587,-0.0045652916,-0.007898763,-0.011979436,-0.014197318,-0.015461353,-0.017580468,-0.019017357,-0.019890906,-0.02177997,-0.024049904,-0.026166396,-0.027817935,-0.028831776,-0.031031296,-0.03150398,-0.033920493,-0.03542754,-0.037157547,-0.039157357,-0.03990472,-0.042216077,-0.043493576,-0.045416407,-0.047740586,-0.050111316,-0.051432036,-0.052651804,-0.05414284,-0.056552675,-0.057530776,-0.059874807,-0.061154105,true
20,0.121255085,0.12446869,0.120699145,0.11515378,0.10941766,0.10464327,0.10017597,0.0952744,0.091070965,0.08941968,0.08673848,0.084601164,0.08200499,0.07994026,0.077409215,0.07503786,0.07317267,0.07056343,0.06733376,0.064474046,0.062304914,0.059422653,0.056747146,0.054143175,0.0504179,0.046989705,0.04538556,0.042053428,0.03959959,0.036042474,0.03269896,0.0296456,0.027078701,0.02381554,0.020188522,0.016780032,0.014052535,0.010807665,0.007057549,0.003945277,0.0006644814,-0.0010253927,-0.0024887817,-0.0034235595,-0.005236428,-0.007519947,-0.009837741,-0.011168858,-0.012714318,-0.014447875,-0.015949935,-0.017862543,-0.019392472,-0.02156072,-0.023031134,-0.025205215,-0.02662921,-0.028332714,-0.028943516,-0.030781109,-0.03326491,-0.035424132,-0.03728989,-0.039152864,-0.0409522,-0.0426551,-0.04441966,-0.046049114,-0.04764876,true
21,0.11233001,0.11548306,0.11037315,0.10471122,0.098826654,0.094016775,0.08842773,0.08318183,0.07853218,0.07526921,0.07294951,0.07093585,0.06809032,0.065606356,0.06309455,0.06066294,0.058035407,0.05596983,0.05221137,0.05034876,0.048044287,0.044662688,0.042057846,0.03981947,0.036618754,0.033719998,0.031089015,0.02821072,0.026028462,0.023140829,0.02000869,0.016689412,0.013502698,0.010815823,0.008052426,0.0046492517,0.0018145619,-0.0019932524,-0.0046127536,-0.007521835,-0.011231087,-0.012209502,-0.014487998,-0.014999653,-0.017060727,-0.019189721,-0.020347308,-0.021218529,-0.022617854,-0.025480116,-0.026562806,-0.028209498,-0.03031686,-0.031491335,-0.033031978,-0.03502816,-0.03628274,-0.039045468,-0.040334787,-0.041236907,-0.043544877,-0.045549784,-0.046611592,-0.04874792,-0.04967228,-0.051588338,-0.053974696,-0.055295553,-0.056680366,true
22,0.10618915,0.11197936,0.10536293,0.10054961,0.09492183,0.0907055,0.08623098,0.081879884,0.0789821,0.07698583,0.0750991,0.07263622,0.07021145,0.06858879,0.065330185,0.06331813,0.06161634,0.058816146,0.05641102,0.052584395,0.0501501,0.047047377,0.044803802,0.04175248,0.038666956,0.03574578,0.03232216,0.029481005,0.026495898,0.02240533,0.019934572,0.01673025,0.014112907,0.010325858,0.006795067,0.0036707714,9.9038705e-05,-0.003421354,-0.007886607,-0.010649704,-0.0133832,-0.015405671,-0.017274465,-0.019757882,-0.021437477,-0.02272765,-0.025554603,-0.026574524,-0.027665457,-0.029926438,-0.032430902,-0.03419991,-0.034891296,-0.03711167,-0.039047018,-0.04077726,-0.042887155,-0.043564335,-0.047036048,-0.047569487,-0.050353523,-0.05166091,-0.054514,-0.056313112,-0.058146805,-0.059975483,-0.060719553,-0.064194985,-0.0651329,true
23,0.11600671,0.11973591,0.11360802,0.108286865,0.10293161,0.097619005,0.09307899,0.08847445,0.083988525,0.08195527,0.078883156,0.07712123,0.07505552,0.07217662,0.06955425,0.06780874,0.0654194,0.063116804,0.060389828,0.057691053,0.05495812,0.052334193,0.04900613,0.04680047,0.04368347,0.041325558,0.037145443,0.035273686,0.031249639,0.028033346,0.025743218,0.021773454,0.018627271,0.0154340295,0.012186088,0.008198524,0.0050822482,0.0015332312,-0.0023978506,-0.0052207857,-0.008530647,-0.010446885,-0.011706683,-0.0148418965,-0.01666306,-0.016911613,-0.019489931,-0.021232393,-0.023040976,-0.024896916,-0.026893552,-0.028594231,-0.030216515,-0.032067575,-0.03366699,-0.03545917,-0.03801097,-0.03868281,-0.041588433,-0.04357841,-0.044523817,-0.046624057,-0.04829482,-0.05068772,-0.052763343,-0.054779384,-0.056346733,-0.05807211,-0.059612893,true
24,0.1000907,0.102123834,0.10039632,0.0962789,0.09225241,0.08763563,0.083026655,0.077839285,0.07428918,0.070667125,0.06879945,0.06644384,0.064041935,0.0604831,0.05783734,0.05500843,0.05282808,0.05008039,0.046572603,0.044642255,0.040435035,0.038051818,0.034712397,0.031749357,0.027778093,0.024324475,0.021228023,0.017548665,0.014742755,0.011480542,0.007882442,0.0043359064,0.0009080265,-0.0025135786,-0.0062821405,-0.009711968,-0.012870482,-0.016475428,-0.0196525,-0.023464538,-0.027132683,-0.028878842,-0.029680759,-0.032350168,-0.033641238,-0.036191583,-0.037341826,-0.03917099,-0.041152094,-0.042840056,-0.045387868,-0.046587177,-0.048813127,-0.0506101,-0.051744267,-0.05391276,-0.056210294,-0.058271326,-0.059469026,-0.061415393,-0.06331292,-0.06511537,-0.06669306,-0.068801776,-0.07104221,-0.07199116,-0.07487229,-0.076856956,-0.077747546,true
25,0.11153215,0.11585657,0.10939164,0.10268683,0.096499674,0.09030779,0.08506503,0.07831729,0.07377614,0.07053269,0.06769939,0.06479581,0.06305101,0.059732284,0.05662825,0.05408806,0.051087476,0.048337862,0.04571891,0.042497724,0.039881326,0.037351515,0.033884183,0.030951232,0.0276432,0.025219966,0.022062195,0.018646829,0.014805177,0.012092134,0.008770374,0.005747949,0.0022906978,-0.0014031515,-0.0039568273,-0.007165627,-0.011322667,-0.014384452,-0.017515564,-0.019775908,-0.024177581,-0.02523179,-0.027249467,-0.028879471,-0.030672785,-0.03250403,-0.03331296,-0.036156606,-0.036880337,-0.03921997,-0.040410385,-0.04196214,-0.043769225,-0.046135504,-0.047215994,-0.049823567,-0.05178455,-0.052703433,-0.054556847,-0.055844698,-0.058398895,-0.060537316,-0.060871087,-0.063584685,-0.06476995,-0.06704267,-0.069256425,-0.07063058,-0.07317656,true
26,0.10874583,0.111500174,0.106392935,0.10118572,0.0950035,0.08879288,0.08410703,0.07967079,0.07465726,0.07216936,0.069397725,0.066542715,0.06441583,0.06224978,0.05908574,0.056759417,0.053180974,0.050745483,0.048744977,0.04492075,0.04216251,0.039491717,0.03578532,0.032191172,0.029751066,0.026559016,0.023155592,0.019431653,0.016380636,0.013072887,0.009987415,0.006997769,0.0028126817,-0.00011169817,-0.003824953,-0.006283322,-0.010237941,-0.013888171,-0.016533516,-0.019567415,-0.023818118,-0.025283266,-0.026912738,-0.029047888,-0.030770082,-0.033571962,-0.03416047,-0.035337225,-0.037830185,-0.038683034,-0.04059823,-0.043488797,-0.044318885,-0.047623325,-0.048267823,-0.050282158,-0.052256234,-0.0539513,-0.055755425,-0.05715387,-0.05865498,-0.060783662,-0.062053382,-0.064310715,-0.06634792,-0.067586064,-0.070638515,-0.07156418,-0.07297812,true
27,0.13584241,0.13945891,0.13094969,0.12280541,0.11335136,0.105959885,0.09898516,0.09203737,0.086441256,0.08420778,0.080289215,0.077947594,0.07513712,0.07156448,0.06849089,0.06560155,0.06287324,0.060454108,0.057391964,0.054261558,0.050914563,0.048189305,0.04525041,0.042206444,0.03921364,0.036451988,0.0322942,0.02935982,0.02667076,0.022716125,0.019862195,0.016914358,0.012463011,0.009900989,0.006131064,0.002596479,-0.00055873394,-0.0043539065,-0.008291574,-0.010815031,-0.0148739405,-0.016644549,-0.018484987,-0.020450637,-0.021385424,-0.023173641,-0.025578795,-0.027109267,-0.028832791,-0.031370092,-0.031753857,-0.03445653,-0.035914436,-0.038468204,-0.04075357,-0.041843943,-0.04380185,-0.045377612,-0.047602683,-0.048947196,-0.051221155,-0.052233003,-0.05499968,-0.05676272,-0.058910657,-0.059954368,-0.06206954,-0.065101296,-0.06638382,true
28,0.09284546,0.096191615,0.09429355,0.08936155,0.08613243,0.08308747,0.07949576,0.07477524,0.072060004,0.07038314,0.06762752,0.06622827,0.064522766,0.06300104,0.05907232,0.057603005,0.054199677,0.052751195,0.05002046,0.047634095,0.045328606,0.0422996,0.04024096,0.03670208,0.0338394,0.031853363,0.029236555,0.026201352,0.02331867,0.020366661,0.016753452,0.015161857,0.011198321,0.008492564,0.0049417424,0.0022688515,-0.0014548935,-0.004872598,-0.007409874,-0.009911974,-0.013720669,-0.01515187,-0.017192468,-0.018895414,-0.01960365,-0.02230951,-0.02323897,-0.025247859,-0.02601202,-0.028878178,-0.029804254,-0.0321999,-0.033183716,-0.035729945,-0.03651811,-0.037820585,-0.040274937,-0.042652324,-0.043915708,-0.04471039,-0.046874024,-0.048584394,-0.049714457,-0.05280649,-0.054665994,-0.05564199,-0.057640534,-0.058930214,-0.060990542,true
