line,rho1,rho2,rho3,rho4,rho5,rho6,rho7,rho8,rho9,rho10,rho11,rho12,rho13,rho14,rho15,rho16,rho17,rho18,rho19,rho20,rho21,rho22,rho23,rho24,rho25,rho26,rho27,rho28,rho29,rho30,rho31,rho32,rho33,rho34,rho35,rho36,rho37,rho38,rho39,rho40,rho41,rho42,rho43,rho44,rho45,rho46,rho47,rho48,rho49,rho50,rho51,rho52,rho53,rho54,rho55,rho56,rho57,rho58,rho59,rho60,rho61,rho62,rho63,rho64,rho65,rho66,rho67,rho68,rho69,origin
10,0.117644705,0.11968463,0.11639283,0.1121237,0.107964456,0.10317743,0.09881392,0.094422884,0.0914267,0.08858222,0.086111814,0.08452253,0.081583425,0.07971633,0.07695303,0.07511156,0.072370045,0.069909565,0.067385495,0.06503836,0.06341796,0.059726864,0.056446746,0.055086598,0.05150114,0.047694724,0.045919463,0.04264898,0.039362494,0.036755018,0.033376753,0.031128818,0.028019205,0.024926769,0.02172934,0.018455567,0.01485197,0.011856986,0.008886315,0.005101966,0.0019366945,0.0005804701,-0.0005960865,-0.0030592047,-0.004097337,-0.005812631,-0.0072867055,-0.0085365465,-0.010175258,-0.012682715,-0.013911578,-0.015594587,-0.017825812,-0.019808052,-0.021808688,-0.022274246,-0.024658626,-0.026315747,-0.027525427,-0.029106883,-0.030727478,-0.033227082,-0.03489692,-0.036294267,-0.03812368,-0.039861415,-0.04176522,-0.04348914,-0.046060316,true
11,0.11179087,0.11472798,0.10926526,0.104224294,0.09790667,0.09167677,0.0862415,0.08119923,0.07448051,0.07350617,0.07066374,0.06805518,0.06560185,0.0620589,0.05991464,0.056310255,0.054346055,0.05151947,0.048530255,0.046012364,0.043505788,0.040739827,0.03767518,0.033978444,0.031454027,0.02868772,0.025964878,0.023243157,0.019600127,0.016437102,0.013985451,0.009514294,0.006894596,0.003986234,0.00053136237,-0.0020990944,-0.005699707,-0.008511475,-0.012539195,-0.015528284,-0.019139186,-0.020299723,-0.022376984,-0.023627643,-0.025475265,-0.027192691,-0.028754419,-0.03054778,-0.032568738,-0.0343405,-0.036432248,-0.03768017,-0.03938598,-0.041420355,-0.042583574,-0.045205776,-0.046503026,-0.047955193,-0.050373074,-0.05170941,-0.05334904,-0.05566514,-0.05749169,-0.05893471,-0.060791012,-0.06323721,-0.06411621,-0.06670961,-0.06858574,true
12,0.10441064,0.105222754,0.10373979,0.10031173,0.096094176,0.09271452,0.087446265,0.083548285,0.078997605,0.07687171,0.07498514,0.0724388,0.0694378,0.067857064,0.06575927,0.06340257,0.06024073,0.057573665,0.05574969,0.052487947,0.050049394,0.047285356,0.04442839,0.040888734,0.038236294,0.03553601,0.03290951,0.02971528,0.026154695,0.022784539,0.020521581,0.017447535,0.01361151,0.010230541,0.0073158825,0.003653479,0.0006756438,-0.0025764843,-0.006260138,-0.009638699,-0.01231057,-0.014505396,-0.016339539,-0.01845913,-0.019818217,-0.021267472,-0.022959052,-0.025216388,-0.02724107,-0.028597657,-0.02984779,-0.031507514,-0.033953995,-0.034990247,-0.037464634,-0.038197245,-0.040720064,-0.042018387,-0.044796802,-0.04649789,-0.04761696,-0.049819637,-0.051567607,-0.053732105,-0.055292737,-0.057210572,-0.05949133,-0.06117206,-0.06214908,true
13,0.11155573,0.11336841,0.110279724,0.107819945,0.102578476,0.09847855,0.095325604,0.090964474,0.08662338,0.08438834,0.08267369,0.08111955,0.07803632,0.07680843,0.07408657,0.07139665,0.068567276,0.06686519,0.0646742,0.062409114,0.05952348,0.056868874,0.054527804,0.05109774,0.048850343,0.046438426,0.043518305,0.040082395,0.0376431,0.035393413,0.031975046,0.029338852,0.026105497,0.022629071,0.019991864,0.016446307,0.01442038,0.010664148,0.0077844593,0.0050083497,0.0010748437,-0.0006631706,-0.0017016195,-0.0032522567,-0.0041145226,-0.0072063683,-0.009150745,-0.010504432,-0.011574263,-0.013783237,-0.015339428,-0.016767278,-0.018400569,-0.01904531,-0.022356767,-0.022665363,-0.025027199,-0.026106942,-0.028404595,-0.029964713,-0.032149903,-0.03311056,-0.034510344,-0.037361115,-0.03882738,-0.040538892,-0.042391457,-0.043799613,-0.045690916,true
14,0.14429432,0.14634633,0.13904512,0.1321088,0.1247439,0.1173246,0.10994055,0.10268864,0.096250854,0.09365266,0.09028108,0.087601304,0.08439997,0.08032049,0.07753332,0.074800655,0.07200894,0.06788476,0.06480571,0.06203145,0.058633357,0.055478916,0.05201914,0.049268782,0.04552535,0.042427603,0.039006274,0.035193063,0.031737052,0.028965948,0.025853243,0.02203521,0.01866905,0.015647657,0.0124700675,0.0089299325,0.0049732905,0.0018440634,-0.0015006112,-0.004431933,-0.008079244,-0.010425001,-0.012391359,-0.013985714,-0.01612955,-0.017582444,-0.018732503,-0.020484768,-0.023349322,-0.024447614,-0.02594082,-0.028498482,-0.029580472,-0.031135509,-0.0332427,-0.034179408,-0.037120946,-0.038782127,-0.040097173,-0.042387564,-0.04398845,-0.045779854,-0.047613464,-0.049693532,-0.050925486,-0.053487264,-0.05478655,-0.057427026,-0.05850007,true
15,0.12701121,0.12872006,0.123670235,0.11854346,0.11417999,0.106829524,0.10068827,0.094798595,0.088980205,0.08657065,0.08358277,0.080908306,0.07835436,0.07446082,0.072162054,0.068967454,0.06597981,0.06294489,0.059607368,0.05631919,0.05296811,0.04967566,0.04651279,0.043221988,0.039620154,0.036275577,0.033217296,0.030182146,0.026164338,0.02299324,0.020186914,0.015961535,0.012796252,0.009602652,0.0055915634,0.0026813683,-0.0015974175,-0.0045652287,-0.009089211,-0.012623491,-0.015831426,-0.017640179,-0.019055735,-0.021191545,-0.023276519,-0.024516588,-0.02628767,-0.02802514,-0.030060295,-0.032531977,-0.03375306,-0.035442878,-0.036873333,-0.04000308,-0.04097374,-0.042676594,-0.0440564,-0.04624184,-0.048954178,-0.050392974,-0.052165702,-0.054003112,-0.055652253,-0.05750308,-0.059018947,-0.06131874,-0.06351372,-0.066025004,-0.066970855,true
16,0.11252259,0.11476869,0.11010027,0.10628994,0.10217132,0.096373454,0.092361346,0.08785252,0.08356968,0.08163609,0.07928712,0.07835116,0.07504435,0.07273349,0.0704228,0.067521885,0.06517161,0.062798604,0.059783638,0.057626776,0.054835495,0.052047297,0.049282867,0.045930803,0.043443546,0.040882215,0.03829416,0.03536161,0.031838384,0.028169347,0.026175283,0.021885218,0.019126032,0.015745562,0.012696495,0.009468585,0.006006459,0.0030399896,-0.0004589567,-0.0037790202,-0.007766896,-0.009286255,-0.010635739,-0.013049262,-0.015042298,-0.016039198,-0.016539883,-0.019537624,-0.021460453,-0.022803823,-0.024443217,-0.027224611,-0.027570115,-0.030801544,-0.03157645,-0.03324372,-0.03459163,-0.03643685,-0.038136642,-0.03983104,-0.042422272,-0.04411118,-0.045676447,-0.04742409,-0.048325654,-0.051516116,-0.053069595,-0.054454267,-0.05678552,true
17,0.116287954,0.1198963,0.11506433,0.11104433,0.10674318,0.10285469,0.09831763,0.095092505,0.09112457,0.08859067,0.086593665,0.08429476,0.082045525,0.08022585,0.07812747,0.07583066,0.07321378,0.07148731,0.06854562,0.06588315,0.063673854,0.061320506,0.059019722,0.055990677,0.053260103,0.04968838,0.047418445,0.044100344,0.041789204,0.03868231,0.03526511,0.032359675,0.02903755,0.026861837,0.023386495,0.01974208,0.01690665,0.0132762,0.010105889,0.006301459,0.0033894093,0.0026452364,0.00045365188,-0.0013602562,-0.0023369521,-0.0044935783,-0.006797842,-0.008068511,-0.009681083,-0.0115568545,-0.01292367,-0.014542729,-0.016983217,-0.018452037,-0.020520462,-0.021814434,-0.02354068,-0.025354894,-0.027445016,-0.029085198,-0.029986328,-0.03238502,-0.034701627,-0.03535203,-0.038417146,-0.03903905,-0.04130176,-0.04289619,-0.045347948,true
18,0.11960638,0.12403525,0.116496585,0.11081019,0.10639581,0.100496404,0.09677279,0.092619784,0.0881093,0.087361485,0.083637886,0.0824372,0.080155976,0.0778605,0.0757142,0.073655404,0.0723944,0.068592854,0.06680956,0.063646056,0.061546233,0.05804325,0.05543415,0.052796945,0.05024162,0.047667332,0.04403898,0.04097657,0.037783302,0.03577338,0.03172519,0.02857545,0.025697801,0.022270663,0.01962445,0.015172005,0.012183477,0.008107182,0.0046567367,0.0012049968,-0.0023386502,-0.0033697803,-0.005242957,-0.00710316,-0.008501403,-0.011050429,-0.012512008,-0.013816049,-0.015832067,-0.017515637,-0.019684631,-0.022072878,-0.022467293,-0.025022143,-0.026508901,-0.028271968,-0.030482275,-0.032229,-0.033727273,-0.035623875,-0.03737832,-0.039749674,-0.04129187,-0.042726424,-0.045355193,-0.047022346,-0.048957814,-0.050813124,-0.05277299,true
19,0.09554698,0.09843874,0.094760425,0.08933979,0.083824165,0.07919342,0.07525363,0.06880416,0.06542177,0.06295604,0.061072797,0.058017347,0.05559536,0.053142108,0.050863743,0.047661155,0.045771718,0.04240021,0.040367495,0.038001698,0.03498009,0.03195566,0.02918201,0.026486596,0.023606043,0.019765917,0.018332027,0.014227136,0.011673249,0.009038303,0.005804627,0.0026558675,-2.8475188e-05,-0.004225355,-0.0068251584,-0.01059643,-0.012986563,-0.016663644,-0.019894047,-0.023442334,-0.026032519,-0.028091779,-0.030078307,-0.03138528,-0.032714557,-0.03482659,-0.037486665,-0.03864976,-0.04009267,-0.040962424,-0.042856727,-0.044249695,-0.047502242,-0.04831021,-0.050673924,-0.051339433,-0.053972896,-0.055293527,-0.057183526,-0.058511406,-0.060067482,-0.06254438,-0.06384516,-0.066002905,-0.0677184,-0.07014211,-0.07225201,-0.07297953,-0.07451896,true
20,0.0971325,0.10056135,0.096157394,0.091351494,0.08617006,0.08103816,0.07707717,0.070995815,0.06748074,0.064733654,0.062478848,0.060059965,0.05776012,0.05549894,0.05258031,0.05020833,0.047450997,0.04430367,0.041873407,0.04022055,0.0365162,0.033946365,0.030208033,0.027154954,0.024604965,0.021783877,0.01805986,0.015195592,0.01163237,0.008831555,0.0046046125,0.0020066425,-0.001847757,-0.004676212,-0.008421399,-0.011565981,-0.014871523,-0.018315144,-0.022272093,-0.024846649,-0.028500047,-0.031480573,-0.03222449,-0.03410445,-0.035767235,-0.037937924,-0.039081518,-0.04153471,-0.042769507,-0.0445139,-0.04621532,-0.04836088,-0.050547287,-0.051778343,-0.054573428,-0.055149544,-0.057488836,-0.058631584,-0.060490042,-0.063226655,-0.06426805,-0.06667828,-0.06849551,-0.07013751,-0.07256871,-0.074068524,-0.07577665,-0.07784151,-0.07910997,true
21,0.12036293,0.12736833,0.11707424,0.10833375,0.10210048,0.09611349,0.09009794,0.084324114,0.079660945,0.076573625,0.07392076,0.07185867,0.069118775,0.06675586,0.0635034,0.06180249,0.05781754,0.055505943,0.052905437,0.050367016,0.04733138,0.04464604,0.041128,0.038186044,0.03540942,0.03189808,0.029022833,0.02622671,0.022733297,0.019926758,0.016285472,0.013775771,0.009753551,0.006806033,0.0036919508,0.00022487016,-0.0034396444,-0.007332801,-0.010982424,-0.013508795,-0.017168041,-0.01916873,-0.020232668,-0.022842508,-0.024352588,-0.025637386,-0.027441649,-0.028977819,-0.030663975,-0.03370544,-0.034629013,-0.03642948,-0.038602762,-0.040707413,-0.04208542,-0.043009073,-0.046062537,-0.04720052,-0.049012158,-0.050760917,-0.05294688,-0.054769345,-0.05617646,-0.058425702,-0.06003776,-0.06216362,-0.06434586,-0.06626183,-0.06771979,true
22,0.13585484,0.14084862,0.13353305,0.12606508,0.119292155,0.11253104,0.10644915,0.10114735,0.09591737,0.09320614,0.091139086,0.08819353,0.08473404,0.08332352,0.07994286,0.07753219,0.074502975,0.072386526,0.06966585,0.06681101,0.063920714,0.06150698,0.058748487,0.055227097,0.052330106,0.049683493,0.046220597,0.043376572,0.040625647,0.037962258,0.03517526,0.032277744,0.02871219,0.02505828,0.021889143,0.019389747,0.01559581,0.012723681,0.009717846,0.0065535726,0.0026302997,0.0009969166,-0.00079535786,-0.0017743483,-0.003576733,-0.006441419,-0.0070776814,-0.00912408,-0.010550629,-0.012245309,-0.013641988,-0.015932923,-0.017305015,-0.01803337,-0.021115474,-0.021382472,-0.024027243,-0.025708979,-0.027457668,-0.029675672,-0.031534657,-0.03325422,-0.034309804,-0.03665503,-0.03842296,-0.039758623,-0.042290427,-0.04368972,-0.04529197,true
23,0.13020128,0.13410008,0.12801015,0.11986424,0.11318828,0.104788184,0.09848783,0.092722595,0.085905015,0.08331468,0.08025905,0.0773384,0.07442354,0.07152237,0.069064476,0.065094605,0.06251005,0.059674643,0.057034194,0.05290393,0.050309792,0.047577105,0.044943426,0.041658547,0.037897266,0.035794634,0.03199187,0.028661383,0.025868293,0.02180972,0.019497328,0.015816456,0.012177383,0.009140136,0.0059360797,0.002827158,-0.00097619183,-0.004004429,-0.007898288,-0.01094964,-0.014795733,-0.016402546,-0.01839451,-0.0193182,-0.021293202,-0.023721408,-0.024586502,-0.026422217,-0.029075682,-0.030583002,-0.03259637,-0.034400847,-0.035360627,-0.038106967,-0.039021485,-0.041268155,-0.042507812,-0.044973794,-0.04727238,-0.04888229,-0.050447837,-0.05257855,-0.05395528,-0.05671909,-0.057340175,-0.059260286,-0.06169838,-0.063225076,-0.0651614,true
24,0.09975145,0.10192763,0.09867561,0.096106976,0.093876705,0.090423815,0.087746166,0.08435287,0.08170735,0.0797799,0.07780015,0.07601433,0.07502578,0.07255966,0.070432305,0.06785826,0.066349864,0.06407046,0.061294127,0.05859287,0.056313027,0.053017072,0.05026547,0.048360553,0.045764543,0.041920695,0.040201295,0.036554538,0.03365361,0.030898733,0.027549792,0.023834074,0.021607555,0.018228464,0.014840512,0.011498425,0.008201505,0.0050994614,0.0015878314,-0.0013073757,-0.005005693,-0.00642604,-0.0077509265,-0.010174742,-0.011554983,-0.012660345,-0.015532559,-0.016718097,-0.018766934,-0.019732753,-0.022427998,-0.022771923,-0.025022719,-0.026910359,-0.029173609,-0.0305903,-0.03198404,-0.03433038,-0.035683353,-0.037177257,-0.038799807,-0.041094422,-0.042685114,-0.044994812,-0.045957714,-0.04789526,-0.049841966,-0.051924653,-0.053919885,true
25,0.12584892,0.12887548,0.12139203,0.11503357,0.10720827,0.10043844,0.093658395,0.087877996,0.082528815,0.078894265,0.075651914,0.07353091,0.07019497,0.06759483,0.0643681,0.06151268,0.059044503,0.05593099,0.052522484,0.04932755,0.04700795,0.04409027,0.040595837,0.03794989,0.034502413,0.031198781,0.028688598,0.024806319,0.021392671,0.018737655,0.015564836,0.011331832,0.008964071,0.0063507445,0.0030177562,-0.001401071,-0.0042817127,-0.008085123,-0.011100477,-0.014767177,-0.018115822,-0.01933132,-0.021324389,-0.02330219,-0.024816742,-0.026303304,-0.028194787,-0.02946615,-0.03220576,-0.03260066,-0.035281256,-0.037008062,-0.0391644,-0.041020203,-0.041916963,-0.044210795,-0.045437746,-0.047556024,-0.049353454,-0.050520003,-0.05260861,-0.054643955,-0.05729282,-0.058424316,-0.060383815,-0.06236542,-0.064188525,-0.06565462,-0.067781985,true
26,0.094684,0.097156145,0.094467044,0.09158386,0.08786225,0.084684856,0.08075109,0.07677229,0.07315027,0.07070576,0.069283254,0.066954784,0.064317055,0.062488336,0.06000666,0.05787679,0.054748207,0.052707143,0.05002155,0.047476333,0.044050623,0.042298622,0.039159477,0.03643248,0.0336686,0.030716188,0.027130079,0.023764811,0.02138753,0.017792936,0.014597684,0.010811694,0.008436907,0.005532464,0.0019752057,-0.0016893372,-0.005939357,-0.008274171,-0.011127228,-0.015225422,-0.018401582,-0.020233015,-0.02151569,-0.023540817,-0.025264498,-0.027030298,-0.028465537,-0.030184807,-0.032352846,-0.03382148,-0.035860065,-0.03753313,-0.03980211,-0.041022643,-0.043177646,-0.044760685,-0.04614217,-0.04785496,-0.0494364,-0.05138796,-0.053683415,-0.054996718,-0.057376176,-0.0589348,-0.060722288,-0.06230981,-0.06406758,-0.06637714,-0.068035975,true
27,0.10282053,0.10273402,0.1016585,0.09971024,0.095543444,0.091283925,0.087529674,0.084019,0.07951147,0.07702911,0.07533166,0.07361325,0.0713419,0.068667784,0.06565936,0.06371923,0.06118977,0.05866115,0.056411758,0.053810883,0.051238634,0.048088335,0.04436223,0.041305043,0.03895402,0.035774153,0.032139186,0.029575037,0.026623191,0.023369279,0.020415897,0.016991235,0.013833763,0.010787979,0.007345368,0.0043501854,0.0020435806,-0.0022023525,-0.0052455254,-0.0080071,-0.011386595,-0.012984959,-0.015740223,-0.017479494,-0.018718712,-0.020090269,-0.022061776,-0.023879917,-0.025370061,-0.026930075,-0.028825566,-0.030867688,-0.031092053,-0.03316917,-0.03556598,-0.037208017,-0.039200388,-0.04033269,-0.042303123,-0.043713883,-0.046573363,-0.04698691,-0.048628584,-0.050817795,-0.05295953,-0.0553592,-0.056325458,-0.058088243,-0.059887305,true
28,0.12020504,0.12162272,0.11618625,0.11324164,0.10943185,0.10472764,0.10069506,0.09515545,0.091731675,0.08972689,0.087305136,0.08549702,0.082775414,0.079894826,0.07744471,0.07572336,0.073038064,0.07044244,0.06713186,0.06529792,0.062550575,0.059793152,0.05646778,0.053583834,0.05094912,0.04747218,0.044654846,0.041391633,0.037493527,0.035054263,0.031749,0.028360486,0.02549114,0.022252776,0.018737404,0.014856612,0.011537245,0.008598987,0.005233748,0.0025116582,-0.0016825036,-0.0037953164,-0.0048134783,-0.0072791204,-0.008457408,-0.010525046,-0.011957163,-0.013774013,-0.016078249,-0.017220985,-0.018978998,-0.020838762,-0.02249719,-0.023929315,-0.026718803,-0.027028685,-0.029691013,-0.03178804,-0.033297054,-0.0353153,-0.036104567,-0.037981786,-0.040436126,-0.042389948,-0.043359753,-0.04621736,-0.04737057,-0.049647152,-0.05191389,true
