line,rho1,rho2,rho3,rho4,rho5,rho6,rho7,rho8,rho9,rho10,rho11,rho12,rho13,rho14,rho15,rho16,rho17,rho18,rho19,rho20,rho21,rho22,rho23,rho24,rho25,rho26,rho27,rho28,rho29,rho30,rho31,rho32,rho33,rho34,rho35,rho36,rho37,rho38,rho39,rho40,rho41,rho42,rho43,rho44,rho45,rho46,rho47,rho48,rho49,rho50,rho51,rho52,rho53,rho54,rho55,rho56,rho57,rho58,rho59,rho60,rho61,rho62,rho63,rho64,rho65,rho66,rho67,rho68,rho69,origin
10,0.096204996,0.100281306,0.09656999,0.09250424,0.08909804,0.08659686,0.08294373,0.07953144,0.07633238,0.07432075,0.07242068,0.0708421,0.06926495,0.06763726,0.06520891,0.063291036,0.0615703,0.059824854,0.057145163,0.054140244,0.052871644,0.049184795,0.047136836,0.044468388,0.041702937,0.03879412,0.037005726,0.033025846,0.029492285,0.028067566,0.024874877,0.021304885,0.017828174,0.015265286,0.012524208,0.009567959,0.005491324,0.0020072907,-0.0009263614,-0.0044974713,-0.007380011,-0.008604774,-0.010695134,-0.012733191,-0.014337689,-0.016716085,-0.01831842,-0.02045956,-0.020693805,-0.02254924,-0.024986349,-0.027892403,-0.028315831,-0.030453915,-0.031866618,-0.03377594,-0.034015335,-0.036786195,-0.039138876,-0.040945802,-0.04264405,-0.04462452,-0.045724258,-0.047191992,-0.048857406,-0.050672956,-0.053062662,-0.05471193,-0.057282552,true
11,0.098621495,0.102098055,0.098298766,0.095292,0.09171829,0.08816268,0.08507655,0.08161033,0.079050414,0.07684919,0.07445726,0.07316602,0.070798,0.06898727,0.06618644,0.06503561,0.062630884,0.06036395,0.05780618,0.055487134,0.052815616,0.050374385,0.047575187,0.044782195,0.041869037,0.039680183,0.036768015,0.03344609,0.03097969,0.027694378,0.02458332,0.020631606,0.018473584,0.015253011,0.011775112,0.009119649,0.0051995823,0.0020139338,-0.00054163765,-0.004068516,-0.008221408,-0.008388601,-0.011135998,-0.012591038,-0.014451012,-0.016127925,-0.017860053,-0.019053139,-0.020119188,-0.022927895,-0.024320738,-0.025532544,-0.028137423,-0.029456483,-0.031787023,-0.033559643,-0.035195522,-0.037332874,-0.039476242,-0.03996209,-0.042104274,-0.0442836,-0.045622032,-0.047393113,-0.049473386,-0.050924763,-0.052489325,-0.055166185,-0.057399735,true
12,0.11400079,0.11653336,0.11121033,0.10480134,0.09777005,0.09266668,0.08646914,0.08088482,0.07541014,0.07354167,0.0713343,0.06847669,0.06592018,0.06316819,0.06095611,0.058360405,0.05559077,0.05356528,0.04987412,0.047115322,0.044621088,0.04229922,0.039616544,0.035720885,0.03260868,0.030276839,0.02699885,0.023605082,0.0202326,0.01738754,0.0140562365,0.010554319,0.007884729,0.0037702208,0.001365752,-0.0013428293,-0.005141016,-0.00800873,-0.012301896,-0.015899561,-0.019250372,-0.021159738,-0.022669267,-0.02456812,-0.025606813,-0.027804581,-0.02899883,-0.031602968,-0.032712497,-0.03527441,-0.036409706,-0.037860744,-0.040786818,-0.04036073,-0.043655697,-0.04468983,-0.04676328,-0.0482045,-0.050231125,-0.052405708,-0.054170057,-0.05546515,-0.057874084,-0.05948528,-0.061407097,-0.06343217,-0.06544015,-0.066473104,-0.06798945,true
13,0.08885165,0.09158876,0.08816248,0.08418817,0.08035475,0.07827885,0.07367438,0.07161803,0.06752631,0.06634667,0.063767314,0.061259978,0.059270285,0.058089957,0.05635271,0.053135894,0.051700138,0.049481273,0.047301874,0.04385833,0.04222434,0.039221134,0.036417745,0.034662813,0.031747416,0.02905285,0.02632404,0.023395617,0.019948123,0.016588433,0.014299862,0.0110025555,0.00771693,0.0055006263,0.002187722,-0.0008955719,-0.0051310407,-0.0076847803,-0.011633122,-0.014338682,-0.017237427,-0.018909395,-0.021569287,-0.02335453,-0.023540217,-0.02568082,-0.028174454,-0.030599669,-0.03060835,-0.03270849,-0.034858637,-0.037228223,-0.03775707,-0.0395322,-0.042150173,-0.043458447,-0.04445705,-0.04621143,-0.04803112,-0.050682217,-0.05218025,-0.05380915,-0.054959137,-0.05651723,-0.057798572,-0.060219966,-0.062187314,-0.06445387,-0.06584562,true
14,0.117152534,0.12023658,0.1152608,0.1097153,0.104950234,0.09944212,0.09465562,0.089416794,0.084835455,0.08232976,0.08017352,0.0770309,0.07571332,0.07272857,0.06998286,0.067952104,0.06510084,0.06273894,0.060220726,0.057350896,0.05525486,0.052504696,0.048815157,0.045364574,0.043689348,0.04067086,0.03740955,0.034405813,0.030807097,0.028651917,0.02585312,0.021927059,0.019478338,0.016238399,0.012781575,0.010353194,0.006476964,0.002877351,0.00030010822,-0.0032593957,-0.006250384,-0.008500466,-0.009217085,-0.010885334,-0.013290677,-0.0147646945,-0.01578015,-0.017839372,-0.019654293,-0.02056997,-0.022672093,-0.024542112,-0.026603356,-0.027888795,-0.03023006,-0.031607475,-0.032286633,-0.03433448,-0.036480963,-0.0384814,-0.040220607,-0.041771606,-0.043851174,-0.044771463,-0.046652798,-0.04814349,-0.050223954,-0.051595427,-0.054169513,true
15,0.10957775,0.11254633,0.10953026,0.10472997,0.09879403,0.09461808,0.0888949,0.08410523,0.078629754,0.075958334,0.07382108,0.070457086,0.06786152,0.06535508,0.06270185,0.05973021,0.055684708,0.054309994,0.050743975,0.047090486,0.044411786,0.041430444,0.037841327,0.03565544,0.032671336,0.029637344,0.026096465,0.022524945,0.019349262,0.016161907,0.013706679,0.009208616,0.0065251547,0.0036617613,0.00048801396,-0.002554291,-0.00704467,-0.010135947,-0.012997808,-0.016579997,-0.019970778,-0.021597143,-0.023507936,-0.025119934,-0.026644586,-0.029250415,-0.030790627,-0.032471213,-0.033459317,-0.035912603,-0.037344765,-0.039449792,-0.04043023,-0.042447727,-0.044046197,-0.046514284,-0.04767675,-0.049055662,-0.05186459,-0.053242307,-0.05486216,-0.056481894,-0.05864436,-0.061249413,-0.0618404,-0.06341647,-0.06567599,-0.06664662,-0.06975922,true
16,0.114021845,0.1146329,0.11143812,0.107776225,0.104819596,0.100225694,0.095283695,0.09181108,0.08742055,0.08565982,0.08353263,0.0804937,0.079062045,0.07590587,0.07394385,0.072105415,0.06889607,0.06588439,0.06342537,0.061249834,0.0583599,0.055818506,0.052003212,0.04941998,0.045470335,0.04283846,0.039866697,0.036743302,0.03348229,0.030346107,0.026313115,0.024179928,0.02099879,0.01653725,0.013879094,0.010568339,0.006642103,0.003328045,9.260047e-05,-0.0030525299,-0.00604765,-0.008236492,-0.010141151,-0.012054402,-0.013692146,-0.015824873,-0.016093042,-0.018167086,-0.020223325,-0.022458293,-0.023401966,-0.025586728,-0.027580224,-0.028735438,-0.030710772,-0.032394703,-0.035006333,-0.03637638,-0.03858712,-0.040244263,-0.04147413,-0.043356054,-0.045268655,-0.0467562,-0.048465583,-0.050986756,-0.052685402,-0.05495341,-0.05630946,true
17,0.10367594,0.10786616,0.10313267,0.09823154,0.09378445,0.08928574,0.08491413,0.08132787,0.07656826,0.07499554,0.07329873,0.06957782,0.06801182,0.06675394,0.06451829,0.061817266,0.059720263,0.057270348,0.055641055,0.051425353,0.049499176,0.04751413,0.04461934,0.042030722,0.039273627,0.03675488,0.034412958,0.03102547,0.027944267,0.02542874,0.023437973,0.020172317,0.017069258,0.013999948,0.011837106,0.0085010845,0.0045840675,0.0030739522,-0.0016440325,-0.0040416215,-0.0074255164,-0.008990113,-0.010505092,-0.012302561,-0.013126818,-0.01564673,-0.017578483,-0.019386549,-0.020408148,-0.021778926,-0.023744944,-0.025817733,-0.027388401,-0.028284306,-0.030574698,-0.031533547,-0.03327437,-0.034823276,-0.03633906,-0.03920139,-0.04077108,-0.04256877,-0.043637577,-0.045253,-0.047343224,-0.04855774,-0.050324604,-0.052441493,-0.054531127,true
18,0.11862888,0.12309528,0.115532644,0.10693122,0.099470705,0.0933088,0.08675952,0.08021295,0.07339106,0.07079958,0.068617165,0.066174805,0.06363716,0.06034076,0.058614597,0.05469767,0.05244206,0.049377233,0.047583863,0.044903137,0.04139149,0.03858289,0.03562302,0.033509392,0.030171286,0.026957251,0.024821319,0.021416353,0.017633922,0.014488992,0.011543572,0.008926698,0.005422706,0.0023314129,-0.0012844857,-0.004086137,-0.0065700794,-0.010005735,-0.01354469,-0.01716717,-0.020243952,-0.022184491,-0.024189074,-0.026591593,-0.02753187,-0.029183125,-0.030778736,-0.03294109,-0.034324914,-0.03665116,-0.03735468,-0.03960222,-0.041823763,-0.042190615,-0.04426186,-0.046536233,-0.04821588,-0.050537758,-0.05212216,-0.053327594,-0.055423602,-0.05676255,-0.058753014,-0.06051992,-0.062525734,-0.06476928,-0.06614006,-0.0683321,-0.06949661,true
19,0.09094959,0.09630541,0.0910942,0.08587323,0.08151756,0.07750034,0.073390044,0.06966855,0.06598581,0.0648724,0.06323413,0.06063992,0.058359493,0.05687283,0.054741956,0.053162806,0.05044701,0.049054116,0.046081536,0.043942112,0.041157953,0.0388144,0.036537267,0.033777025,0.03118815,0.028437585,0.025517419,0.02268891,0.020022226,0.016958153,0.014281841,0.0109046865,0.008626234,0.0052263597,0.0016741855,-0.0007653432,-0.004284952,-0.007091893,-0.010722689,-0.013952187,-0.0171964,-0.018930212,-0.020731712,-0.022550985,-0.024190081,-0.025323926,-0.026820417,-0.029027272,-0.030129192,-0.03226091,-0.03342048,-0.035114937,-0.03756044,-0.038434334,-0.04087915,-0.042400584,-0.043253593,-0.045105677,-0.04708591,-0.049053267,-0.05106129,-0.052396093,-0.05400378,-0.055893764,-0.05757211,-0.05890622,-0.061150655,-0.062069133,-0.06469979,true
20,0.096414775,0.10061179,0.09727486,0.09315111,0.09105876,0.08612299,0.08188699,0.07847573,0.07488612,0.0722533,0.07012106,0.06859737,0.06539537,0.06344809,0.060874842,0.059771135,0.05577361,0.05389958,0.050671652,0.048229154,0.045506537,0.04231227,0.03900247,0.03673429,0.032956503,0.03021548,0.027013555,0.023820337,0.0206834,0.017899992,0.0138780475,0.010377921,0.007805381,0.0051462506,0.0013954304,-0.001820649,-0.006141806,-0.009107279,-0.01226742,-0.016009081,-0.019978087,-0.020716287,-0.022118393,-0.024212757,-0.026796661,-0.027751898,-0.02966888,-0.03161,-0.032835953,-0.034458,-0.03605835,-0.038923275,-0.039881412,-0.04192888,-0.04399032,-0.044797327,-0.046997152,-0.04843596,-0.05045618,-0.053053442,-0.054059602,-0.056239937,-0.057878885,-0.059569143,-0.061365403,-0.06405222,-0.0661358,-0.06738626,-0.07014674,true
21,0.08845363,0.09275553,0.0877397,0.08511139,0.08387916,0.079783954,0.07825007,0.075694904,0.07395324,0.07160352,0.07048114,0.06938411,0.06613129,0.06562878,0.06339006,0.061429188,0.059342295,0.057373844,0.054481626,0.052814793,0.050181188,0.047661066,0.04547754,0.042476863,0.039333016,0.036108576,0.033814996,0.031213736,0.027594842,0.025491633,0.022279631,0.01886759,0.015844792,0.012446288,0.008901809,0.0053806743,0.003362955,-0.00041844696,-0.004013613,-0.007452988,-0.010193855,-0.01347708,-0.0140760485,-0.015359821,-0.017198784,-0.018884575,-0.020993223,-0.022383599,-0.02471178,-0.025669428,-0.027961025,-0.028544556,-0.03096266,-0.032887563,-0.034330126,-0.03632123,-0.037975237,-0.039167237,-0.040356573,-0.04314048,-0.044792376,-0.047298566,-0.04853909,-0.05050847,-0.051838383,-0.053941697,-0.055639833,-0.058005743,-0.059352502,true
22,0.09578124,0.09585094,0.09430911,0.093041494,0.08888359,0.086586826,0.082588896,0.07953276,0.077166416,0.07481565,0.07297096,0.0708752,0.068933316,0.06696963,0.06463447,0.06274973,0.059564535,0.057508603,0.054441713,0.051929682,0.049836777,0.046838466,0.04353975,0.040438816,0.03825409,0.03443508,0.03180594,0.028388597,0.02524387,0.02251929,0.018490799,0.015191148,0.012413364,0.008481284,0.0053358036,0.002448169,-0.0019374024,-0.0058282334,-0.00864141,-0.012777389,-0.015318915,-0.017047884,-0.01944868,-0.02043875,-0.022535492,-0.024180977,-0.025613355,-0.027674045,-0.029234909,-0.031694286,-0.033708822,-0.03524129,-0.036040317,-0.03852822,-0.039695036,-0.042122,-0.043881517,-0.045922488,-0.047160663,-0.049611896,-0.050950773,-0.052978266,-0.054812133,-0.05672781,-0.058342084,-0.059884332,-0.06284556,-0.06434438,-0.06558328,true
23,0.10006406,0.10210257,0.101077504,0.09834561,0.09498002,0.09051783,0.08779143,0.08324381,0.07931241,0.07803283,0.0757465,0.07304815,0.071176656,0.06976198,0.066545,0.06499932,0.06222383,0.059153095,0.056477986,0.054315712,0.051499665,0.04863083,0.045736466,0.042118117,0.0388762,0.03565183,0.03297515,0.029989846,0.027785864,0.023879996,0.020955017,0.017946322,0.015241276,0.010116713,0.007479627,0.0040099984,0.0012309733,-0.002520686,-0.00529979,-0.008666028,-0.011423161,-0.013503203,-0.015486084,-0.016216377,-0.01872499,-0.020232204,-0.022122892,-0.022895642,-0.026491039,-0.027364641,-0.029139379,-0.030582126,-0.032525916,-0.034018803,-0.036211684,-0.037566327,-0.04104792,-0.041367467,-0.042784546,-0.04505194,-0.046126712,-0.0491291,-0.050573044,-0.05249936,-0.053872857,-0.05726993,-0.057765715,-0.058839902,-0.06110759,true
24,0.112296544,0.11653919,0.11091116,0.10519493,0.10052329,0.09663857,0.0912196,0.0882383,0.08433008,0.08207928,0.08035533,0.07770248,0.07623719,0.07409752,0.07210766,0.07021642,0.06751765,0.06638912,0.06367261,0.06133682,0.058493584,0.056735534,0.05363489,0.052411683,0.048754863,0.04606825,0.042895976,0.040718883,0.036757477,0.034433186,0.031808574,0.029248804,0.024944576,0.022898743,0.020222247,0.016468067,0.013298681,0.009855278,0.0062611466,0.0031729979,-0.00045633595,-0.0014346214,-0.004014223,-0.005133876,-0.0066647558,-0.007753625,-0.010373232,-0.011859089,-0.01287316,-0.015167179,-0.01735409,-0.018978048,-0.020265676,-0.02225721,-0.023820855,-0.025809092,-0.027096504,-0.03005662,-0.030977674,-0.033542592,-0.034999907,-0.036617886,-0.03819303,-0.04011306,-0.041713074,-0.04342706,-0.046203382,-0.047553815,-0.049752854,true
25,0.11879624,0.12189574,0.11652836,0.11199302,0.10736884,0.103416376,0.098655835,0.09391432,0.08907071,0.08733327,0.085161716,0.08259244,0.080639035,0.07909033,0.076223575,0.07371696,0.07094058,0.06812233,0.06585158,0.06309825,0.060894676,0.058335055,0.053856757,0.051869098,0.049098052,0.045969777,0.042923316,0.039841756,0.03689201,0.03374166,0.030084282,0.02765717,0.025241226,0.021114353,0.017678438,0.014327282,0.011544414,0.007428012,0.0041185464,0.00071957824,-0.0019750712,-0.0039571263,-0.00572668,-0.0068073184,-0.00841736,-0.010899199,-0.012659636,-0.0142827,-0.016653044,-0.017314233,-0.019968966,-0.021770347,-0.021839336,-0.024925357,-0.025928356,-0.028180214,-0.029864015,-0.031161444,-0.032927513,-0.03495524,-0.037451316,-0.03888529,-0.041185595,-0.042670846,-0.04430286,-0.04604298,-0.047692537,-0.049054228,-0.051566117,true
26,0.12528177,0.13034454,0.1223015,0.11314697,0.105990484,0.099080816,0.092638545,0.08706343,0.08177948,0.07937846,0.077057414,0.07444241,0.07188068,0.06915588,0.06717698,0.06454904,0.062181793,0.060615204,0.057547487,0.054442402,0.05251675,0.04988818,0.047400076,0.04495801,0.042235512,0.039570868,0.036568053,0.033787426,0.03115131,0.028084794,0.025667205,0.022902727,0.019908343,0.016957028,0.01350685,0.010820684,0.007439933,0.0047910856,0.0011697426,-0.0016839933,-0.0047828727,-0.0070406254,-0.008238949,-0.0103566535,-0.0110992715,-0.013377242,-0.015288409,-0.016773997,-0.017883943,-0.019930905,-0.020997996,-0.023059994,-0.025517702,-0.026778309,-0.028519627,-0.029968293,-0.030910114,-0.032620743,-0.035093777,-0.036927145,-0.038539607,-0.040150117,-0.04142116,-0.043993518,-0.045396194,-0.046646245,-0.048254117,-0.050067343,-0.052231446,true
27,0.11169414,0.1143889,0.10916119,0.10430629,0.09861703,0.09321714,0.0884775,0.08346647,0.07797728,0.07651133,0.07387344,0.07001461,0.06777626,0.065817714,0.06316882,0.06014219,0.057837438,0.055573568,0.053547293,0.04944333,0.045985814,0.043999255,0.04065189,0.03869886,0.03548746,0.031825293,0.028556783,0.025792103,0.022537773,0.018350147,0.016304694,0.012832041,0.009691861,0.005729604,0.003074979,0.0004167147,-0.0037261983,-0.0059119835,-0.010401016,-0.013152228,-0.016501328,-0.018857885,-0.020451551,-0.021368342,-0.023416165,-0.024707722,-0.027230168,-0.02906733,-0.030112414,-0.03159875,-0.033972837,-0.03507277,-0.037827086,-0.038596123,-0.040579602,-0.043053836,-0.044113684,-0.046174075,-0.047499288,-0.049755715,-0.05136468,-0.05375384,-0.05495116,-0.056978494,-0.058177747,-0.059976462,-0.062023968,-0.063734524,-0.06534435,true
28,0.111197524,0.11564992,0.10934519,0.10416664,0.10005301,0.09432842,0.09110017,0.08668417,0.082931384,0.08094361,0.07853659,0.0773612,0.074976094,0.071897775,0.06994973,0.06771257,0.066151984,0.06362759,0.06003756,0.058436073,0.055766866,0.05321302,0.050563894,0.0477765,0.04366234,0.041250225,0.038701657,0.035688832,0.032767896,0.029266171,0.025414646,0.022667438,0.019088995,0.016786514,0.012498795,0.010231026,0.006533794,0.0037802681,-0.00058675325,-0.003526649,-0.0072299237,-0.00878576,-0.010294711,-0.012317756,-0.014785016,-0.0156296,-0.016787043,-0.019199569,-0.02092211,-0.023067884,-0.023769729,-0.026762214,-0.028502598,-0.028799748,-0.03169309,-0.03296835,-0.0348999,-0.036640894,-0.038220707,-0.040865127,-0.042401046,-0.04416709,-0.045907177,-0.047886334,-0.049957544,-0.05108757,-0.05392815,-0.055808358,-0.057176575,true
