line,rho1,rho2,rho3,rho4,rho5,rho6,rho7,rho8,rho9,rho10,rho11,rho12,rho13,rho14,rho15,rho16,rho17,rho18,rho19,rho20,rho21,rho22,rho23,rho24,rho25,rho26,rho27,rho28,rho29,rho30,rho31,rho32,rho33,rho34,rho35,rho36,rho37,rho38,rho39,rho40,rho41,rho42,rho43,rho44,rho45,rho46,rho47,rho48,rho49,rho50,rho51,rho52,rho53,rho54,rho55,rho56,rho57,rho58,rho59,rho60,rho61,rho62,rho63,rho64,rho65,rho66,rho67,rho68,rho69,origin
14,0.08094854,0.08141576,0.08216712,0.0824919,0.08086788,0.07843996,0.07617554,0.07242838,0.06988248,0.06723919,0.06675536,0.06396372,0.06227644,0.060226202,0.05801636,0.055896394,0.05353463,0.051405095,0.048205674,0.045095477,0.04292503,0.039835904,0.03667952,0.034336288,0.03131876,0.028509643,0.025028951,0.02171002,0.018280469,0.015773965,0.012570135,0.009929793,0.006618884,0.002801484,-0.0004625339,-0.0034635877,-0.0070487717,-0.010561384,-0.013732551,-0.017457753,-0.019887269,-0.022180587,-0.023451068,-0.025550153,-0.026465805,-0.028742606,-0.030587018,-0.032406967,-0.03399534,-0.03616013,-0.037007708,-0.03953518,-0.040479552,-0.042635344,-0.0441101,-0.045685813,-0.04740286,-0.049506504,-0.05118647,-0.0528466,-0.0546533,-0.056445304,-0.05812064,-0.060143974,-0.06205962,-0.063865766,-0.06514088,-0.067271836,-0.06901016,true
15,0.10329314,0.10669222,0.10272025,0.09839657,0.0935692,0.0895883,0.08604426,0.082155064,0.078332946,0.07704263,0.07451761,0.07312822,0.070913956,0.06793429,0.06597605,0.06388212,0.061380073,0.059405845,0.057049394,0.054934297,0.05213312,0.049652673,0.04657137,0.04367576,0.041385934,0.038418446,0.036453873,0.032549847,0.030198704,0.026628088,0.024208607,0.02159648,0.01756074,0.0150913615,0.011800825,0.009205026,0.0057670977,0.002269879,-0.0011655688,-0.0045246296,-0.0067663942,-0.008084554,-0.010805977,-0.011877512,-0.013626048,-0.014926413,-0.01706954,-0.018734612,-0.020490505,-0.021789843,-0.024188153,-0.025125973,-0.027557459,-0.028443402,-0.030438885,-0.032230195,-0.034034718,-0.03618255,-0.03765526,-0.03967724,-0.04102035,-0.043497607,-0.044630773,-0.045929994,-0.048267514,-0.050212,-0.051998515,-0.05324099,-0.055564526,true
16,0.10347569,0.10714299,0.102548555,0.09659984,0.09222047,0.086350635,0.08185926,0.0758335,0.07060921,0.06823089,0.067038074,0.06379758,0.061066844,0.058655538,0.055211008,0.053724978,0.05007625,0.047905758,0.044677805,0.042627264,0.03956949,0.03655939,0.03294588,0.029866219,0.027339492,0.02412359,0.021059364,0.01796904,0.014467597,0.011656952,0.008224411,0.0055385353,0.002812053,-0.00073969504,-0.0035491576,-0.0074497825,-0.011159028,-0.013922444,-0.016508324,-0.021008918,-0.023542663,-0.025661748,-0.027111169,-0.028493878,-0.030258993,-0.032009766,-0.03438897,-0.035894785,-0.03751361,-0.038760643,-0.04098389,-0.041735224,-0.04414624,-0.0459465,-0.04776935,-0.04919651,-0.050737813,-0.052571155,-0.05420682,-0.05594414,-0.057397928,-0.059497137,-0.061541867,-0.063220546,-0.06465435,-0.066727914,-0.068928674,-0.069754556,-0.07180473,true
17,0.10876581,0.10874206,0.10705425,0.1042645,0.09990622,0.09638911,0.09171064,0.088046506,0.08419262,0.08286471,0.079913884,0.078466594,0.075468525,0.07253573,0.07139034,0.06857137,0.06647161,0.06298791,0.06143886,0.05788208,0.054182254,0.052490395,0.048954606,0.045933124,0.044694696,0.04065674,0.037773468,0.03452731,0.031241087,0.028078109,0.024958724,0.02228711,0.018975418,0.014966192,0.011750873,0.008009637,0.004524908,0.0016133562,-0.0020995596,-0.005506085,-0.007943269,-0.010284027,-0.011820416,-0.013903354,-0.015528582,-0.016787224,-0.018510655,-0.021067642,-0.022484636,-0.023794219,-0.026498485,-0.027082127,-0.029372487,-0.03084088,-0.03254518,-0.034354456,-0.03561326,-0.03750364,-0.03930517,-0.041862153,-0.043508988,-0.045522917,-0.046817575,-0.04779045,-0.050550833,-0.052489642,-0.053291336,-0.05663556,-0.057288557,true
18,0.093154825,0.10134336,0.09406164,0.08659389,0.08209756,0.077032514,0.07234665,0.06928589,0.065513976,0.06361592,0.061269518,0.060921516,0.05862116,0.055612408,0.054285068,0.051637217,0.05027158,0.048091758,0.045332983,0.042996686,0.04131978,0.03813239,0.035887904,0.03320884,0.030960478,0.028232872,0.025360458,0.023162683,0.020634647,0.017282646,0.014838475,0.011607406,0.008915971,0.0063439244,0.0029313318,-0.000565486,-0.0025780862,-0.006979542,-0.00941224,-0.012943108,-0.015663488,-0.017069355,-0.018968228,-0.021301523,-0.022222053,-0.023207223,-0.025853876,-0.027128842,-0.029885117,-0.030238517,-0.03172034,-0.034465052,-0.036000714,-0.036841474,-0.03861056,-0.040877208,-0.042438768,-0.04405251,-0.045880362,-0.048162308,-0.049557514,-0.051604975,-0.051859446,-0.05417206,-0.056503944,-0.0583988,-0.059875336,-0.061455164,-0.06328938,true
19,0.11061343,0.115109496,0.10794018,0.102476984,0.09678447,0.09135458,0.08609911,0.08100215,0.07677546,0.07518012,0.072526775,0.069928855,0.06732886,0.06485023,0.06294076,0.06061548,0.05791344,0.055496715,0.05331253,0.050181836,0.046878725,0.044847365,0.042290166,0.03915819,0.036552925,0.03414932,0.03030301,0.027269278,0.023703374,0.021031387,0.017846882,0.014838971,0.012145388,0.008319069,0.004735828,0.0014763083,-0.0024339445,-0.005318459,-0.008764686,-0.012361487,-0.016005982,-0.017485388,-0.018942364,-0.02113774,-0.022393737,-0.024226973,-0.02635349,-0.028383859,-0.030074239,-0.03160598,-0.03422215,-0.03482993,-0.036608182,-0.038861357,-0.040618133,-0.04242049,-0.043971624,-0.045728877,-0.047454435,-0.04991462,-0.051883806,-0.05341974,-0.055108625,-0.05655192,-0.059511803,-0.06083063,-0.061812,-0.065048054,-0.06598886,true
20,0.1319614,0.13818438,0.12866543,0.12075568,0.11268895,0.10666339,0.09975669,0.09464266,0.08820853,0.086364225,0.08350549,0.08060313,0.0787928,0.076105505,0.07373192,0.07120956,0.06868262,0.0663262,0.06417257,0.06140496,0.058324203,0.055600267,0.05332262,0.05047359,0.047757324,0.045169264,0.042068012,0.039356776,0.03744965,0.0335832,0.030199477,0.027531456,0.025051534,0.021146895,0.018746898,0.0151821785,0.01182514,0.008626465,0.005835225,0.003133356,-0.0015047104,-0.002629784,-0.0042230226,-0.006244745,-0.0072560203,-0.008615733,-0.010447846,-0.013108424,-0.014491983,-0.016015239,-0.017320171,-0.019209001,-0.02048471,-0.022896325,-0.024353318,-0.02632831,-0.02789102,-0.03011703,-0.030863598,-0.03367427,-0.03544052,-0.036773153,-0.038455416,-0.04035823,-0.04155817,-0.04425945,-0.045968875,-0.046916794,-0.048564296,true
21,0.09052006,0.091404624,0.0910468,0.090147234,0.08649342,0.084326096,0.08182632,0.07797911,0.07494865,0.073566675,0.07162329,0.0702398,0.0684593,0.06596206,0.06345031,0.061262924,0.058731552,0.057872586,0.055064037,0.051662035,0.049627185,0.047053605,0.04352571,0.04119633,0.03880442,0.035620313,0.0330334,0.03007133,0.026395148,0.023546457,0.020722913,0.017458238,0.014161176,0.010750813,0.007205937,0.0041629802,0.00045534177,-0.0030022357,-0.006153373,-0.00978975,-0.012570763,-0.013943277,-0.015861344,-0.017578073,-0.019941442,-0.021100149,-0.022208188,-0.02500707,-0.026951656,-0.028088601,-0.02937878,-0.03191854,-0.033285573,-0.03528414,-0.036825422,-0.038580257,-0.04048081,-0.041880596,-0.043476757,-0.04584744,-0.04773644,-0.04979017,-0.05164403,-0.053178556,-0.05501744,-0.056904044,-0.059411936,-0.060414452,-0.06251577,true
22,0.11967986,0.1250937,0.11742923,0.111350164,0.105647296,0.10039091,0.09596035,0.09104297,0.08591445,0.0839547,0.082311384,0.07940757,0.07682512,0.07491667,0.07191511,0.06983206,0.06679567,0.06553303,0.06250114,0.060320135,0.057639442,0.055157747,0.051978514,0.04974805,0.04711071,0.044541605,0.04159111,0.038994584,0.035600886,0.03271911,0.02983763,0.0272877,0.023898251,0.021611338,0.017912112,0.014991473,0.011568908,0.008499059,0.0051299054,0.0020236168,-0.0005882769,-0.0021993313,-0.0036199465,-0.005799691,-0.0072891708,-0.009197461,-0.010773691,-0.012123807,-0.014463434,-0.015184558,-0.017167326,-0.019131728,-0.020531138,-0.0221849,-0.023953795,-0.025655065,-0.027922958,-0.029317053,-0.030724976,-0.03326884,-0.034722626,-0.0361081,-0.03775705,-0.040345926,-0.042119093,-0.04405798,-0.045566842,-0.046854544,-0.04899099,true
23,0.10020668,0.10281653,0.09872263,0.094943926,0.09002592,0.086551934,0.08224105,0.07885106,0.07378778,0.07141391,0.070272155,0.067817144,0.06571085,0.062876344,0.06009078,0.057263378,0.055600356,0.05369138,0.049183294,0.04748258,0.044473678,0.041125864,0.037302323,0.03479274,0.03270335,0.028953481,0.026110837,0.021913275,0.019005194,0.016009148,0.012664655,0.008779488,0.005929869,0.0024185712,-0.0015059337,-0.004553565,-0.008038334,-0.011293555,-0.014950672,-0.018756874,-0.02126497,-0.023061175,-0.025294349,-0.02690079,-0.028726706,-0.029700546,-0.032362647,-0.034195192,-0.035717875,-0.03693465,-0.03949105,-0.041017063,-0.043015096,-0.0444951,-0.045940362,-0.04822108,-0.049969487,-0.051233817,-0.05333167,-0.05546944,-0.056888048,-0.059053868,-0.059807975,-0.063081145,-0.06476866,-0.06658608,-0.0688928,-0.070102975,-0.07139657,true
24,0.112164296,0.11290604,0.111487776,0.10787207,0.10327446,0.098069556,0.092816725,0.08795319,0.08241911,0.08103902,0.077276215,0.074338004,0.07252356,0.06941229,0.066584475,0.063710555,0.060686007,0.058546938,0.054492455,0.0511674,0.048269324,0.045706578,0.042295165,0.039495043,0.035627306,0.03311014,0.02939537,0.02644763,0.023369133,0.019505162,0.015719594,0.0135946,0.009217259,0.006347456,0.003512267,-0.0011228826,-0.0044594994,-0.008003736,-0.011266993,-0.014832616,-0.017811438,-0.019934338,-0.021491624,-0.023118176,-0.024922343,-0.026679931,-0.028039675,-0.031116143,-0.032507982,-0.033642303,-0.036032908,-0.03763025,-0.038838718,-0.04088264,-0.042917434,-0.044079073,-0.046256468,-0.048405427,-0.04989449,-0.051863723,-0.053369388,-0.056057833,-0.057717573,-0.058793627,-0.06021791,-0.06291857,-0.06409919,-0.0658984,-0.06786151,true
25,0.107752435,0.11175905,0.10733214,0.102546215,0.097433835,0.09248061,0.08724222,0.0832307,0.07818112,0.07611084,0.07399466,0.07113213,0.069202065,0.06726271,0.06468195,0.062718645,0.059932232,0.05802025,0.054329116,0.051293097,0.048731677,0.045940496,0.043156233,0.04041158,0.0372475,0.033828545,0.031118521,0.027996909,0.025303671,0.021820875,0.018304862,0.015767014,0.012925004,0.009521976,0.0058833603,0.0030150944,-0.0011213571,-0.0039498135,-0.007307444,-0.010904128,-0.013976138,-0.01621784,-0.01778926,-0.019722138,-0.02131725,-0.022938762,-0.024235167,-0.026299365,-0.02779179,-0.030202592,-0.031549852,-0.033212032,-0.03413218,-0.037583686,-0.037836064,-0.040085323,-0.042202793,-0.04346899,-0.04528873,-0.046654955,-0.048870817,-0.05086555,-0.052000426,-0.054543313,-0.055375837,-0.057901565,-0.05947192,-0.06130815,-0.06357565,true
26,0.094219625,0.09483372,0.09309817,0.089689635,0.08703965,0.08244943,0.07874313,0.07338233,0.06985718,0.067322016,0.06583771,0.06372723,0.061487693,0.05899217,0.056734167,0.05414662,0.05156853,0.04912568,0.04617646,0.043562997,0.041689567,0.038675435,0.03608894,0.032449335,0.030072255,0.027123626,0.023827706,0.02081256,0.01739333,0.015502298,0.012111326,0.008061091,0.005314948,0.00210647,-0.0013588825,-0.004102121,-0.008030054,-0.010315385,-0.014014684,-0.0172962,-0.020723665,-0.022390742,-0.024005301,-0.025075369,-0.027076622,-0.028411375,-0.030498933,-0.031838592,-0.033900313,-0.036371525,-0.037579253,-0.038920898,-0.040650215,-0.04235755,-0.044098232,-0.04607342,-0.04774073,-0.048638944,-0.050099976,-0.052200664,-0.0550404,-0.055887293,-0.05747794,-0.05998788,-0.06148707,-0.063033715,-0.06485769,-0.06680939,-0.0684677,true
27,0.119642384,0.12224565,0.11639663,0.11115033,0.10608237,0.10114621,0.09651144,0.091779955,0.08678387,0.08577511,0.08272271,0.080470674,0.07865744,0.07610118,0.07371264,0.070847996,0.06833436,0.066274956,0.06279708,0.06067419,0.058097646,0.055721905,0.052355334,0.048521828,0.046217494,0.043097187,0.040325917,0.036768988,0.034330856,0.029709537,0.027614882,0.024092332,0.020605633,0.01796135,0.013294462,0.009745026,0.0073129083,0.003847994,0.0003453726,-0.0036393823,-0.0068215975,-0.008288354,-0.010433336,-0.01141384,-0.013540126,-0.016068682,-0.017129902,-0.019068211,-0.020592334,-0.022474527,-0.024321541,-0.0260575,-0.028198048,-0.030086273,-0.032053497,-0.03367701,-0.035122428,-0.036903188,-0.038685426,-0.040536575,-0.042740766,-0.04502359,-0.046476707,-0.048214775,-0.050110318,-0.052464087,-0.053808536,-0.05523095,-0.057327542,true
28,0.11964662,0.12129577,0.11584635,0.11122439,0.10363769,0.09809603,0.09255803,0.08697517,0.08095458,0.07773916,0.07519294,0.07177096,0.069201745,0.06616189,0.06327802,0.06035895,0.057568002,0.054417316,0.051996883,0.0497186,0.04573158,0.041965913,0.039376788,0.036905892,0.03359983,0.030082032,0.027334282,0.02291903,0.019565616,0.016722811,0.014108041,0.009647449,0.0072841765,0.0032002307,0.0005610781,-0.002867966,-0.0058436366,-0.009518789,-0.013615802,-0.01577629,-0.020176513,-0.020999957,-0.022789292,-0.024929188,-0.027319876,-0.028615782,-0.029888902,-0.031967066,-0.033650298,-0.03481665,-0.03693736,-0.039026916,-0.041457076,-0.042018756,-0.0441573,-0.04622198,-0.047757342,-0.049409486,-0.05166833,-0.05374642,-0.054856066,-0.056092136,-0.05871893,-0.060979955,-0.06250371,-0.06375919,-0.06661569,-0.06751505,-0.07010794,true
