line,rho1,rho2,rho3,rho4,rho5,rho6,rho7,rho8,rho9,rho10,rho11,rho12,rho13,rho14,rho15,rho16,rho17,rho18,rho19,rho20,rho21,rho22,rho23,rho24,rho25,rho26,rho27,rho28,rho29,rho30,rho31,rho32,rho33,rho34,rho35,rho36,rho37,rho38,rho39,rho40,rho41,rho42,rho43,rho44,rho45,rho46,rho47,rho48,rho49,rho50,rho51,rho52,rho53,rho54,rho55,rho56,rho57,rho58,rho59,rho60,rho61,rho62,rho63,rho64,rho65,rho66,rho67,rho68,rho69,origin
10,0.09906227,0.10189628,0.098548464,0.0948573,0.09208317,0.088051,0.08519847,0.0813731,0.078635566,0.07681875,0.075720794,0.07316712,0.07167097,0.06931931,0.066600606,0.06436445,0.0630051,0.060961775,0.05858093,0.05548064,0.052579246,0.05059362,0.047486696,0.04515549,0.043244947,0.039879054,0.036364347,0.03379173,0.030497754,0.028264206,0.02549326,0.02193848,0.019084979,0.015217101,0.012949899,0.009091178,0.006096373,0.0030690315,-2.4689827e-05,-0.0040767305,-0.007260051,-0.0094227735,-0.010257073,-0.012575771,-0.0141838435,-0.016564835,-0.018753681,-0.019478612,-0.020656355,-0.022630516,-0.024473723,-0.026245058,-0.02775567,-0.029682163,-0.031386405,-0.03285256,-0.03437482,-0.037220474,-0.039122358,-0.040001277,-0.04211967,-0.044162232,-0.045643147,-0.047613006,-0.049396127,-0.0505716,-0.05337451,-0.054736774,-0.0565909,true
11,0.100312956,0.10341855,0.099653885,0.0967254,0.091683805,0.08811046,0.085340366,0.08112099,0.076748796,0.07542071,0.073685534,0.07250908,0.0702528,0.06753783,0.06579147,0.06358898,0.061107405,0.057982784,0.05616329,0.0533224,0.05091673,0.04854882,0.04520046,0.042008687,0.040450152,0.03709111,0.034050345,0.030807396,0.027936216,0.024331182,0.02101177,0.017637996,0.014705214,0.012601451,0.00770888,0.0048744995,0.00083913933,-0.002478717,-0.005078589,-0.009101227,-0.012578491,-0.014054429,-0.016238144,-0.017304935,-0.019873654,-0.021138463,-0.022304086,-0.024781335,-0.027116638,-0.028070789,-0.030606724,-0.031665985,-0.033998847,-0.03488883,-0.03695646,-0.038888857,-0.040981505,-0.043108117,-0.045490026,-0.04658572,-0.048288934,-0.05092107,-0.05208398,-0.0547769,-0.055592455,-0.058297895,-0.05964506,-0.06202151,-0.06318582,true
12,0.13053755,0.13450171,0.12780023,0.119575106,0.11186503,0.104768656,0.09882854,0.0925587,0.086808525,0.08366524,0.08101392,0.07827768,0.07500405,0.07257879,0.07037654,0.06733305,0.064364426,0.06196845,0.058359437,0.055393968,0.052938655,0.04952571,0.046632912,0.043913722,0.04030469,0.03754607,0.035192914,0.030761326,0.027866758,0.02404578,0.02158534,0.017626222,0.01503784,0.012115054,0.007863177,0.004372531,0.0010603964,-0.0023647184,-0.0059582344,-0.009295005,-0.012346746,-0.014049921,-0.016608367,-0.017973118,-0.019978795,-0.021383477,-0.023423014,-0.025071535,-0.026676714,-0.028549962,-0.030776937,-0.0322887,-0.034168337,-0.036045954,-0.038149804,-0.039720677,-0.040836137,-0.043805875,-0.04521026,-0.046486255,-0.04948603,-0.050460625,-0.052613605,-0.055338755,-0.057194598,-0.05842007,-0.059605967,-0.06269388,-0.06400493,true
13,0.10644439,0.10715356,0.10430621,0.102136396,0.099623814,0.0964488,0.093186595,0.089834355,0.08538811,0.08384311,0.08187672,0.080274254,0.07803777,0.0763228,0.07450016,0.07147623,0.06924486,0.06775543,0.064808875,0.06231645,0.05977799,0.056329306,0.05403013,0.050865676,0.04859335,0.04541765,0.042729173,0.038932424,0.03635215,0.033204447,0.029859964,0.026472602,0.02358678,0.020634074,0.016055118,0.013156261,0.0098731695,0.0067413626,0.002355691,0.00025375746,-0.003607951,-0.005335644,-0.0068790503,-0.00871542,-0.010448852,-0.011851503,-0.01310268,-0.014887481,-0.017404776,-0.01878773,-0.02107677,-0.023235997,-0.024347443,-0.02573379,-0.027403433,-0.02957937,-0.031676378,-0.03324878,-0.035160046,-0.036456265,-0.038719103,-0.040816303,-0.042090815,-0.044442438,-0.046617948,-0.047866795,-0.049834434,-0.05150656,-0.052624002,true
14,0.089225,0.0893228,0.08812408,0.087384716,0.084897764,0.08121692,0.07911725,0.07504658,0.07050347,0.06916915,0.067518234,0.06464449,0.06348747,0.060477927,0.05862039,0.05582055,0.052888703,0.05068265,0.04821527,0.045422226,0.042984955,0.040097937,0.03682159,0.033884913,0.030897694,0.028961958,0.024626778,0.022202957,0.018995633,0.014216749,0.012494013,0.009790054,0.006157296,0.0029490534,-0.00033070613,-0.0036503896,-0.00688415,-0.010883947,-0.013689505,-0.017508088,-0.019931838,-0.021833967,-0.022768475,-0.024977785,-0.027035834,-0.0293303,-0.030175338,-0.032074798,-0.033295717,-0.03482163,-0.03728676,-0.037701815,-0.040943254,-0.042292204,-0.044319138,-0.04573384,-0.04767257,-0.049014777,-0.05119642,-0.05257989,-0.054133285,-0.056422926,-0.05815082,-0.05988638,-0.06074079,-0.063422784,-0.064576484,-0.06672798,-0.06858557,true
15,0.10491613,0.104384944,0.101980865,0.10216452,0.09806092,0.09534695,0.092193305,0.08742181,0.0836363,0.08178369,0.07927882,0.0768916,0.07584314,0.0723832,0.070331246,0.06791315,0.065027036,0.0625249,0.060056116,0.05710515,0.05407171,0.050907716,0.048280053,0.04432989,0.041966166,0.03915451,0.035246544,0.032117307,0.029160183,0.02482104,0.022217847,0.0179106,0.015747704,0.012030843,0.008399874,0.004840014,0.0006624954,-0.0013483395,-0.0053413487,-0.008474462,-0.011776989,-0.0133966375,-0.015179119,-0.016783942,-0.018496929,-0.021149939,-0.02145609,-0.023814473,-0.026275922,-0.027701024,-0.02943971,-0.03130334,-0.03295816,-0.03529594,-0.036232512,-0.03790725,-0.040663786,-0.041571766,-0.043747786,-0.045655213,-0.047749158,-0.049256526,-0.050798062,-0.052202456,-0.053683132,-0.056072414,-0.058028903,-0.05986154,-0.06165262,true
16,0.12192772,0.1243289,0.11901024,0.11516976,0.10937355,0.10509024,0.1000965,0.09454952,0.09015433,0.08813096,0.08560056,0.083954826,0.081171624,0.07851397,0.07638875,0.07385523,0.07152338,0.06894448,0.0658865,0.06404985,0.060873874,0.057985403,0.05514524,0.053000774,0.050027333,0.04672344,0.04278539,0.04061934,0.03742592,0.03448833,0.031311505,0.027856365,0.024873922,0.021408685,0.01789121,0.014539778,0.011462893,0.008566481,0.005206842,0.0020870501,-0.0014931615,-0.0034041442,-0.0045890156,-0.0065695783,-0.008290587,-0.009794446,-0.011645513,-0.013590106,-0.015310844,-0.017405603,-0.019285563,-0.020629616,-0.022542778,-0.023665685,-0.025977094,-0.027133161,-0.02893531,-0.030870134,-0.0330347,-0.034972955,-0.03656512,-0.0383252,-0.0405278,-0.04195986,-0.04327228,-0.045459207,-0.04755382,-0.049675047,-0.05055666,true
17,0.116573155,0.1206819,0.11525692,0.11085553,0.106674924,0.102307506,0.09784291,0.093951106,0.090816766,0.08798571,0.08609366,0.08321225,0.081726596,0.07946358,0.077167705,0.07488903,0.07223445,0.06956714,0.067170024,0.06474728,0.061136104,0.059215445,0.05554324,0.053078715,0.050646562,0.04722458,0.044120707,0.04042726,0.037906464,0.03494563,0.031767122,0.027991414,0.025574522,0.021210553,0.019017553,0.015242231,0.0107635725,0.008417098,0.0047576735,0.0019339984,-0.0015257099,-0.0038565332,-0.005728448,-0.006436187,-0.00888376,-0.011055725,-0.012180818,-0.014148033,-0.015879996,-0.01745164,-0.01918815,-0.021330446,-0.022549342,-0.025085656,-0.026326418,-0.02839305,-0.029332673,-0.031707525,-0.03320374,-0.036097128,-0.037399568,-0.037974928,-0.041013565,-0.042069662,-0.044369794,-0.0458276,-0.048424356,-0.050298646,-0.051889315,true
18,0.11056688,0.111472204,0.108981,0.10404337,0.10123753,0.096666634,0.091424376,0.08669407,0.08287879,0.0807325,0.078177296,0.07569305,0.072664425,0.07122163,0.06791533,0.06662801,0.06420859,0.06218568,0.058650315,0.055522546,0.052717768,0.050568067,0.047253814,0.044495508,0.04114776,0.038899362,0.035862707,0.032346968,0.029785043,0.027359674,0.023459282,0.020969663,0.017458003,0.013489511,0.010914141,0.0076487917,0.004578892,0.0012775855,-0.0018634,-0.0050454,-0.008467417,-0.010878913,-0.012168722,-0.013402826,-0.015475752,-0.017243093,-0.018532338,-0.019859347,-0.021400841,-0.02372393,-0.02587162,-0.027111117,-0.029044315,-0.030660905,-0.03202422,-0.03359513,-0.035141744,-0.037019126,-0.03914577,-0.04030085,-0.042184804,-0.043877274,-0.04594787,-0.0483338,-0.048906572,-0.05045944,-0.05253386,-0.054420285,-0.056178577,true
19,0.11193347,0.112986855,0.10989384,0.105734296,0.09995238,0.095302396,0.09042868,0.08480915,0.07909003,0.0771587,0.0737861,0.07102741,0.06913779,0.065909214,0.06358546,0.060381982,0.057554614,0.054281358,0.051863126,0.048352875,0.045938887,0.042373538,0.03921321,0.035877552,0.033082888,0.029717576,0.02573298,0.023235515,0.018745054,0.015436813,0.0121553335,0.008084127,0.0053990027,0.0013568494,-0.0022033965,-0.005245438,-0.009005219,-0.012129567,-0.016142407,-0.019692842,-0.02285157,-0.024917467,-0.026191335,-0.028194409,-0.029958008,-0.031733483,-0.034297436,-0.03560979,-0.037623607,-0.040202405,-0.041808832,-0.0431084,-0.04543277,-0.04652164,-0.048130494,-0.05005618,-0.052732218,-0.053938393,-0.055784963,-0.05765454,-0.059822567,-0.061471112,-0.06304232,-0.06551621,-0.067015715,-0.06898324,-0.07114214,-0.07288632,-0.07491931,true
20,0.091549836,0.09471702,0.09242427,0.08934425,0.08719183,0.08329276,0.08103214,0.07781212,0.07560532,0.074373566,0.07332663,0.07133516,0.07085525,0.0683464,0.06711112,0.06520884,0.0635821,0.0608848,0.058936473,0.05720694,0.054450646,0.05288613,0.050789997,0.047707144,0.045626633,0.04376237,0.040467747,0.03869281,0.034994096,0.032341566,0.029630465,0.026959341,0.023686076,0.021395035,0.01816573,0.014421967,0.011725824,0.008925442,0.0067166127,0.002047304,-0.00025325874,-0.0011555264,-0.0038764451,-0.004901153,-0.0073721483,-0.009071501,-0.010204373,-0.0120150605,-0.013186028,-0.014941986,-0.016662473,-0.017939351,-0.020396732,-0.021754786,-0.023597639,-0.025353184,-0.026962694,-0.029334731,-0.030479603,-0.0319775,-0.03378358,-0.035376605,-0.037307482,-0.03932214,-0.040229507,-0.041906234,-0.043545283,-0.046327066,-0.04833534,true
21,0.10675399,0.11094646,0.10551506,0.09962209,0.09398377,0.08864502,0.083811454,0.07961324,0.074940704,0.073318064,0.070485264,0.06763558,0.066088475,0.06325027,0.061041042,0.058984324,0.056465168,0.054069046,0.051814314,0.048949804,0.04582629,0.043052096,0.040904015,0.03823425,0.03495385,0.032089815,0.029879503,0.026062526,0.023262948,0.020398088,0.017753571,0.013935406,0.011412297,0.0071076155,0.004905918,0.001702723,-0.0015875893,-0.0050111264,-0.00859643,-0.01178989,-0.01465377,-0.017282248,-0.01862332,-0.020451423,-0.022083322,-0.023790365,-0.025845988,-0.027383558,-0.028751828,-0.030254327,-0.032587074,-0.03469626,-0.03511079,-0.037949298,-0.039240956,-0.040845774,-0.042030647,-0.044580087,-0.04653001,-0.04802051,-0.050385233,-0.051563792,-0.05356585,-0.055337775,-0.056866445,-0.058716852,-0.060857106,-0.06205622,-0.0640998,true
22,0.09442313,0.098335415,0.09396894,0.08935658,0.08547941,0.080780715,0.07689129,0.073079094,0.06838256,0.06712935,0.06401409,0.06172502,0.0590156,0.05759432,0.054673146,0.052402362,0.049619075,0.046788562,0.044480514,0.041161727,0.038887855,0.036501627,0.0332639,0.030049978,0.026618281,0.024243081,0.021469442,0.017933903,0.014404081,0.011046474,0.008724378,0.004764881,0.0013408167,-0.0015510805,-0.004847819,-0.008015576,-0.011410223,-0.014237859,-0.018734897,-0.021296615,-0.02466798,-0.026757846,-0.028620064,-0.029573664,-0.032349005,-0.0334059,-0.034715563,-0.036888268,-0.038825396,-0.04099784,-0.04169192,-0.044849765,-0.046093915,-0.04810821,-0.04877251,-0.050823964,-0.053055923,-0.054676645,-0.056217305,-0.058098037,-0.060679168,-0.06079878,-0.06296998,-0.066029765,-0.06714612,-0.068466835,-0.070711434,-0.072558224,-0.07447697,true
23,0.08131543,0.083420224,0.08209262,0.08054895,0.07752541,0.07376671,0.071635395,0.067070894,0.06396454,0.06274586,0.06146361,0.05961789,0.058257047,0.055316456,0.0531511,0.05070679,0.049224064,0.04698808,0.04443974,0.04231459,0.03945186,0.035979018,0.03406182,0.031546194,0.028765714,0.0260371,0.023253877,0.019829413,0.01713176,0.01369196,0.011147711,0.008314453,0.004236606,0.0023072064,-0.0013066279,-0.0051291874,-0.007907061,-0.010174784,-0.0137540065,-0.017902507,-0.020845212,-0.02191813,-0.024026934,-0.025789212,-0.027412623,-0.028437031,-0.030897314,-0.031416688,-0.03401121,-0.03586601,-0.03704597,-0.039494146,-0.040872876,-0.042115483,-0.04375129,-0.044954285,-0.04759191,-0.04957321,-0.05120196,-0.052444473,-0.054401007,-0.056165457,-0.0576856,-0.06000545,-0.06125705,-0.062897645,-0.064902924,-0.06710239,-0.06803443,true
24,0.11886555,0.121870846,0.11672569,0.112016015,0.107601285,0.10232487,0.09796871,0.093825206,0.08906848,0.0866781,0.084693216,0.0827689,0.0804331,0.07875986,0.07543039,0.07389114,0.07084463,0.06845942,0.06592467,0.0626545,0.06005189,0.056722146,0.05452524,0.051672682,0.048458308,0.045607783,0.042155523,0.039275248,0.03573649,0.032277223,0.030090861,0.026068155,0.023161111,0.018755248,0.016358431,0.0124796685,0.009475721,0.0060094185,0.0020410242,-0.001522107,-0.003772562,-0.006469641,-0.008132232,-0.009706956,-0.01106173,-0.013417147,-0.014269544,-0.017121613,-0.01905226,-0.019973341,-0.022325454,-0.024379091,-0.025488988,-0.028086642,-0.029926106,-0.03081627,-0.032555014,-0.0347757,-0.03641432,-0.038505632,-0.040228788,-0.041235223,-0.043800477,-0.04597789,-0.047298282,-0.049220573,-0.05091373,-0.05247326,-0.05480202,true
25,0.119333,0.12021893,0.1181481,0.1139674,0.11029106,0.10658736,0.10190294,0.09748454,0.092182614,0.090668954,0.08852982,0.08621706,0.08412502,0.08202423,0.079844624,0.076966584,0.07473881,0.07192815,0.06959772,0.06729509,0.06441049,0.061377823,0.058987,0.05574163,0.053066768,0.049811006,0.046925023,0.0441878,0.04064378,0.037952863,0.034679085,0.032237552,0.028446801,0.025869964,0.022203952,0.01893314,0.015932718,0.013123369,0.009268558,0.0067387116,0.0036261799,0.0016378639,-0.0001564743,-0.0020768251,-0.003214074,-0.004884226,-0.0063573215,-0.008437897,-0.010414042,-0.012157754,-0.013682531,-0.015078919,-0.017012259,-0.018770617,-0.020542387,-0.021209523,-0.024253817,-0.02537983,-0.02735267,-0.02875209,-0.031085681,-0.032576602,-0.034369033,-0.036462136,-0.0379394,-0.039396875,-0.04087905,-0.043475304,-0.04463543,true
26,0.09436518,0.09843733,0.09548917,0.09326768,0.08785044,0.08531475,0.08142282,0.07827922,0.074840784,0.07326668,0.071483254,0.069278985,0.06792427,0.064878,0.064345375,0.061044447,0.059723113,0.057118423,0.05455354,0.05266804,0.049748816,0.04701178,0.044296287,0.041784447,0.038915534,0.036599092,0.033497877,0.031161958,0.027678054,0.02483578,0.02216072,0.019067667,0.015817981,0.013548626,0.009703359,0.0064041317,0.0031942911,-0.00019678287,-0.002001152,-0.006131755,-0.009834085,-0.0115094595,-0.012427003,-0.014859396,-0.017172113,-0.018201565,-0.019698624,-0.022252224,-0.023502767,-0.024851922,-0.027494457,-0.028570985,-0.03019888,-0.03118574,-0.03374009,-0.03550539,-0.03702108,-0.03914624,-0.041420292,-0.043006565,-0.044741973,-0.046244416,-0.048361838,-0.04944099,-0.051069826,-0.053009275,-0.054879762,-0.057778016,-0.05885766,true
27,0.13037612,0.13273065,0.12565736,0.11791809,0.11064116,0.10534252,0.09731748,0.090674914,0.08385576,0.082329854,0.07841143,0.07522566,0.07250341,0.069079906,0.06661377,0.06321271,0.060418393,0.05827239,0.054036077,0.051843546,0.048342273,0.04498068,0.042164132,0.0382396,0.03637783,0.03267859,0.029778643,0.026498444,0.023126645,0.019811051,0.016144847,0.013573837,0.0101631675,0.007402192,0.0036336975,-0.0003974489,-0.0026072338,-0.0068935147,-0.009316057,-0.012682501,-0.016453842,-0.017395364,-0.019822737,-0.021673083,-0.023257103,-0.024637429,-0.026375288,-0.027767591,-0.029549897,-0.031715646,-0.033280283,-0.035431165,-0.036741752,-0.037971914,-0.039459046,-0.041917592,-0.043376308,-0.04553802,-0.048287664,-0.04918693,-0.05071138,-0.052394617,-0.054484,-0.056385282,-0.057454497,-0.059653286,-0.06213368,-0.06339322,-0.065093964,true
28,0.10836173,0.10891446,0.10598486,0.10279496,0.09822003,0.09448696,0.08987775,0.085572176,0.08027206,0.07900713,0.07595096,0.0739456,0.072137825,0.069080524,0.06709013,0.0642414,0.061894514,0.058981016,0.055105112,0.053262003,0.050545372,0.048160233,0.04404546,0.041221347,0.03945408,0.03487955,0.031925056,0.029356496,0.025563346,0.022809666,0.02010094,0.016279895,0.013246587,0.009562294,0.0065028146,0.0024986542,-0.0009005731,-0.0039983355,-0.0074620866,-0.010343486,-0.014020983,-0.015694268,-0.01645675,-0.018922161,-0.020729272,-0.022802904,-0.023881404,-0.025816921,-0.027438398,-0.02971832,-0.031480964,-0.032897532,-0.034785774,-0.036790784,-0.037957203,-0.040119395,-0.041631952,-0.044029877,-0.045067754,-0.04692426,-0.049486008,-0.0513199,-0.05264904,-0.05515947,-0.0564503,-0.057745323,-0.05952363,-0.063033536,-0.06371605,true
