line,rho1,rho2,rho3,rho4,rho5,rho6,rho7,rho8,rho9,rho10,rho11,rho12,rho13,rho14,rho15,rho16,rho17,rho18,rho19,rho20,rho21,rho22,rho23,rho24,rho25,rho26,rho27,rho28,rho29,rho30,rho31,rho32,rho33,rho34,rho35,rho36,rho37,rho38,rho39,rho40,rho41,rho42,rho43,rho44,rho45,rho46,rho47,rho48,rho49,rho50,rho51,rho52,rho53,rho54,rho55,rho56,rho57,rho58,rho59,rho60,rho61,rho62,rho63,rho64,rho65,rho66,rho67,rho68,rho69,origin
10,0.113350965,0.11726176,0.110446,0.104589574,0.09888587,0.09366027,0.08787239,0.08286926,0.078006916,0.075534105,0.07220962,0.07078763,0.06840045,0.06529439,0.063383244,0.05996164,0.058262795,0.05467895,0.052273355,0.049741168,0.047350027,0.043838255,0.041208945,0.038327597,0.03610268,0.0327428,0.030193992,0.026452916,0.023901723,0.020195875,0.01784612,0.01408381,0.01034141,0.0073587424,0.004325285,0.0011668624,-0.00244907,-0.006122295,-0.009271581,-0.012756795,-0.015755944,-0.017727502,-0.019475654,-0.021370081,-0.022925813,-0.024219356,-0.027115721,-0.028231038,-0.0314464,-0.032582033,-0.034188814,-0.03565511,-0.03751654,-0.039785814,-0.041013222,-0.042365897,-0.044549078,-0.046994176,-0.04809541,-0.050096236,-0.052265417,-0.053606465,-0.05567374,-0.05722446,-0.059000134,-0.060996745,-0.063476644,-0.06468275,-0.066524275,true
11,0.10528928,0.10762866,0.10460883,0.100896336,0.095091246,0.09117874,0.086372845,0.082290605,0.07661015,0.07546858,0.073584825,0.070312314,0.0682796,0.06415729,0.06242247,0.060304772,0.05750762,0.054879177,0.052142344,0.04930353,0.046399996,0.043157935,0.039317254,0.03729389,0.03360655,0.031050332,0.02713934,0.024140492,0.021296699,0.017881824,0.014734661,0.011068209,0.007583525,0.004026522,0.00079979305,-0.002727314,-0.0053423336,-0.009932455,-0.013176836,-0.016442113,-0.019864451,-0.021731798,-0.02408428,-0.02490815,-0.026745435,-0.029249359,-0.031414356,-0.03228151,-0.03460299,-0.03605096,-0.038114876,-0.03989005,-0.041649785,-0.043069992,-0.04523534,-0.046442777,-0.04862161,-0.050551716,-0.05166325,-0.05365555,-0.05504736,-0.057665605,-0.060015608,-0.06159541,-0.0639134,-0.064976156,-0.067196585,-0.06886454,-0.07032451,true
12,0.12187105,0.12367811,0.11860182,0.113227375,0.10535977,0.100617655,0.09418194,0.0895292,0.08408329,0.08119669,0.0772464,0.075567365,0.07301359,0.06920398,0.06760886,0.063894354,0.061942324,0.059397146,0.0560672,0.053433023,0.050639436,0.048047245,0.044708546,0.041034013,0.03855955,0.036102828,0.03295771,0.029930018,0.026317108,0.023500506,0.019967137,0.016624993,0.012770114,0.010845638,0.006518822,0.0046872236,0.0003652731,-0.002669149,-0.005280412,-0.008565782,-0.012401177,-0.014974917,-0.016567288,-0.018376596,-0.019664222,-0.021982498,-0.022993464,-0.025208047,-0.027090132,-0.02820511,-0.030146593,-0.03196098,-0.033983145,-0.034926206,-0.03694164,-0.038878098,-0.040431824,-0.042503197,-0.043839563,-0.045466598,-0.047443837,-0.049926892,-0.051726274,-0.053152684,-0.055554807,-0.05652476,-0.058892325,-0.06158588,-0.062327206,true
13,0.08305452,0.08657751,0.08521763,0.0829497,0.0813069,0.07949192,0.07734055,0.07517694,0.07289761,0.072286546,0.07110819,0.06932506,0.06700617,0.065812126,0.06431139,0.06271222,0.060882032,0.05865889,0.056893207,0.054133322,0.051655933,0.04951101,0.046924554,0.044224966,0.0412861,0.039056502,0.035349786,0.032574657,0.030130647,0.027684927,0.02472933,0.021405384,0.018547678,0.015155553,0.011920718,0.0086670965,0.006226938,0.0021317438,-0.0010798424,-0.004609395,-0.007680878,-0.00900448,-0.010542775,-0.011646638,-0.013746448,-0.015904423,-0.01721126,-0.018772291,-0.020666093,-0.022005102,-0.024010856,-0.026126985,-0.027181873,-0.029259302,-0.031171285,-0.032298204,-0.03453588,-0.03605455,-0.037805703,-0.039331682,-0.0414513,-0.04287894,-0.04498744,-0.046729628,-0.048808232,-0.049559824,-0.05242275,-0.05353187,-0.05524013,true
14,0.117160134,0.123791434,0.115656614,0.10768335,0.10099665,0.09483975,0.08944882,0.08489495,0.080152854,0.07782968,0.07581897,0.0733642,0.070606165,0.06870371,0.06595597,0.06283536,0.061169583,0.058724876,0.05509513,0.053408187,0.050248474,0.047083553,0.04491513,0.042238053,0.038597807,0.036694214,0.03319716,0.029756712,0.027098954,0.024472144,0.021408558,0.01759634,0.014776832,0.011755447,0.008079326,0.005269761,0.0012385752,-0.0023652026,-0.005272179,-0.008434752,-0.011878412,-0.013355364,-0.015357232,-0.01691183,-0.01881077,-0.020404067,-0.021471605,-0.024061842,-0.026202708,-0.027470471,-0.029657198,-0.031135175,-0.032422747,-0.034678485,-0.036672536,-0.0381481,-0.040029854,-0.0416482,-0.04312966,-0.045857884,-0.047569446,-0.04985476,-0.0507934,-0.052608706,-0.05472669,-0.056819465,-0.058598485,-0.06064526,-0.06234553,true
15,0.09076024,0.095456235,0.09191699,0.0881114,0.084650576,0.081363745,0.07801439,0.07588562,0.072394855,0.07141085,0.0683641,0.067038104,0.064870596,0.0630918,0.060463727,0.058751002,0.05790558,0.055278804,0.052969914,0.050099835,0.04782155,0.04531272,0.043387126,0.040209346,0.03794974,0.035348862,0.03175467,0.0299603,0.026741523,0.023591269,0.020464247,0.017713744,0.01447717,0.011945535,0.008499413,0.0053863935,0.0021848725,-0.0012715049,-0.004585415,-0.007621752,-0.010019839,-0.012049927,-0.01414611,-0.015385566,-0.017378818,-0.01755657,-0.020699063,-0.021820532,-0.024256825,-0.026078217,-0.02681927,-0.029354725,-0.029953996,-0.032092907,-0.034467895,-0.03569077,-0.037122503,-0.038883902,-0.040325377,-0.04254633,-0.04440452,-0.045571174,-0.04827545,-0.05010709,-0.051534757,-0.05271992,-0.055052232,-0.056179464,-0.058711577,true
16,0.089810126,0.09437632,0.0897002,0.08509272,0.081092715,0.07768002,0.073821306,0.070853,0.06719878,0.065503046,0.063306935,0.061312072,0.059387233,0.056801133,0.055028956,0.052980162,0.050390188,0.048436455,0.045442007,0.042616162,0.03986364,0.03710691,0.034682214,0.031711098,0.029467681,0.026191344,0.02315052,0.020139784,0.016139587,0.014281978,0.009777803,0.0071591665,0.0034458134,0.000486264,-0.003324028,-0.006024896,-0.010385801,-0.013261419,-0.016139615,-0.020762991,-0.023274701,-0.024488963,-0.026727898,-0.028345793,-0.030630317,-0.031432077,-0.03360353,-0.036070205,-0.0371142,-0.039250754,-0.041225582,-0.042299785,-0.044148922,-0.045836534,-0.048104703,-0.049822763,-0.051799677,-0.05328961,-0.055410128,-0.057480697,-0.059469394,-0.061075013,-0.06289941,-0.06499577,-0.06724323,-0.06870967,-0.07032325,-0.07170305,-0.0743151,true
17,0.080077596,0.08251394,0.08058743,0.0793872,0.07660409,0.07433936,0.07071249,0.0674259,0.06428161,0.06250331,0.060619283,0.058678128,0.057059955,0.055095233,0.05327847,0.05122513,0.04874424,0.04660662,0.04406632,0.04154902,0.038541853,0.036869504,0.033754006,0.031894386,0.028913284,0.025951123,0.023156106,0.020168753,0.017839795,0.014576376,0.011785436,0.009102818,0.0050720014,0.002995708,-0.0010024509,-0.0033882754,-0.006399057,-0.010161664,-0.013415268,-0.01688986,-0.019940939,-0.021034501,-0.022949034,-0.02423616,-0.02619791,-0.028079636,-0.029693753,-0.03080258,-0.032510005,-0.03427917,-0.035470836,-0.037330884,-0.03958764,-0.04187679,-0.042725008,-0.04332075,-0.045845233,-0.047815774,-0.04985008,-0.051359728,-0.052876793,-0.055273958,-0.056764558,-0.058134638,-0.060039148,-0.06168223,-0.064467736,-0.06474513,-0.067389615,true
18,0.09842738,0.10302481,0.09779565,0.09402938,0.08930907,0.087110706,0.08364087,0.08098348,0.078196794,0.07720449,0.07482541,0.07374709,0.07226557,0.070096165,0.06844529,0.066475235,0.06443422,0.06299043,0.06055128,0.05908113,0.056680225,0.0545208,0.052641712,0.049384996,0.04717649,0.044872202,0.04165361,0.03995622,0.03654489,0.034147684,0.03068255,0.027579121,0.024523059,0.0220657,0.018701266,0.016520735,0.0128633045,0.009269018,0.0076009873,0.0036957106,0.00021786522,-0.0006127693,-0.003209861,-0.004463504,-0.0061944555,-0.008058128,-0.008801775,-0.011155941,-0.012286221,-0.014285343,-0.015595902,-0.017207615,-0.01924148,-0.020487305,-0.022469047,-0.02447419,-0.025631225,-0.027183635,-0.029021788,-0.031351894,-0.032759674,-0.03487836,-0.036214005,-0.03786846,-0.039616197,-0.0409402,-0.043539617,-0.04490267,-0.046837416,true
19,0.09221762,0.09684079,0.09182977,0.08830872,0.08491526,0.0825812,0.078888364,0.0765738,0.07360286,0.07187838,0.06972625,0.06871171,0.06671145,0.06481466,0.06276624,0.061276555,0.059343707,0.057012726,0.054913554,0.05194917,0.0497439,0.04832206,0.045193583,0.043020356,0.039683606,0.03722704,0.034947492,0.031556778,0.028725144,0.026047306,0.02360886,0.019668203,0.017073356,0.014632569,0.011289009,0.008461479,0.00490712,0.0019865897,-0.0011908608,-0.0044209,-0.0074546095,-0.008684195,-0.0107799005,-0.012473004,-0.013738459,-0.015647896,-0.01678667,-0.018919976,-0.020376246,-0.0221027,-0.023517724,-0.025226485,-0.02700877,-0.028057504,-0.030195422,-0.030812534,-0.034181375,-0.03593723,-0.03715282,-0.03836919,-0.04054652,-0.041797843,-0.044017456,-0.045537025,-0.048123896,-0.049190246,-0.05058678,-0.052484393,-0.054078843,true
20,0.12313444,0.12865499,0.12108515,0.112799324,0.10462478,0.09882621,0.09268573,0.08714063,0.081840165,0.078700684,0.07666997,0.0733461,0.07070199,0.06813644,0.065821365,0.062616765,0.061395522,0.058420386,0.055556845,0.053187016,0.050477393,0.047883887,0.04460174,0.041826963,0.039171323,0.03604337,0.03366807,0.029774683,0.027401399,0.024419922,0.02051116,0.018406205,0.0152427405,0.011286386,0.008719152,0.0054170853,0.002005471,-0.001640575,-0.0049782125,-0.008008733,-0.011617184,-0.012936859,-0.014948765,-0.01639136,-0.018506601,-0.02008564,-0.02218075,-0.02400037,-0.02572262,-0.027584093,-0.02884396,-0.030827254,-0.032608293,-0.03428586,-0.036145516,-0.037785698,-0.0400775,-0.04153651,-0.043382745,-0.045263916,-0.04684053,-0.04885453,-0.051084895,-0.05285174,-0.05482217,-0.057060085,-0.058695372,-0.060664654,-0.062280726,true
21,0.08296341,0.08689128,0.08428343,0.081759475,0.07818459,0.07458286,0.07228534,0.06858227,0.06486669,0.06233434,0.060746364,0.05846181,0.056959555,0.054167442,0.052287173,0.049734384,0.04791996,0.04559307,0.042266876,0.039720267,0.03740383,0.034192946,0.031747386,0.02837076,0.025743473,0.022657633,0.019926492,0.017627487,0.014518432,0.010119407,0.007623482,0.004372767,0.0009913864,-0.002052255,-0.004987089,-0.008728017,-0.011342018,-0.015297545,-0.01807349,-0.021460976,-0.024962787,-0.027051598,-0.027460208,-0.030038085,-0.031802554,-0.033467546,-0.03517687,-0.03748995,-0.038538966,-0.04101134,-0.041631326,-0.04417298,-0.045760963,-0.047324114,-0.049617816,-0.050570242,-0.052657478,-0.05427997,-0.056066513,-0.05825995,-0.0594925,-0.06180201,-0.06325914,-0.0651593,-0.06728166,-0.069270596,-0.070139386,-0.07279673,-0.07391922,true
22,0.1162852,0.11806167,0.11273103,0.10671479,0.10001616,0.09474785,0.08914269,0.08443814,0.07729991,0.07566149,0.07269766,0.071034595,0.06722742,0.06405309,0.06240243,0.059328232,0.056705825,0.05375288,0.051590286,0.047585044,0.045484297,0.042054947,0.038647577,0.03580341,0.032857236,0.029354732,0.027158707,0.023298321,0.019887358,0.016382864,0.013164761,0.009726179,0.0061428314,0.0030816132,-0.0005330974,-0.0034298962,-0.007834475,-0.010153767,-0.013862886,-0.017080462,-0.020719415,-0.022404082,-0.02473245,-0.025862928,-0.027656984,-0.029445838,-0.03153441,-0.032799527,-0.035534877,-0.036865115,-0.03822478,-0.040051505,-0.04193472,-0.042721525,-0.045058765,-0.04653293,-0.049691506,-0.051354565,-0.053044092,-0.053427614,-0.055894416,-0.057244416,-0.059874337,-0.060999945,-0.06360477,-0.06537014,-0.066860616,-0.06933111,-0.07087555,true
23,0.13600676,0.1437229,0.13193396,0.1207918,0.112873785,0.10469165,0.09879592,0.09347902,0.08710852,0.08394669,0.08057362,0.07912603,0.07552473,0.073261224,0.070465006,0.06791957,0.06593849,0.062370643,0.060248967,0.057331454,0.055222273,0.05197549,0.04954859,0.046162948,0.043405604,0.040637653,0.038099777,0.03413841,0.032125246,0.028844597,0.026342591,0.0222914,0.019435843,0.016411202,0.013524985,0.010202888,0.0068831723,0.003966722,0.0002953643,-0.0023252722,-0.006063979,-0.008032565,-0.009524398,-0.011211351,-0.012987658,-0.013994756,-0.015645748,-0.018695744,-0.020051464,-0.02197666,-0.022983128,-0.025055252,-0.02577909,-0.027804993,-0.030275438,-0.031089207,-0.033720914,-0.035877664,-0.03626362,-0.03869172,-0.04073566,-0.0424603,-0.044437792,-0.045727197,-0.04781083,-0.049588554,-0.051032238,-0.053899232,-0.054224096,true
24,0.12145511,0.123332135,0.11994608,0.11571991,0.109710045,0.10492576,0.10035595,0.09520784,0.09055487,0.0877015,0.08540993,0.08377549,0.081105426,0.078578316,0.07635379,0.07403934,0.07200527,0.06833027,0.06682256,0.063936934,0.060856923,0.058347385,0.05555188,0.052344657,0.05018093,0.04726262,0.045037467,0.040903136,0.03880923,0.034893077,0.03311301,0.02957986,0.026123216,0.0224367,0.020616759,0.01730076,0.013359556,0.011226963,0.007496206,0.0048372275,0.0008902475,-0.00038873963,-0.0019769687,-0.0038946653,-0.00534543,-0.006584351,-0.008441413,-0.01022114,-0.012676251,-0.013628086,-0.015257027,-0.016665258,-0.018613013,-0.020328913,-0.021750176,-0.023305902,-0.025278239,-0.02738141,-0.02918895,-0.0304652,-0.032211587,-0.03396536,-0.036196884,-0.037226506,-0.039867535,-0.04128116,-0.04282606,-0.04549676,-0.046560645,true
25,0.12447498,0.12489142,0.1219991,0.11774322,0.11184865,0.10541216,0.09949505,0.09385139,0.08820228,0.0851336,0.08089426,0.07842649,0.07602592,0.07298183,0.07036537,0.066640295,0.06404467,0.060723208,0.05825503,0.05492496,0.051399983,0.047847863,0.044741675,0.041137867,0.038232245,0.035059705,0.031678863,0.029176073,0.025929727,0.021172632,0.018294496,0.015222196,0.01111481,0.007958073,0.0041937395,0.0012229318,-0.0026671356,-0.006601993,-0.00952312,-0.013169879,-0.01680932,-0.018201929,-0.01925851,-0.02197127,-0.023443058,-0.024949487,-0.026858058,-0.028828098,-0.0308967,-0.032774284,-0.033472493,-0.036368523,-0.03821742,-0.040121414,-0.042164855,-0.04356369,-0.044959947,-0.046754774,-0.049101163,-0.050949957,-0.05298819,-0.054236643,-0.056541316,-0.05870778,-0.060158677,-0.062066164,-0.064129755,-0.0659103,-0.06673133,true
26,0.10676903,0.10967049,0.1058515,0.10235868,0.09844719,0.09427155,0.0897208,0.08553795,0.081593096,0.07923333,0.07632334,0.07376374,0.07161052,0.06875703,0.06668759,0.06413636,0.06172299,0.058831267,0.05651513,0.053622875,0.050138652,0.04770191,0.04452172,0.041283797,0.038935326,0.035141878,0.03221163,0.029388517,0.025578335,0.022193559,0.019400181,0.016047766,0.012778518,0.009700581,0.0058381767,0.0030537825,-0.0003624307,-0.00379432,-0.006912442,-0.010508068,-0.013873855,-0.015803594,-0.017160323,-0.01922678,-0.02020728,-0.022378057,-0.02477618,-0.026194496,-0.028226353,-0.029552037,-0.031462483,-0.033373103,-0.034967415,-0.036266237,-0.038775586,-0.03952789,-0.042668067,-0.043781906,-0.046025466,-0.047765806,-0.049234394,-0.050764788,-0.05303787,-0.05478,-0.05724617,-0.058711264,-0.060893636,-0.061927073,-0.064326204,true
27,0.09478788,0.09732249,0.09397426,0.089268245,0.085734665,0.081298836,0.077139735,0.07291973,0.0687319,0.06606113,0.06409926,0.06202394,0.059413735,0.05752021,0.056029197,0.053134814,0.051293388,0.04849969,0.046692736,0.044055913,0.04239826,0.039163545,0.03694363,0.034095194,0.030953258,0.029284146,0.026740454,0.022993945,0.02034435,0.01679356,0.014257662,0.01109797,0.008057522,0.0044695074,0.0021484178,-0.0005304245,-0.0050208448,-0.006560957,-0.010536179,-0.013373306,-0.016821029,-0.018867925,-0.02026349,-0.022346867,-0.024215933,-0.025248822,-0.026784051,-0.029227925,-0.031088747,-0.031872604,-0.03325618,-0.035826292,-0.03788555,-0.038537048,-0.040774703,-0.042101372,-0.044471238,-0.04578484,-0.048035905,-0.048558317,-0.050833248,-0.053054526,-0.054644007,-0.055751532,-0.058293022,-0.059950188,-0.061477896,-0.063888066,-0.06549362,true
28,0.09196382,0.09610953,0.09089296,0.08520175,0.0802186,0.07607898,0.07147864,0.06651565,0.061763644,0.059984446,0.05777862,0.054835528,0.05316721,0.049769863,0.0480058,0.0456014,0.04277612,0.041253697,0.037629534,0.034911,0.032286596,0.029665992,0.026338808,0.024557244,0.021434706,0.018877327,0.015825752,0.01333979,0.009347413,0.0063786604,0.0032289037,0.0005147988,-0.0036913082,-0.0059957486,-0.009199317,-0.011727055,-0.015527382,-0.018444357,-0.021789115,-0.025785718,-0.02861458,-0.030595697,-0.033355482,-0.03441581,-0.035027184,-0.03687057,-0.03896668,-0.040054478,-0.04295794,-0.044007607,-0.0455596,-0.04717396,-0.049084853,-0.050017603,-0.05298978,-0.053749517,-0.0562944,-0.057941828,-0.05973282,-0.06121529,-0.062898435,-0.06488115,-0.06615691,-0.06857838,-0.07080775,-0.072090544,-0.0733176,-0.075967,-0.07706817,true
