line,rho1,rho2,rho3,rho4,rho5,rho6,rho7,rho8,rho9,rho10,rho11,rho12,rho13,rho14,rho15,rho16,rho17,rho18,rho19,rho20,rho21,rho22,rho23,rho24,rho25,rho26,rho27,rho28,rho29,rho30,rho31,rho32,rho33,rho34,rho35,rho36,rho37,rho38,rho39,rho40,rho41,rho42,rho43,rho44,rho45,rho46,rho47,rho48,rho49,rho50,rho51,rho52,rho53,rho54,rho55,rho56,rho57,rho58,rho59,rho60,rho61,rho62,rho63,rho64,rho65,rho66,rho67,rho68,rho69,origin
10,0.08718431,0.089974836,0.08772195,0.08564339,0.08183656,0.07992883,0.07686507,0.07371481,0.06931818,0.06848075,0.06668012,0.064876705,0.061668273,0.059346437,0.05774695,0.055947877,0.05172994,0.05045585,0.047228936,0.045012448,0.041295454,0.037961826,0.035166606,0.031905577,0.028210616,0.025920868,0.022716878,0.019527603,0.015824152,0.012999291,0.010042751,0.005712116,0.0019708732,-0.0014253557,-0.004699735,-0.0076159034,-0.01107203,-0.014957621,-0.018720744,-0.021878745,-0.025231104,-0.027993526,-0.028875215,-0.031123986,-0.03271004,-0.035014153,-0.03623172,-0.038179897,-0.040214237,-0.04122346,-0.04373191,-0.044979606,-0.047538858,-0.048564993,-0.050878886,-0.052297495,-0.054707672,-0.05615489,-0.057863064,-0.060742017,-0.061848108,-0.06330592,-0.06606092,-0.06731538,-0.06876069,-0.071931385,-0.073508956,-0.07519399,-0.07689099,true
11,0.09104715,0.09385242,0.0904788,0.086317554,0.0816817,0.07680774,0.073887184,0.069939636,0.065750286,0.06418512,0.0625418,0.061075184,0.05821431,0.056341417,0.053285945,0.05166816,0.049448665,0.047182117,0.045235153,0.042740308,0.04009156,0.0378064,0.034431987,0.031351767,0.028912593,0.026815226,0.023121499,0.020558272,0.017335532,0.014701122,0.011289766,0.007638423,0.004800001,0.0019230787,-0.0017427318,-0.0058614854,-0.007970896,-0.012183514,-0.015025707,-0.018352676,-0.021941997,-0.023479857,-0.025063138,-0.026872633,-0.02897202,-0.03000438,-0.032645393,-0.034282256,-0.035484765,-0.038072027,-0.039027587,-0.04100152,-0.042767707,-0.04443644,-0.046274655,-0.048760608,-0.050271597,-0.05261408,-0.053916115,-0.055760637,-0.05792545,-0.059701227,-0.060574394,-0.06318398,-0.064869925,-0.06634035,-0.06820873,-0.06977175,-0.07253931,true
12,0.11905624,0.119262256,0.117661275,0.11528597,0.11120593,0.10642908,0.102259815,0.09744869,0.09363407,0.09090746,0.08923692,0.08719393,0.08428775,0.08185495,0.07872839,0.07688496,0.07341078,0.071534805,0.06879456,0.06559717,0.062413212,0.059360698,0.0555663,0.053168934,0.049742676,0.04706323,0.043827903,0.040834483,0.03694983,0.034246676,0.03150279,0.027666759,0.024577204,0.020891417,0.017878482,0.014140426,0.011113895,0.007502785,0.0048762783,0.0015565222,-0.002206333,-0.0043346407,-0.0051843976,-0.0068640667,-0.00846995,-0.010661976,-0.012708483,-0.013294917,-0.016068235,-0.01787106,-0.019267686,-0.021199951,-0.02229411,-0.024704615,-0.025810512,-0.027942188,-0.029229747,-0.031211484,-0.033271015,-0.033604298,-0.036018565,-0.03786255,-0.040649474,-0.04204348,-0.04323222,-0.04573052,-0.047336914,-0.04870477,-0.050703824,true
13,0.122146174,0.12858783,0.1203129,0.111665845,0.105113804,0.0986948,0.093458265,0.08740544,0.0828991,0.08064479,0.0771472,0.074492596,0.07208738,0.07024759,0.06764379,0.064534396,0.061923977,0.059728112,0.05639609,0.054260932,0.051514946,0.048379794,0.04592269,0.04228561,0.0396451,0.037217014,0.033544198,0.030827567,0.02761973,0.024829794,0.022404375,0.018646073,0.014612857,0.012080418,0.008837452,0.0059790765,0.002077273,-0.0015442586,-0.003886167,-0.007755136,-0.0110537745,-0.01284152,-0.014955673,-0.016229741,-0.018137192,-0.020135958,-0.021831283,-0.023918526,-0.024914077,-0.027042968,-0.028491192,-0.031149099,-0.032830536,-0.033591907,-0.035520334,-0.037596364,-0.040701635,-0.04117245,-0.043038577,-0.0456216,-0.04749079,-0.04897264,-0.050099913,-0.052263252,-0.05382154,-0.055908907,-0.05813041,-0.05961434,-0.06185545,true
14,0.13337256,0.14001499,0.12890317,0.11955989,0.10952825,0.10140501,0.09308172,0.086057514,0.07925808,0.07567271,0.07206618,0.069371425,0.06587804,0.06301071,0.059487298,0.05619671,0.05325321,0.050882213,0.047559418,0.044290863,0.041727673,0.038813762,0.036339574,0.03352251,0.029512353,0.027341131,0.023363467,0.020549782,0.017686559,0.013772671,0.010634428,0.0081194015,0.0049654935,0.0024257787,-0.0017245039,-0.0055211037,-0.008089058,-0.011896194,-0.014592608,-0.018578028,-0.021136124,-0.0228736,-0.025109036,-0.026496757,-0.027918039,-0.030469479,-0.032609694,-0.033977352,-0.03547321,-0.037156895,-0.037971634,-0.041618757,-0.042244222,-0.044456918,-0.046307098,-0.04791243,-0.050177243,-0.051434327,-0.053392425,-0.055609576,-0.05738984,-0.058609948,-0.06057112,-0.06288344,-0.064715356,-0.065894745,-0.06771136,-0.069887966,-0.072083764,true
15,0.13618018,0.14237927,0.1323983,0.12331825,0.11537402,0.1078918,0.10096625,0.095621005,0.0893033,0.08621246,0.0835705,0.080772415,0.07783224,0.07503921,0.07309419,0.07010653,0.06741249,0.06479425,0.06198062,0.05945998,0.055966724,0.053519152,0.050117884,0.047634605,0.044583697,0.041394025,0.039065674,0.035650548,0.032457653,0.02915575,0.026238963,0.022200746,0.019493014,0.016233776,0.013199929,0.010155501,0.0069152643,0.003945563,-0.000109720975,-0.0042002974,-0.0072987825,-0.008058356,-0.010791248,-0.0123027805,-0.013770667,-0.015616342,-0.017504074,-0.01903572,-0.020971768,-0.022718076,-0.024262449,-0.025964215,-0.02774049,-0.029989047,-0.032189768,-0.03310822,-0.03525831,-0.03669776,-0.038982183,-0.041055925,-0.042632256,-0.044155944,-0.04581247,-0.04749282,-0.04951632,-0.05189414,-0.05361127,-0.055353746,-0.057466224,true
16,0.10478245,0.10827351,0.104608625,0.1002734,0.09624821,0.090534166,0.08695565,0.08242783,0.07860908,0.07679892,0.07504593,0.07335825,0.07134597,0.06945075,0.0667156,0.06529805,0.063323826,0.061512195,0.05844286,0.05676608,0.054718137,0.051691353,0.0501006,0.04729181,0.045499835,0.042305686,0.03986294,0.036926482,0.03403843,0.031966396,0.029138345,0.02558709,0.02344658,0.020296384,0.016936839,0.014096578,0.011381475,0.007984412,0.005357811,0.002150285,-0.0006183926,-0.0034634667,-0.004730921,-0.005783089,-0.0075995643,-0.009658173,-0.0104822405,-0.012134323,-0.013745783,-0.015808802,-0.017193237,-0.019133966,-0.020381812,-0.021968985,-0.023928748,-0.025714163,-0.02771989,-0.02981896,-0.030519046,-0.03254211,-0.03515434,-0.036353514,-0.03803353,-0.03890484,-0.04194787,-0.04314265,-0.04441649,-0.046543647,-0.047543183,true
17,0.09162007,0.09686661,0.092611566,0.08802239,0.0831319,0.0802342,0.078392126,0.0751461,0.07154688,0.06976759,0.06894938,0.067033224,0.064834744,0.06365674,0.062447563,0.060453407,0.058751054,0.05635674,0.05415409,0.052975304,0.04922981,0.046844028,0.04462923,0.042597182,0.039737232,0.03724651,0.03424608,0.03175584,0.028775675,0.026318688,0.02343916,0.020003077,0.01664761,0.013521449,0.011604764,0.009153144,0.005289899,0.0027573402,-0.0009789411,-0.0046843057,-0.0076218974,-0.009862441,-0.010841988,-0.012607465,-0.014070143,-0.016507475,-0.017268395,-0.019654308,-0.020144444,-0.022318384,-0.024612768,-0.02592577,-0.0274507,-0.030208636,-0.031001613,-0.032930136,-0.03449026,-0.035866488,-0.037934773,-0.04039562,-0.04117923,-0.043548934,-0.04493286,-0.04639657,-0.048392814,-0.05083267,-0.051567946,-0.053935457,-0.055312257,true
18,0.11785425,0.11907692,0.11578019,0.11327218,0.10884642,0.10441516,0.09940398,0.09528977,0.089456536,0.088792376,0.08635591,0.08486131,0.082285576,0.07896856,0.07696505,0.07543266,0.07236704,0.06999254,0.066863626,0.06441662,0.061937295,0.058540404,0.055787783,0.05262296,0.049919635,0.046808995,0.04431425,0.040893737,0.037590012,0.034246244,0.03156042,0.0274757,0.025056973,0.02108721,0.017748307,0.014334313,0.011709801,0.007990578,0.003623738,0.0010526618,-0.0020379536,-0.0044116266,-0.005458604,-0.0076902197,-0.008793422,-0.010054333,-0.012768954,-0.01332156,-0.015879238,-0.01855107,-0.019947782,-0.021392567,-0.02323769,-0.024811417,-0.027501462,-0.028451841,-0.02896749,-0.032091077,-0.03370436,-0.035261765,-0.03813002,-0.03851659,-0.040813424,-0.042441998,-0.044472214,-0.0472245,-0.04817968,-0.050109,-0.052204248,true
19,0.111863896,0.115088336,0.11020239,0.10297575,0.09733133,0.091950625,0.08481663,0.080217116,0.07373993,0.0708709,0.06929102,0.065785296,0.06353157,0.06094363,0.057458274,0.05487606,0.05226311,0.049240913,0.046056453,0.043389488,0.040423725,0.03702872,0.033704385,0.030432045,0.028298698,0.023870395,0.02104177,0.018937863,0.015290779,0.012380561,0.00877082,0.00563528,0.002570332,-0.0013300842,-0.0035375766,-0.007921452,-0.0108277965,-0.014633204,-0.018062832,-0.021020453,-0.023854367,-0.025922894,-0.027985325,-0.029768324,-0.03135819,-0.03276339,-0.03432647,-0.036148414,-0.03785533,-0.04017157,-0.041497964,-0.04277602,-0.04505293,-0.046061985,-0.04814397,-0.050340045,-0.051666927,-0.054224744,-0.054923598,-0.05753546,-0.058583114,-0.061029024,-0.062811196,-0.06449603,-0.066000104,-0.06803109,-0.06950723,-0.07190436,-0.07362897,true
20,0.116486385,0.117145054,0.11463789,0.111220755,0.105771326,0.10116088,0.09603773,0.09246142,0.08705627,0.084634356,0.08274348,0.080503665,0.07771462,0.07562724,0.07315777,0.07062206,0.06785909,0.06627035,0.06284189,0.060714006,0.057546295,0.054836847,0.05258502,0.049421825,0.046903018,0.043335646,0.039820865,0.037125234,0.0340942,0.03082618,0.027927533,0.024411894,0.022119075,0.018241405,0.014894783,0.010938919,0.008270733,0.005013208,0.0018855007,-0.0013725115,-0.00429924,-0.0069448324,-0.00789571,-0.009489749,-0.011139852,-0.0127996635,-0.0150181,-0.01660931,-0.01817781,-0.020007819,-0.021561595,-0.023182705,-0.025126223,-0.027297134,-0.028999845,-0.030480929,-0.03226167,-0.034947433,-0.035526223,-0.03788276,-0.03969163,-0.040989175,-0.043168325,-0.045644406,-0.046230454,-0.048206612,-0.049690504,-0.051991798,-0.053931516,true
21,0.12346125,0.12722854,0.12064074,0.11533791,0.10995894,0.10511375,0.10056465,0.0957582,0.09131908,0.08908769,0.087047525,0.08522642,0.0825446,0.08101628,0.07887237,0.076477274,0.07430162,0.07138336,0.069108985,0.0674404,0.064485595,0.061694488,0.05907973,0.056708995,0.05351737,0.050059654,0.048285283,0.045486696,0.041611955,0.038824283,0.03633792,0.032805927,0.0298382,0.026200414,0.02349889,0.020299803,0.016605753,0.014444779,0.010005238,0.0070815403,0.0031929454,0.0013646502,0.00021639187,-0.0016281232,-0.0033829028,-0.0047404068,-0.006560838,-0.00811214,-0.009840066,-0.012002486,-0.014052708,-0.015287567,-0.017555153,-0.018801954,-0.021105332,-0.02284934,-0.023645185,-0.02556929,-0.027316635,-0.029709805,-0.031217568,-0.03332421,-0.034621928,-0.03641845,-0.038785484,-0.040841814,-0.04215274,-0.044387702,-0.045887657,true
22,0.1160285,0.12113089,0.11303664,0.10677959,0.10085886,0.09585057,0.090198815,0.08570499,0.081148624,0.07870843,0.07675094,0.074849434,0.0719624,0.070552655,0.067821294,0.06483574,0.06333359,0.060822282,0.05770833,0.05511564,0.052770007,0.049292386,0.046323262,0.044349004,0.040606335,0.03854514,0.034585282,0.032886315,0.029188052,0.026346443,0.023250975,0.019955449,0.016124766,0.01317065,0.009817089,0.006817532,0.003716737,0.00017844047,-0.003308244,-0.0067200083,-0.01009332,-0.011746376,-0.014275106,-0.0153875165,-0.016813636,-0.01933416,-0.020827275,-0.022188013,-0.02439454,-0.025752693,-0.027167257,-0.029236013,-0.031084144,-0.032676827,-0.034389134,-0.036136743,-0.03897049,-0.039714597,-0.04162259,-0.04419963,-0.045592032,-0.04718877,-0.049129255,-0.051069204,-0.05274488,-0.055298083,-0.056288097,-0.058278274,-0.06042072,true
23,0.11208066,0.11515714,0.11067826,0.10635955,0.101394266,0.09733246,0.09298856,0.08967574,0.08501367,0.082842715,0.08171268,0.07984738,0.07728837,0.074731655,0.073103026,0.07087762,0.06855678,0.065720335,0.06375249,0.061530102,0.058084667,0.055494994,0.052483704,0.05078144,0.047241468,0.044892758,0.04166112,0.039542444,0.036612984,0.033361573,0.03008106,0.026471414,0.023677047,0.019915417,0.017822731,0.014370941,0.011349173,0.008015452,0.003752116,0.00062711723,-0.0018708752,-0.0035885712,-0.005816935,-0.00727032,-0.00881681,-0.01051016,-0.012418749,-0.013645804,-0.015158858,-0.017609121,-0.018832771,-0.019476216,-0.022642486,-0.024016555,-0.025519716,-0.027024152,-0.028185902,-0.030468322,-0.032426253,-0.0341854,-0.035649963,-0.03661793,-0.039391812,-0.04064988,-0.0422243,-0.044467766,-0.046127267,-0.048253063,-0.050566446,true
24,0.098836035,0.10235174,0.098587975,0.09373504,0.089450784,0.08510748,0.07999819,0.0762229,0.071749814,0.06942313,0.06716187,0.0639549,0.0627491,0.059893172,0.05799808,0.055499,0.052495733,0.0500987,0.04748503,0.04511753,0.041989177,0.039586127,0.037042655,0.033730336,0.031167135,0.028676482,0.02571881,0.022817524,0.020106975,0.01610377,0.01392102,0.010511714,0.008142462,0.004286524,0.0024529425,-0.0011396846,-0.0043066107,-0.0076916516,-0.010951271,-0.014433257,-0.016613882,-0.018555518,-0.01994842,-0.022218198,-0.023336362,-0.024995336,-0.026597334,-0.02794813,-0.030098213,-0.03241614,-0.033135742,-0.03483261,-0.03691604,-0.038741753,-0.040073,-0.042122092,-0.04250495,-0.04520674,-0.046752673,-0.04840498,-0.050107244,-0.051481184,-0.053076435,-0.055628445,-0.05652385,-0.05879252,-0.060643222,-0.063051395,-0.06433054,true
25,0.1131998,0.11580933,0.11076302,0.10594007,0.099861436,0.09684496,0.090812355,0.08710591,0.081216775,0.079922706,0.07737886,0.07499211,0.07292709,0.07069271,0.06788213,0.06531384,0.062589295,0.06092963,0.057323962,0.05497402,0.052254427,0.04843715,0.046343323,0.043700855,0.040480252,0.037324935,0.034278367,0.031039372,0.028486729,0.024978029,0.021015242,0.018251214,0.015073592,0.01116459,0.008455708,0.005155143,0.0016265567,-0.0015953537,-0.0054371823,-0.008828618,-0.011754589,-0.014361269,-0.01619573,-0.0181414,-0.018431578,-0.020585606,-0.022654526,-0.024447195,-0.02647156,-0.028375031,-0.029428389,-0.03177447,-0.033483583,-0.034567248,-0.03674288,-0.038683575,-0.03980208,-0.04268289,-0.043726273,-0.04608681,-0.04791383,-0.05000557,-0.051403794,-0.053886626,-0.055752408,-0.057627257,-0.05883569,-0.06101204,-0.06327805,true
26,0.09128258,0.09481839,0.09097104,0.088186316,0.085862815,0.083347134,0.079761334,0.077518605,0.07359858,0.0725929,0.071931675,0.07018809,0.068170264,0.06664718,0.06483054,0.06268387,0.061130386,0.059140936,0.056068044,0.054202687,0.05164161,0.04843265,0.045546826,0.043771278,0.041126683,0.038597904,0.03470748,0.0323548,0.029396735,0.026150053,0.023268618,0.019594884,0.016789373,0.013456908,0.010603549,0.007245511,0.00420422,0.0013264446,-0.0024370719,-0.0061291866,-0.009259583,-0.011692488,-0.012203241,-0.014545027,-0.015189351,-0.017611813,-0.019482087,-0.02045625,-0.022789536,-0.024162818,-0.026430946,-0.02794929,-0.029668817,-0.03148003,-0.03329582,-0.03437148,-0.036517266,-0.038104236,-0.03981723,-0.04186427,-0.044173237,-0.045721702,-0.047176506,-0.04901943,-0.05131956,-0.053367663,-0.05465093,-0.0565566,-0.058234412,true
27,0.105665594,0.10716313,0.10490386,0.10182057,0.09903962,0.096652314,0.09124902,0.08854828,0.084921576,0.08267522,0.08051676,0.07869471,0.07605802,0.07486106,0.073006704,0.06990469,0.06742794,0.06506698,0.06302046,0.059942774,0.05733392,0.0539897,0.05142497,0.04942884,0.045600537,0.042138413,0.03946656,0.03660808,0.033109542,0.028990803,0.026485063,0.023289356,0.020505548,0.016647957,0.014026755,0.009950665,0.0064448817,0.0031913402,-0.0001598876,-0.00373446,-0.006902015,-0.008049874,-0.010308962,-0.0122424085,-0.013967217,-0.015770696,-0.017488852,-0.018767381,-0.020888748,-0.023074964,-0.02403845,-0.025653293,-0.02815524,-0.02985508,-0.031715274,-0.033213023,-0.035201356,-0.0370412,-0.038524527,-0.04054222,-0.042308416,-0.044312377,-0.04581472,-0.048368994,-0.049066756,-0.051365312,-0.052676912,-0.055869516,-0.05736196,true
28,0.11702551,0.11998942,0.11538099,0.11072533,0.10649335,0.10177511,0.09712978,0.09338109,0.08855985,0.08660197,0.08464382,0.08114142,0.07869304,0.076808125,0.07433118,0.070554316,0.06902245,0.06632672,0.0635272,0.060744997,0.05768738,0.05485172,0.051768105,0.04779514,0.045425348,0.04139355,0.038654692,0.035900123,0.03206396,0.02969322,0.02597921,0.022663783,0.01925125,0.0155718215,0.012651244,0.009018797,0.005785089,0.0027300306,-0.0014563221,-0.004710082,-0.0072060693,-0.009591914,-0.01120105,-0.01311961,-0.014826852,-0.016503038,-0.01817783,-0.020065637,-0.021007037,-0.024049845,-0.025444437,-0.026989302,-0.028149484,-0.030389259,-0.03232332,-0.03497331,-0.035502262,-0.03709255,-0.038908947,-0.040977255,-0.042460095,-0.044103872,-0.047201034,-0.049146287,-0.050330546,-0.052186187,-0.05339141,-0.055370223,-0.05746913,true
