line,rho1,rho2,rho3,rho4,rho5,rho6,rho7,rho8,rho9,rho10,rho11,rho12,rho13,rho14,rho15,rho16,rho17,rho18,rho19,rho20,rho21,rho22,rho23,rho24,rho25,rho26,rho27,rho28,rho29,rho30,rho31,rho32,rho33,rho34,rho35,rho36,rho37,rho38,rho39,rho40,rho41,rho42,rho43,rho44,rho45,rho46,rho47,rho48,rho49,rho50,rho51,rho52,rho53,rho54,rho55,rho56,rho57,rho58,rho59,rho60,rho61,rho62,rho63,rho64,rho65,rho66,rho67,rho68,rho69,origin
10,0.122504376,0.12776037,0.12024392,0.11524862,0.11048652,0.10611347,0.10205498,0.09728275,0.09261658,0.09118687,0.08855808,0.08754557,0.08385758,0.08275025,0.07990196,0.077573754,0.075287975,0.07361098,0.0705886,0.067261115,0.06448535,0.062118787,0.059296362,0.05688738,0.053503335,0.050944332,0.04763738,0.04435838,0.04136733,0.038263433,0.035482936,0.031909656,0.028688628,0.025393486,0.02190631,0.018368678,0.014753522,0.012637033,0.008877091,0.0057821516,0.0015973132,0.00028382335,-0.0014408941,-0.003323209,-0.0049647368,-0.006124856,-0.009150155,-0.010868434,-0.011621276,-0.013524303,-0.015749108,-0.016229026,-0.019001279,-0.02035347,-0.022416145,-0.023912827,-0.025475837,-0.027253868,-0.028753476,-0.03149601,-0.032775573,-0.034589767,-0.037276383,-0.038312726,-0.0402688,-0.04234117,-0.044386208,-0.04589892,-0.048652623,true
11,0.098619655,0.09952862,0.09803298,0.096605726,0.094296895,0.091174364,0.088055916,0.085356236,0.08348187,0.08095677,0.079619616,0.07765258,0.0766595,0.07460477,0.07326866,0.07201431,0.068596125,0.06701735,0.06510872,0.062985234,0.06089342,0.05845995,0.05617339,0.053691056,0.051717594,0.04817951,0.045994453,0.04346384,0.04014311,0.036704212,0.03414353,0.03215622,0.028112888,0.026227172,0.02286569,0.019390061,0.016794518,0.012694369,0.009881178,0.0059176274,0.0038436768,0.0015222323,0.00018259161,-0.001202553,-0.0030302969,-0.0051495917,-0.0065646493,-0.008492995,-0.009575667,-0.012153013,-0.013790625,-0.015978072,-0.017423261,-0.018413793,-0.020666927,-0.022599814,-0.025037322,-0.026016068,-0.027743252,-0.028945968,-0.030809315,-0.032520045,-0.034614485,-0.036084205,-0.03822224,-0.040423986,-0.04141564,-0.04345826,-0.04473614,true
12,0.10769574,0.11462823,0.10630111,0.09855776,0.093230225,0.08745366,0.08208708,0.0773038,0.07231843,0.07091929,0.06798287,0.06556976,0.06317238,0.06112745,0.05720416,0.055128567,0.05221343,0.04987575,0.047672506,0.04417117,0.04192887,0.038348887,0.035766132,0.03249108,0.029710265,0.027371723,0.024054166,0.02048103,0.017643146,0.014628358,0.011395979,0.007985024,0.004647364,0.00084546115,-0.0013262937,-0.005519295,-0.0091692675,-0.0115781445,-0.015129337,-0.018268155,-0.02305702,-0.023464538,-0.025713902,-0.02744937,-0.028402183,-0.031412773,-0.03242362,-0.034191687,-0.036016222,-0.03832277,-0.03954314,-0.04046352,-0.04264327,-0.044634387,-0.04660193,-0.048574768,-0.04970607,-0.051863678,-0.053087566,-0.05474107,-0.057352647,-0.059543446,-0.060523354,-0.0625207,-0.06386413,-0.06622851,-0.067776285,-0.070293844,-0.07166912,true
13,0.12349533,0.1321519,0.12002684,0.10998121,0.1022523,0.09583248,0.09030794,0.08508954,0.07985625,0.07735229,0.07490674,0.07214406,0.0700999,0.06756543,0.06464768,0.063026145,0.060598586,0.057797622,0.055376783,0.053379837,0.050779913,0.047894675,0.045040943,0.042521045,0.0408029,0.038008243,0.03438139,0.031630263,0.028825656,0.025330652,0.02274783,0.01976694,0.016420249,0.0129583115,0.010232605,0.0062157833,0.0039790673,0.0005693234,-0.002844234,-0.0068957377,-0.009766992,-0.011688043,-0.013698356,-0.015098153,-0.01665692,-0.018244192,-0.019955995,-0.021999957,-0.02317382,-0.02577366,-0.026383135,-0.029351667,-0.03092752,-0.03212184,-0.034290582,-0.03553869,-0.037730817,-0.038980167,-0.041549075,-0.042524423,-0.044349603,-0.04666335,-0.048125755,-0.04964219,-0.05213029,-0.05411045,-0.055061735,-0.057802774,-0.05849349,true
14,0.106931195,0.1139381,0.10541054,0.09680703,0.091761984,0.0849746,0.080870576,0.07654937,0.07265423,0.070103064,0.06770374,0.06662887,0.063830525,0.06180828,0.058685485,0.057321742,0.055164184,0.052505344,0.05094183,0.047835972,0.0460933,0.042353477,0.039871756,0.037087742,0.035806116,0.03173779,0.028541211,0.026205163,0.023589581,0.020884896,0.018392656,0.014242735,0.011649551,0.007692039,0.00461813,0.002103136,-0.0020123096,-0.0047920067,-0.008288559,-0.0107577685,-0.014775898,-0.015548787,-0.017736139,-0.01909195,-0.021331016,-0.022857023,-0.024413537,-0.026255963,-0.028020805,-0.029534053,-0.031964906,-0.033067968,-0.035220303,-0.036977928,-0.03836395,-0.040123653,-0.041686766,-0.04354975,-0.044649187,-0.04758211,-0.048614115,-0.05055725,-0.051671796,-0.05424363,-0.056371875,-0.05744041,-0.059981257,-0.061448716,-0.06365344,true
15,0.097098,0.099777974,0.096193485,0.093307965,0.08956839,0.08641475,0.083090216,0.07846352,0.07503074,0.07338793,0.06997543,0.06854119,0.066559516,0.06456602,0.062071614,0.060337123,0.057179905,0.05488563,0.052290674,0.049661264,0.047911532,0.044711288,0.041657787,0.03889344,0.036371723,0.03360703,0.030247912,0.027892666,0.02441423,0.020469006,0.017987216,0.015327271,0.012207491,0.009591574,0.006577922,0.0025904514,0.00012667011,-0.0033483107,-0.006611785,-0.00998215,-0.013500219,-0.014924676,-0.017037371,-0.019028008,-0.019379145,-0.021719448,-0.024191163,-0.025012342,-0.026808409,-0.02927826,-0.02979498,-0.031808313,-0.033426803,-0.03472562,-0.036829535,-0.038428087,-0.039966036,-0.04209212,-0.04420888,-0.045064006,-0.047595885,-0.049344096,-0.051009413,-0.051836006,-0.054122746,-0.056103785,-0.05675757,-0.059684485,-0.060196146,true
16,0.122568585,0.12576039,0.12043005,0.113996886,0.10778736,0.100462876,0.09594417,0.08951829,0.0844404,0.08242952,0.078947864,0.07730897,0.07393105,0.07186283,0.06891795,0.06592875,0.063407496,0.061317835,0.058296137,0.056188595,0.052513827,0.050452344,0.046786577,0.043587178,0.041072648,0.037893414,0.03481907,0.032135904,0.029722292,0.026938718,0.023469128,0.019515473,0.017141283,0.0145735135,0.010761164,0.0077690957,0.0038329787,0.0010426706,-0.0024392894,-0.005434732,-0.008457385,-0.010214952,-0.012004237,-0.013533962,-0.015626574,-0.01762576,-0.019291874,-0.020252913,-0.022167375,-0.023615671,-0.02535459,-0.0273313,-0.028701626,-0.031321008,-0.032799333,-0.034472633,-0.03654546,-0.037512828,-0.03899426,-0.04193425,-0.0433161,-0.045464613,-0.04611771,-0.049059696,-0.050590165,-0.051439106,-0.054030962,-0.05613645,-0.057468154,true
17,0.09387757,0.09848354,0.09455692,0.09136659,0.08798619,0.08498273,0.08248923,0.079058856,0.07637682,0.07541457,0.07331965,0.071732625,0.06983003,0.06885754,0.06657826,0.0654334,0.06289722,0.06008668,0.05805226,0.056350894,0.053497314,0.05133831,0.04830415,0.045821946,0.042865198,0.040994145,0.038492452,0.034774717,0.031704083,0.028122015,0.026158731,0.023003448,0.020256273,0.016192608,0.01330917,0.010163177,0.007105899,0.003573936,0.00034619495,-0.0022258116,-0.0059142094,-0.007990248,-0.009740707,-0.01082402,-0.012816232,-0.014309011,-0.016151313,-0.017661532,-0.019703528,-0.021558497,-0.023544837,-0.024912048,-0.026250826,-0.028310109,-0.0306468,-0.03252353,-0.03368044,-0.03514434,-0.037074953,-0.039083786,-0.040729575,-0.042982288,-0.044526253,-0.046515763,-0.047949787,-0.050093953,-0.051876888,-0.05383946,-0.0551303,true
18,0.093657225,0.091667786,0.09380408,0.094750166,0.09453299,0.09225106,0.090158194,0.08789336,0.085268624,0.08320588,0.082172744,0.080141604,0.07868022,0.07671167,0.07459389,0.07161764,0.07018756,0.06714226,0.065374084,0.06302011,0.059941635,0.05678097,0.053549998,0.050202563,0.04830948,0.04416672,0.041179143,0.037501812,0.034860022,0.03125525,0.028664863,0.024282897,0.02159505,0.01724232,0.014419752,0.010837967,0.0070756054,0.004021707,-0.00027654134,-0.0028544199,-0.0065382197,-0.008184956,-0.009943645,-0.011497976,-0.013989883,-0.014922459,-0.01675203,-0.018985951,-0.020460764,-0.02261851,-0.02407778,-0.025891367,-0.027930474,-0.029770948,-0.031282116,-0.033105284,-0.035086364,-0.03699522,-0.038888827,-0.03987904,-0.042548016,-0.044305194,-0.04568009,-0.047821738,-0.049825102,-0.050667744,-0.05388043,-0.055196013,-0.057535667,true
19,0.10790312,0.112184666,0.10634722,0.101189345,0.09715739,0.092995934,0.08938621,0.08527618,0.08193194,0.080297075,0.077815466,0.07670753,0.07499783,0.07259996,0.07085854,0.06858947,0.06675346,0.06450914,0.06217576,0.059903115,0.05691096,0.055574145,0.052045606,0.04924598,0.047928628,0.043914795,0.040988747,0.038810268,0.035901763,0.032640725,0.030175924,0.02650838,0.023968294,0.020153338,0.01743661,0.01432304,0.011242402,0.0078072157,0.004804165,0.0014035823,-0.002426438,-0.0031767916,-0.005335319,-0.0073190937,-0.009368651,-0.010252912,-0.013095578,-0.013452636,-0.015724212,-0.016677845,-0.019321255,-0.020944495,-0.022890687,-0.024503354,-0.026274541,-0.027613314,-0.030110348,-0.03109591,-0.0330639,-0.035177864,-0.03667107,-0.039107654,-0.040109385,-0.0419124,-0.044726614,-0.045509215,-0.047053568,-0.049615443,-0.05004104,true
20,0.10320678,0.10849398,0.10397037,0.09854845,0.094303496,0.087990284,0.08503243,0.08044508,0.076478265,0.07401402,0.07170285,0.07103147,0.0673422,0.06548855,0.062290553,0.060476385,0.05885381,0.055502594,0.052838057,0.05068125,0.04770656,0.044898137,0.041558757,0.03834727,0.036184352,0.03271191,0.030719321,0.026546242,0.024081025,0.020789048,0.018386208,0.014374083,0.011840211,0.007035002,0.003891056,0.001151056,-0.0028676894,-0.0060586827,-0.0102499705,-0.012893492,-0.015923547,-0.01767901,-0.019509034,-0.020647498,-0.023758508,-0.02466158,-0.026414683,-0.028298879,-0.03029938,-0.0317422,-0.03420758,-0.035905406,-0.03700879,-0.04009779,-0.041285455,-0.04328688,-0.044941157,-0.04601266,-0.048054706,-0.050969906,-0.05242369,-0.054335114,-0.05559947,-0.05860328,-0.060340136,-0.061494816,-0.06362795,-0.06482052,-0.06716663,true
21,0.0944757,0.095583245,0.0943822,0.09323511,0.08921502,0.08721293,0.08288084,0.079326265,0.07554452,0.07320741,0.072024696,0.069448754,0.067717485,0.06612048,0.063509814,0.061262343,0.058418717,0.055696942,0.054327,0.05121332,0.04836964,0.045545943,0.044138864,0.040674847,0.037412018,0.03487689,0.032191787,0.029970808,0.026780907,0.023540666,0.019783966,0.01742477,0.014210784,0.011605142,0.008297801,0.004786089,0.0019840733,-0.0007374659,-0.0044568954,-0.007689501,-0.011027614,-0.013047713,-0.014388019,-0.01573808,-0.016943822,-0.01929239,-0.020810658,-0.02245535,-0.024147239,-0.026440972,-0.027969468,-0.028613545,-0.030694958,-0.0328274,-0.034424942,-0.03694577,-0.037469923,-0.0399078,-0.041755974,-0.042221196,-0.044683684,-0.046082642,-0.048287775,-0.049799547,-0.051319472,-0.054025922,-0.055736385,-0.05672241,-0.05917206,true
22,0.104580104,0.10665031,0.10248639,0.09838848,0.09448979,0.090620615,0.08602562,0.081711695,0.077855214,0.075211085,0.07314656,0.07060905,0.06827052,0.06670573,0.06347931,0.06205304,0.058700826,0.05565306,0.05294261,0.050149348,0.047098897,0.044880103,0.041718017,0.038926687,0.035694372,0.03285069,0.029115234,0.026517171,0.02319992,0.019513454,0.015631557,0.012833634,0.009160874,0.0061600697,0.00313464,-0.00013792235,-0.0035718437,-0.007498728,-0.010118624,-0.0138957,-0.017520346,-0.01926601,-0.021147452,-0.023134308,-0.024495179,-0.026690187,-0.028227877,-0.0298117,-0.031695668,-0.03292366,-0.035390384,-0.037221257,-0.03937984,-0.040652703,-0.041999634,-0.044485886,-0.046525933,-0.048387926,-0.049361385,-0.051543392,-0.052311897,-0.054757625,-0.057011202,-0.057950623,-0.06050957,-0.06185704,-0.06403788,-0.06618896,-0.06782837,true
23,0.11441737,0.11952754,0.1102144,0.1038657,0.09829994,0.09326168,0.08777311,0.08307885,0.07856994,0.075868964,0.07358385,0.07249723,0.06903656,0.06740787,0.064444944,0.062556215,0.060309663,0.05802137,0.05499537,0.05302125,0.050608817,0.047427196,0.04506536,0.042057883,0.039787848,0.036578745,0.034156647,0.03145936,0.02819125,0.024894824,0.022169199,0.019594714,0.01586156,0.012471111,0.009963664,0.006255273,0.0030107894,0.00019324827,-0.002880741,-0.006620298,-0.01029497,-0.011501004,-0.01378488,-0.015406738,-0.016943814,-0.018531043,-0.02074803,-0.022015288,-0.024152197,-0.025703616,-0.027764458,-0.0291451,-0.031214187,-0.032732707,-0.03403698,-0.035549097,-0.037906498,-0.039468035,-0.040964402,-0.042242825,-0.04470099,-0.046311084,-0.04838429,-0.04987108,-0.05189533,-0.053392325,-0.055456728,-0.056866266,-0.05935796,true
24,0.1166409,0.122863896,0.114331536,0.10540917,0.09810618,0.09244539,0.086253226,0.0812131,0.07666274,0.07442238,0.071723014,0.069302715,0.06779816,0.064669654,0.06252944,0.060205344,0.058206268,0.055618178,0.05336905,0.050825838,0.048388947,0.046541832,0.043542393,0.0403222,0.03817728,0.035298217,0.03326817,0.030162295,0.027373038,0.023882814,0.021190394,0.017998157,0.015584463,0.011751024,0.009510735,0.0067647784,0.0032897727,-0.00031716377,-0.0034888042,-0.006999827,-0.010634091,-0.011567394,-0.013950648,-0.01566039,-0.017431067,-0.018913882,-0.020814557,-0.0217518,-0.024312815,-0.02576709,-0.027444601,-0.030405529,-0.03125477,-0.033035424,-0.03484333,-0.03572131,-0.037815273,-0.039664496,-0.042220965,-0.04374096,-0.045627113,-0.046823174,-0.048498504,-0.049966037,-0.052971743,-0.05405004,-0.055598944,-0.05758591,-0.059092987,true
25,0.11872598,0.124999054,0.116037354,0.10816972,0.10148715,0.09709482,0.09162409,0.08740615,0.08250295,0.08028222,0.079043165,0.076344624,0.07473161,0.072083235,0.07037513,0.06788756,0.06601826,0.06421253,0.061764017,0.059034154,0.057787552,0.054264165,0.053043224,0.050332483,0.04803547,0.045226693,0.042685203,0.04079828,0.03764543,0.034848474,0.032424826,0.030176148,0.026393816,0.023560088,0.020726169,0.01718757,0.01491016,0.012475916,0.008859592,0.0059709894,0.0020972546,0.0012128497,-0.00069953594,-0.0019401596,-0.003329298,-0.0049802363,-0.0063397842,-0.007913372,-0.009957839,-0.011540875,-0.013225163,-0.0143552795,-0.016254324,-0.018403215,-0.019502938,-0.02131363,-0.023054356,-0.025046844,-0.02665857,-0.027584972,-0.029593145,-0.031191612,-0.033111237,-0.034406327,-0.036409665,-0.03859474,-0.04082264,-0.04185751,-0.043736488,true
26,0.13581464,0.13874607,0.13215762,0.12488828,0.117373735,0.10984412,0.10340872,0.09709611,0.091173075,0.08797579,0.08518206,0.08251704,0.07950743,0.07660844,0.07328302,0.07057241,0.06766919,0.06473982,0.06171064,0.05770875,0.055418793,0.052427083,0.049391076,0.046812467,0.04399109,0.03973616,0.037108913,0.033517197,0.03029446,0.027365435,0.023874747,0.020609537,0.017239366,0.014528545,0.011074276,0.0075618317,0.0046441676,0.0010225938,-0.0025343616,-0.005769003,-0.008695016,-0.011386276,-0.012330935,-0.015056078,-0.01603705,-0.017663984,-0.019418688,-0.021475274,-0.023085503,-0.024197299,-0.026081752,-0.028190888,-0.030529745,-0.031660847,-0.033113543,-0.035695836,-0.036572997,-0.039184373,-0.040122967,-0.042837176,-0.04409983,-0.04595581,-0.04726082,-0.0494833,-0.051580146,-0.05334078,-0.054762647,-0.056550607,-0.058679294,true
27,0.10143494,0.10414501,0.101003446,0.09792896,0.09430698,0.08952371,0.08686204,0.08230497,0.07903953,0.07712179,0.0754075,0.0732242,0.071495205,0.06922353,0.067443915,0.06535566,0.06313786,0.060628965,0.058607947,0.055978764,0.053217668,0.05083472,0.04787328,0.04540806,0.043252032,0.03998401,0.037532534,0.034691878,0.031986967,0.029418185,0.025944315,0.022671409,0.02015247,0.01719656,0.014075272,0.011238064,0.0077720582,0.0051477365,0.0019579092,-0.0013116384,-0.0048254766,-0.006397824,-0.007533461,-0.0091447355,-0.011525653,-0.01262958,-0.014645472,-0.015965654,-0.018196141,-0.019860461,-0.021192927,-0.022794586,-0.025129166,-0.026326317,-0.028163275,-0.030141024,-0.031938404,-0.032941457,-0.034814477,-0.037052836,-0.038300388,-0.040460993,-0.042216003,-0.043834656,-0.04538729,-0.047289085,-0.04962343,-0.050830033,-0.052995354,true
28,0.099181965,0.104212806,0.09866949,0.092987135,0.089600466,0.085110165,0.08221509,0.078014806,0.07544165,0.07324361,0.07069412,0.06923429,0.06751475,0.06511623,0.063022904,0.061097343,0.0592909,0.056664314,0.05502936,0.052456006,0.04987934,0.04747041,0.044697225,0.042378798,0.04067307,0.037091535,0.033992164,0.031009264,0.028995633,0.025637105,0.022687234,0.019350085,0.016548486,0.013355413,0.010180873,0.007246713,0.004447397,0.00020394544,-0.0026402296,-0.005622524,-0.00943329,-0.0103528565,-0.012437413,-0.013613764,-0.015351009,-0.017901879,-0.019708335,-0.021248212,-0.022219995,-0.024361255,-0.026117165,-0.02789617,-0.0297218,-0.031082634,-0.03325277,-0.034343034,-0.036612283,-0.037922088,-0.03903922,-0.042051993,-0.043190867,-0.04465239,-0.04655202,-0.048608072,-0.050115302,-0.052140728,-0.053674243,-0.055684075,-0.057249624,true
