line,rho1,rho2,rho3,rho4,rho5,rho6,rho7,rho8,rho9,rho10,rho11,rho12,rho13,rho14,rho15,rho16,rho17,rho18,rho19,rho20,rho21,rho22,rho23,rho24,rho25,rho26,rho27,rho28,rho29,rho30,rho31,rho32,rho33,rho34,rho35,rho36,rho37,rho38,rho39,rho40,rho41,rho42,rho43,rho44,rho45,rho46,rho47,rho48,rho49,rho50,rho51,rho52,rho53,rho54,rho55,rho56,rho57,rho58,rho59,rho60,rho61,rho62,rho63,rho64,rho65,rho66,rho67,rho68,rho69,origin
10,0.12104907,0.12359605,0.1173692,0.11156086,0.10641105,0.10089364,0.09572825,0.09093885,0.086341135,0.0834653,0.08013456,0.077642426,0.075656526,0.072897136,0.070380256,0.0676912,0.06500614,0.062341254,0.05975738,0.056724846,0.052891683,0.049967483,0.04754519,0.044214465,0.040440034,0.03809253,0.034917053,0.031145543,0.027909271,0.023421599,0.021264702,0.017885815,0.0144354645,0.010339566,0.0072790277,0.0031168964,0.00045584654,-0.0029213224,-0.006568445,-0.01035502,-0.013808575,-0.016196076,-0.017294463,-0.019122101,-0.021070154,-0.021761753,-0.024335368,-0.025907343,-0.027337743,-0.0297331,-0.031652234,-0.033111736,-0.03489444,-0.0364959,-0.03816507,-0.040206082,-0.042599294,-0.043396614,-0.04573187,-0.0478324,-0.050571334,-0.05185322,-0.05294806,-0.054991577,-0.05649908,-0.059371676,-0.0609747,-0.061689906,-0.064359635,true
11,0.12453673,0.12901017,0.12207839,0.11735835,0.1116967,0.10554827,0.10149711,0.09760874,0.093451455,0.09035844,0.08813853,0.08575905,0.08379026,0.081832044,0.07963045,0.07706446,0.07461278,0.072576,0.07031918,0.06710655,0.06461316,0.06246183,0.059829663,0.056603458,0.054979272,0.05084034,0.04894672,0.04644213,0.042328756,0.040093705,0.03655835,0.033469763,0.030239152,0.027983071,0.024342183,0.020410158,0.017010117,0.013622636,0.010523888,0.0066161067,0.0036343376,0.0020189863,0.0006020302,-0.0013297331,-0.0028207442,-0.0049801357,-0.006173706,-0.007916669,-0.009698831,-0.011806771,-0.013182012,-0.014494631,-0.016832411,-0.017968193,-0.020276926,-0.022279292,-0.023130031,-0.025679348,-0.028020795,-0.029183757,-0.030874778,-0.032656807,-0.034794208,-0.036480397,-0.038801156,-0.04066295,-0.04236008,-0.043360412,-0.045950465,true
12,0.09902062,0.10220794,0.09871106,0.094975896,0.09172275,0.08721078,0.083633095,0.08039864,0.07582306,0.07471625,0.0722333,0.06992231,0.06775339,0.06527361,0.06336445,0.061392553,0.05897895,0.055886805,0.053385176,0.05088718,0.048177723,0.045339793,0.0420411,0.039841376,0.037094273,0.03341452,0.03064334,0.027593384,0.02449195,0.021369113,0.01768599,0.015069527,0.011482228,0.008716722,0.0051345937,0.0021688957,-0.0010334444,-0.004520824,-0.0083101345,-0.011679233,-0.015416375,-0.016657423,-0.018188946,-0.019742131,-0.021854978,-0.023352712,-0.024738356,-0.026894042,-0.028038299,-0.029953243,-0.03140416,-0.03340772,-0.035882507,-0.0376254,-0.03878525,-0.040742062,-0.04252759,-0.044020128,-0.04581775,-0.048190568,-0.049581792,-0.0513318,-0.052900083,-0.05511601,-0.05721721,-0.05934489,-0.060243297,-0.06162648,-0.06424717,true
13,0.118553706,0.122137524,0.116037086,0.111701004,0.10728587,0.101791084,0.09720344,0.09364728,0.089045584,0.08722835,0.08404186,0.082588166,0.07970776,0.077386476,0.07535885,0.07293332,0.070033,0.06783175,0.06526448,0.06213539,0.059976935,0.056463577,0.05489821,0.051795315,0.048421673,0.04479416,0.042895578,0.03968698,0.036097474,0.03246467,0.03008219,0.026119772,0.022848733,0.019462312,0.016171774,0.013329832,0.009306265,0.006466504,0.002718574,-0.0014514645,-0.0050881226,-0.0067695295,-0.0075084036,-0.009805596,-0.011277392,-0.013473329,-0.014818637,-0.016034584,-0.017711835,-0.020107979,-0.021391481,-0.023408415,-0.024635259,-0.026960198,-0.027875723,-0.03070214,-0.032470446,-0.034076516,-0.0359498,-0.03735491,-0.039579485,-0.04080334,-0.042876333,-0.044503782,-0.046954438,-0.048927043,-0.050781135,-0.051549077,-0.05420427,true
14,0.116543464,0.12168767,0.11273501,0.1052495,0.09850438,0.093635745,0.08696651,0.082660034,0.07796551,0.07553068,0.07273067,0.06940822,0.06731243,0.064832225,0.06265191,0.06056827,0.057166204,0.054970738,0.05180902,0.048848823,0.0467819,0.042825013,0.040846236,0.036862765,0.034701094,0.031428736,0.027636241,0.024835221,0.021529783,0.017480064,0.014625928,0.010833735,0.00782361,0.004804554,0.0006631077,-0.0028363466,-0.005642841,-0.009413429,-0.012773167,-0.017057955,-0.020137649,-0.022232376,-0.024106268,-0.026085578,-0.028308356,-0.02877355,-0.031640362,-0.03343148,-0.03430427,-0.037057526,-0.0381431,-0.039613225,-0.04275635,-0.04405332,-0.046334885,-0.04663592,-0.050194483,-0.050757457,-0.053127628,-0.05490698,-0.058067333,-0.058934763,-0.06078593,-0.062347382,-0.06497101,-0.066657335,-0.06827275,-0.06962776,-0.07277967,true
15,0.119327836,0.12409597,0.117939234,0.11174684,0.10491876,0.09913975,0.09376341,0.08876815,0.08352421,0.08165739,0.078919165,0.076499976,0.0746194,0.07071359,0.06938334,0.06645907,0.064840496,0.06230159,0.05868166,0.055513002,0.053934008,0.05124373,0.04934265,0.04576274,0.04359114,0.04049944,0.03865481,0.035073046,0.03324904,0.029602397,0.027197428,0.023738418,0.021825448,0.017256983,0.015042856,0.012344088,0.009281931,0.005757896,0.0033063532,0.0002438355,-0.003727856,-0.004531699,-0.006184594,-0.008322216,-0.010097465,-0.01146274,-0.013376748,-0.014240602,-0.01564352,-0.017681422,-0.01971053,-0.02173537,-0.022178244,-0.024690399,-0.026138978,-0.027372358,-0.029893052,-0.0314608,-0.033379782,-0.034964256,-0.035581876,-0.037470788,-0.03990084,-0.041468326,-0.043042116,-0.045312725,-0.04626365,-0.049286954,-0.050256364,true
16,0.11802351,0.11862768,0.11550233,0.11073198,0.10520292,0.101370074,0.09742146,0.09191552,0.087726936,0.08577293,0.0832605,0.080643125,0.079305604,0.07648971,0.07347428,0.07077218,0.067206055,0.06554556,0.062822156,0.060089823,0.05627931,0.052866124,0.05058565,0.047664236,0.04384476,0.041134886,0.03777752,0.034460958,0.030490104,0.027291762,0.024082428,0.020539124,0.017049506,0.01350705,0.010036513,0.006447817,0.0026240242,-0.0004231073,-0.0039325496,-0.007816858,-0.010807213,-0.013555859,-0.015233672,-0.016210057,-0.018857548,-0.019902628,-0.022098998,-0.023451641,-0.026293801,-0.027867457,-0.02899073,-0.031380452,-0.032888345,-0.03461831,-0.036438197,-0.038008936,-0.04009324,-0.0419692,-0.04315597,-0.045996975,-0.047507674,-0.04988056,-0.05143171,-0.053385045,-0.0553959,-0.05668416,-0.05837633,-0.060748287,-0.06340687,true
17,0.116374195,0.12039987,0.11370164,0.107663244,0.10029229,0.09394511,0.08799957,0.08276479,0.078332655,0.07543117,0.07293656,0.07076171,0.067833915,0.06509489,0.06336135,0.060846273,0.05713286,0.055209994,0.053033352,0.05012143,0.048533954,0.04466842,0.042320564,0.03933362,0.036481626,0.0338026,0.031013038,0.027945576,0.025299212,0.021674233,0.01890541,0.016041249,0.013204242,0.010176701,0.006846308,0.003558674,-3.2833777e-06,-0.0033431314,-0.006528749,-0.009711257,-0.012756719,-0.014774212,-0.016663726,-0.017729662,-0.019511385,-0.021441892,-0.022943951,-0.02414948,-0.026176048,-0.028418956,-0.029155362,-0.03191146,-0.03296353,-0.03538858,-0.0364718,-0.038622394,-0.039886367,-0.04234993,-0.04341593,-0.045480322,-0.04695586,-0.049183756,-0.051076088,-0.052016407,-0.054344162,-0.05566903,-0.058060903,-0.05896969,-0.06153615,true
18,0.11465183,0.116777465,0.11329158,0.11045193,0.10620872,0.10237208,0.09809014,0.09459761,0.09043515,0.088426225,0.086804606,0.08455248,0.083005205,0.0806324,0.07749057,0.07571211,0.07336923,0.07091616,0.068775505,0.06584806,0.064365864,0.060508274,0.05786093,0.05556609,0.05275087,0.0499087,0.04700169,0.044258755,0.041859772,0.0386479,0.035439547,0.03255696,0.028934535,0.02657226,0.023300413,0.021215921,0.016861876,0.01394557,0.010377482,0.007171966,0.003917625,0.0025449647,0.00056048855,-0.000648872,-0.0027671289,-0.003461537,-0.005046861,-0.00716146,-0.009512162,-0.011173746,-0.012814818,-0.013973873,-0.0155555215,-0.017560208,-0.018836275,-0.020840349,-0.022321507,-0.02477219,-0.025595374,-0.028309755,-0.029177263,-0.031189624,-0.03345106,-0.034673877,-0.036339596,-0.037938546,-0.039222807,-0.04234285,-0.043319155,true
19,0.1310774,0.13666354,0.12829517,0.120474145,0.114316195,0.10710421,0.10106727,0.09548823,0.09080723,0.08822686,0.08507295,0.08302382,0.079558186,0.07751661,0.075896114,0.0728805,0.070226185,0.06736868,0.064718485,0.06242684,0.05993371,0.057317644,0.054874405,0.051606074,0.04873447,0.045621537,0.043626204,0.039899297,0.03751038,0.0345059,0.03208156,0.028641686,0.026537227,0.022421712,0.02034506,0.01628798,0.013697202,0.011128819,0.00778027,0.0046837395,0.0012498428,-0.0002852911,-0.0024526082,-0.0044521242,-0.005600993,-0.0075077536,-0.0094714835,-0.010404223,-0.011185465,-0.01355996,-0.014881835,-0.01729347,-0.018771533,-0.020899907,-0.021942854,-0.023962487,-0.026020495,-0.027292347,-0.029550904,-0.0305577,-0.032964844,-0.033436447,-0.03592583,-0.03765464,-0.039555945,-0.041915633,-0.044008717,-0.044254906,-0.04719702,true
20,0.12816446,0.1265127,0.12563892,0.12286936,0.119743235,0.11478033,0.10975572,0.105773576,0.099582344,0.09765718,0.09421809,0.09236491,0.08968573,0.08624942,0.08435865,0.08067375,0.07724187,0.07490507,0.07151994,0.068453945,0.06565693,0.061975405,0.058061555,0.055342853,0.051925346,0.048416015,0.044991653,0.041456915,0.037876397,0.03395453,0.03012588,0.026330415,0.022904413,0.019467197,0.015158946,0.01234493,0.009045362,0.0045104716,0.0014891603,-0.0029354803,-0.0064765904,-0.008819777,-0.009821801,-0.0121069765,-0.014176342,-0.015677575,-0.016987108,-0.0190037,-0.020911617,-0.022485266,-0.02455635,-0.025728753,-0.028482586,-0.029778698,-0.031862333,-0.034024805,-0.036000825,-0.037877094,-0.039131448,-0.041550104,-0.043120988,-0.045297086,-0.047050633,-0.04894002,-0.050763406,-0.05285188,-0.055025604,-0.056417905,-0.058904693,true
21,0.10756787,0.11357377,0.10526232,0.097932704,0.09232849,0.088858314,0.084130496,0.080169745,0.07678581,0.07541482,0.07320452,0.07165719,0.069430314,0.06866152,0.065596424,0.064034924,0.061489616,0.059598055,0.05809564,0.056096323,0.053333797,0.050852656,0.04901249,0.04691231,0.04322517,0.04060377,0.038316905,0.034794863,0.03276063,0.029150823,0.026357776,0.024043981,0.02019757,0.016691247,0.014260868,0.010544537,0.008521991,0.005322247,0.0018664475,-0.0016628121,-0.0056923237,-0.0067992024,-0.008069352,-0.009629003,-0.011046243,-0.01288828,-0.014809659,-0.016171558,-0.017642625,-0.020174569,-0.021121424,-0.023169817,-0.025098968,-0.027211837,-0.028485378,-0.030530678,-0.03164796,-0.033407103,-0.03551593,-0.03703476,-0.039062817,-0.041404497,-0.04237216,-0.044305056,-0.04640364,-0.048303355,-0.049954314,-0.051499367,-0.051991604,true
22,0.118693195,0.12168393,0.116379075,0.11202306,0.10601439,0.100596115,0.09535684,0.09064709,0.08579755,0.08342441,0.08117275,0.07867423,0.07545644,0.073904105,0.07024603,0.06714472,0.06514914,0.061916977,0.059427455,0.056802247,0.054271493,0.050369747,0.04746765,0.044763487,0.041221604,0.038278367,0.03551797,0.0321585,0.028809827,0.026224056,0.023024052,0.019908786,0.016707905,0.012752955,0.010668982,0.007050189,0.002679084,0.00020906143,-0.0026589152,-0.00611543,-0.008891411,-0.011008504,-0.012943913,-0.0145749645,-0.015711132,-0.017309576,-0.019003443,-0.021180429,-0.022250338,-0.024247514,-0.026171241,-0.02811224,-0.029348921,-0.03166021,-0.03231881,-0.03517178,-0.036238663,-0.038249247,-0.040152546,-0.041555595,-0.043074243,-0.04462567,-0.046557218,-0.048969697,-0.050120488,-0.05252782,-0.05423178,-0.055741318,-0.05735217,true
23,0.13793811,0.14573613,0.13311139,0.12352818,0.1140164,0.10649228,0.10045939,0.094085276,0.088114135,0.08521238,0.08302361,0.07864428,0.07677787,0.074642636,0.0717533,0.068795726,0.06631235,0.06330632,0.061730124,0.058691975,0.055919822,0.052842543,0.05124408,0.047783248,0.04472231,0.04214372,0.039221916,0.03696731,0.033510845,0.030835839,0.028201142,0.024273895,0.021136662,0.018745646,0.015194206,0.011509329,0.008397415,0.005211346,0.0016443422,-0.0021314267,-0.0045984825,-0.006005151,-0.008113765,-0.008850814,-0.011242157,-0.012749205,-0.014262291,-0.016175369,-0.018872807,-0.02008287,-0.021145128,-0.023033936,-0.025300382,-0.026631605,-0.029461155,-0.030070925,-0.031853255,-0.033835214,-0.036024492,-0.03781066,-0.03967748,-0.040993623,-0.04246519,-0.04421399,-0.046473518,-0.04807071,-0.050658505,-0.05186972,-0.053299163,true
24,0.12694237,0.13271709,0.12281667,0.11412728,0.10665337,0.10022239,0.09465543,0.08974624,0.08414873,0.08206025,0.07872651,0.07658813,0.074765004,0.072183065,0.070299245,0.06703038,0.06512023,0.06244504,0.059686773,0.05707056,0.05391619,0.051897384,0.04977073,0.046543114,0.043284602,0.04113192,0.03848896,0.035129797,0.03285736,0.028487016,0.02578907,0.022540756,0.019792432,0.015863473,0.013904087,0.00979138,0.007293742,0.0047828034,0.0009328106,-0.0025895303,-0.0056502847,-0.0073520048,-0.008512973,-0.010521649,-0.013034027,-0.013251948,-0.015778683,-0.017018545,-0.01846815,-0.020982424,-0.021635056,-0.024444532,-0.025444908,-0.027171792,-0.029425113,-0.03105979,-0.03318957,-0.034156438,-0.036321454,-0.037578687,-0.039248947,-0.041431453,-0.04256787,-0.04528732,-0.046587266,-0.04862642,-0.05083212,-0.051780604,-0.0531134,true
25,0.11315184,0.116074145,0.111522034,0.106749795,0.09988097,0.09529759,0.09026706,0.08471896,0.08084186,0.07808882,0.075993404,0.0739804,0.07119124,0.068501145,0.06785523,0.065035805,0.061403256,0.059135716,0.056822196,0.05397639,0.051053714,0.048952214,0.04582418,0.043302547,0.04051283,0.037756592,0.03503125,0.031869493,0.028602473,0.025511432,0.02261345,0.020302862,0.017163465,0.013686552,0.01042423,0.0075347573,0.004825594,0.001173608,-0.0024062474,-0.006496358,-0.0089861555,-0.0104843145,-0.012250465,-0.013785054,-0.015102994,-0.018089347,-0.01854047,-0.020226952,-0.021563688,-0.023726853,-0.025515717,-0.028289277,-0.029517058,-0.03110429,-0.032502733,-0.035243053,-0.035422582,-0.038476214,-0.040126182,-0.042005282,-0.04328589,-0.045538515,-0.047152758,-0.048786335,-0.05075603,-0.05208311,-0.054024838,-0.055611126,-0.057823315,true
26,0.1450234,0.15056276,0.14027882,0.13106728,0.12372512,0.115969114,0.109548174,0.10386827,0.09811331,0.09499252,0.09200353,0.08864196,0.08667256,0.08422389,0.0809104,0.078118764,0.075157404,0.072433114,0.07012118,0.0671092,0.06456728,0.061431617,0.059388522,0.056437194,0.05283089,0.049980845,0.047247123,0.04491889,0.04161265,0.038279135,0.03552255,0.031411793,0.028856186,0.02589744,0.021171762,0.019079503,0.016123772,0.013236769,0.008849835,0.0050526722,0.0016364744,7.856637e-05,-0.0018851776,-0.0028011845,-0.004885695,-0.006466818,-0.0076465164,-0.009606312,-0.011779038,-0.01365608,-0.015213707,-0.016959146,-0.018883327,-0.019850245,-0.022876928,-0.024126148,-0.024898326,-0.02747869,-0.029658241,-0.031582445,-0.033455692,-0.034870204,-0.03698618,-0.038052544,-0.039979085,-0.041621935,-0.043557502,-0.045451283,-0.048044458,true
27,0.111477606,0.1117938,0.11005191,0.10751416,0.10441486,0.10100046,0.096895576,0.09387384,0.08947043,0.08838727,0.08677745,0.08471722,0.082124665,0.07995792,0.07799366,0.07543903,0.07305619,0.070685856,0.068069465,0.06570574,0.06299863,0.060220778,0.0568514,0.05439833,0.051051237,0.048603334,0.044914395,0.042248186,0.038687527,0.035016444,0.031887397,0.028629169,0.02492409,0.021688787,0.018390024,0.015469337,0.011965504,0.008298383,0.00525844,0.0016188032,-0.0022836644,-0.0038329642,-0.0046676295,-0.0065920306,-0.0086085005,-0.010041782,-0.0122330375,-0.013842177,-0.015456177,-0.017310789,-0.017972987,-0.020969484,-0.02252988,-0.024314491,-0.026108315,-0.02781422,-0.030201387,-0.031127045,-0.03280955,-0.03564587,-0.036904797,-0.039163776,-0.039975632,-0.042199764,-0.04412242,-0.04553103,-0.04806102,-0.048759215,-0.05081128,true
28,0.12636463,0.13270904,0.12202442,0.11452176,0.10602147,0.099523224,0.093825065,0.08842917,0.08290421,0.07996674,0.07721589,0.074375995,0.07241776,0.069594905,0.06743893,0.06395004,0.061783325,0.05869697,0.055661947,0.052601468,0.050227884,0.04774218,0.04453073,0.041032646,0.038363323,0.034692895,0.03154448,0.029220678,0.025839921,0.021769827,0.018931985,0.015422625,0.012053611,0.009100696,0.0057935966,0.0030402904,-0.0014043166,-0.004289966,-0.00820398,-0.0120271165,-0.015416422,-0.016817406,-0.017865758,-0.02025801,-0.022236638,-0.023989975,-0.025511358,-0.027117006,-0.029516587,-0.031601176,-0.03198279,-0.034065742,-0.036463816,-0.037983503,-0.04048188,-0.042102832,-0.04394007,-0.04540511,-0.047313858,-0.048871197,-0.051498298,-0.05270986,-0.054611813,-0.056600377,-0.058757238,-0.060954142,-0.0624494,-0.064109296,-0.065802775,true
