line,rho1,rho2,rho3,rho4,rho5,rho6,rho7,rho8,rho9,rho10,rho11,rho12,rho13,rho14,rho15,rho16,rho17,rho18,rho19,rho20,rho21,rho22,rho23,rho24,rho25,rho26,rho27,rho28,rho29,rho30,rho31,rho32,rho33,rho34,rho35,rho36,rho37,rho38,rho39,rho40,rho41,rho42,rho43,rho44,rho45,rho46,rho47,rho48,rho49,rho50,rho51,rho52,rho53,rho54,rho55,rho56,rho57,rho58,rho59,rho60,rho61,rho62,rho63,rho64,rho65,rho66,rho67,rho68,rho69,origin
10,0.15076996,0.15544325,0.14584087,0.13558799,0.12570964,0.117393285,0.10982628,0.10228689,0.09549541,0.0925416,0.08896836,0.08616424,0.08242287,0.07977518,0.0764229,0.07380029,0.071199015,0.06779964,0.06446567,0.062066805,0.05908686,0.055690236,0.05257558,0.049605746,0.046403646,0.044039913,0.040999267,0.037622903,0.03534141,0.032146532,0.029049676,0.025516877,0.022394016,0.019189605,0.016018068,0.01322465,0.009907763,0.0065170545,0.0027630676,-0.00038177986,-0.00459762,-0.00554308,-0.0070124855,-0.008644794,-0.010014867,-0.011756662,-0.013740539,-0.015564622,-0.01786914,-0.018751455,-0.020915171,-0.022117948,-0.023958733,-0.025716688,-0.027192183,-0.029435305,-0.030797927,-0.032778442,-0.03432137,-0.036261648,-0.038205642,-0.040150438,-0.04172455,-0.04322077,-0.04456394,-0.047061447,-0.048464846,-0.051077113,-0.052430626,true
11,0.0977542,0.100653574,0.09758593,0.09494421,0.09000368,0.08704884,0.0832404,0.07950719,0.075063415,0.07422017,0.07202249,0.07005303,0.06798072,0.06565681,0.064056724,0.062039193,0.059316806,0.05704989,0.054787382,0.052088182,0.04922375,0.047184877,0.043835603,0.041160397,0.038405932,0.035691276,0.032075997,0.029178673,0.026803555,0.02387685,0.020848785,0.017864598,0.014336909,0.010898092,0.008477476,0.00512837,0.0014050135,-0.001110944,-0.004568891,-0.007827924,-0.012165779,-0.013089369,-0.014686062,-0.015871026,-0.017813861,-0.019389316,-0.021551028,-0.022591354,-0.024875479,-0.026273642,-0.02727372,-0.029969966,-0.032204613,-0.033059843,-0.035145514,-0.0359961,-0.038939375,-0.04044232,-0.04179838,-0.043280758,-0.045807574,-0.047081675,-0.04899618,-0.050871056,-0.053109437,-0.054368876,-0.05623165,-0.057732526,-0.05885845,true
12,0.112517685,0.11577146,0.109613866,0.10515131,0.10127506,0.09711629,0.092990726,0.08860239,0.08342267,0.08209668,0.08000907,0.07827535,0.07616667,0.0738536,0.070752814,0.06848368,0.066297516,0.06319303,0.061677672,0.058788687,0.055313073,0.051932074,0.050765064,0.047634292,0.044003997,0.041370116,0.037452634,0.034863196,0.032048214,0.029218959,0.024976647,0.022595087,0.018691484,0.015053715,0.011933382,0.009485534,0.005629019,0.0021049648,-0.0010538702,-0.004070849,-0.0074803047,-0.009140345,-0.011929113,-0.012806616,-0.013881331,-0.016713228,-0.017480072,-0.019197552,-0.021227952,-0.023177877,-0.024111455,-0.026765788,-0.028588155,-0.030121312,-0.032425072,-0.03375057,-0.03558227,-0.03779835,-0.039134905,-0.040650576,-0.042527452,-0.04450894,-0.04619465,-0.04768088,-0.049720056,-0.05175775,-0.053502973,-0.055482823,-0.057255235,true
13,0.14682934,0.1510518,0.14183618,0.13184483,0.12337801,0.11405113,0.10599921,0.09899983,0.09163178,0.089095324,0.084417805,0.08198449,0.07854618,0.074569635,0.071472704,0.06868818,0.06619154,0.0625288,0.05871149,0.055972893,0.05253473,0.049330696,0.046004236,0.043211263,0.03906828,0.036300004,0.03320338,0.02913876,0.02615885,0.022976689,0.019620746,0.016932374,0.013180077,0.010193104,0.006612639,0.0037157037,0.0005036271,-0.0028837777,-0.0062176897,-0.010480748,-0.013382882,-0.015355433,-0.017011372,-0.018866755,-0.02061947,-0.02297963,-0.0237232,-0.026252994,-0.02792173,-0.029160965,-0.030789662,-0.03293477,-0.034607865,-0.036674708,-0.038191535,-0.040852398,-0.04194658,-0.043786347,-0.04543791,-0.04724124,-0.048778616,-0.050915997,-0.05286744,-0.054112043,-0.05663766,-0.058432613,-0.059961874,-0.062047664,-0.06373632,true
14,0.1392497,0.14254867,0.13408332,0.12638731,0.11963038,0.112305,0.10623287,0.10038349,0.093879394,0.091431774,0.08885391,0.08553551,0.08268831,0.080765866,0.07727022,0.07504712,0.07222448,0.06884636,0.06663632,0.06337697,0.06051247,0.05774668,0.054888986,0.051761005,0.048872028,0.04581055,0.042610273,0.0389999,0.036302414,0.0326792,0.030113382,0.026514791,0.023101585,0.020599198,0.016825344,0.013309831,0.009959405,0.0074246237,0.004373105,0.00048426073,-0.002967557,-0.0051893564,-0.007035081,-0.0078213895,-0.009581009,-0.012306962,-0.012835416,-0.0148832295,-0.017259639,-0.018620854,-0.020489972,-0.021978127,-0.023661872,-0.02576255,-0.027937097,-0.029597541,-0.030729357,-0.032629527,-0.034818005,-0.035843488,-0.037848707,-0.039607175,-0.04178942,-0.04285063,-0.045962438,-0.047569763,-0.049503677,-0.050983693,-0.053117234,true
15,0.12906593,0.13259733,0.12634179,0.11873161,0.11238844,0.1055859,0.09974498,0.09418586,0.088144936,0.086030036,0.083082,0.08032388,0.077430435,0.074668415,0.07238924,0.07028292,0.06711133,0.06482383,0.061607316,0.058405012,0.056574382,0.05317416,0.05036567,0.047120474,0.044619046,0.041470192,0.039637372,0.03602196,0.03245125,0.029551007,0.026980069,0.023557818,0.020159096,0.017226208,0.013676018,0.0102082975,0.007588174,0.0042795935,0.00057116523,-0.0024884343,-0.0061665494,-0.008168387,-0.009376166,-0.010981324,-0.01312908,-0.014649067,-0.016176648,-0.019195754,-0.020393798,-0.022185823,-0.02323239,-0.024783462,-0.026686156,-0.028891359,-0.030658549,-0.03219732,-0.033274632,-0.035390023,-0.03770021,-0.03887009,-0.041120555,-0.04313235,-0.044703234,-0.046247534,-0.049163967,-0.049991947,-0.05193692,-0.053932533,-0.055577718,true
16,0.124717794,0.12881318,0.12215822,0.11733943,0.11193591,0.10764147,0.10279654,0.0985862,0.09401718,0.09250226,0.0907138,0.08871168,0.08744815,0.08461296,0.08271023,0.07996276,0.07786022,0.07562227,0.07408126,0.070681214,0.06780012,0.065133005,0.06360906,0.06019889,0.05807827,0.055379197,0.051913332,0.04940092,0.046981335,0.04321503,0.04110405,0.037004903,0.034636978,0.030818935,0.028225668,0.024978044,0.021956306,0.018670464,0.015611969,0.012278076,0.009503894,0.006967695,0.0056566247,0.0031483115,0.0027613025,0.00042812433,-0.0013325568,-0.0020750277,-0.0037345653,-0.005978168,-0.0070690066,-0.010011997,-0.011230949,-0.011704458,-0.014679458,-0.016177082,-0.017677978,-0.019313194,-0.02187833,-0.022815289,-0.02495402,-0.02581538,-0.028087981,-0.03044507,-0.03202959,-0.033609007,-0.035454396,-0.037654452,-0.03860551,true
17,0.12672777,0.13079329,0.12479519,0.117860615,0.1111902,0.104809284,0.09939961,0.09413324,0.08921587,0.08753662,0.08423106,0.082186535,0.079308584,0.07643611,0.074445225,0.0720352,0.0702532,0.06688766,0.063446164,0.06092773,0.058707103,0.056346685,0.051709343,0.049347967,0.04631819,0.043374307,0.04111615,0.03717593,0.034320176,0.030736461,0.028370608,0.025674127,0.021259654,0.01777817,0.015410998,0.011324655,0.008890526,0.005022296,0.0012647049,-0.002484275,-0.005804143,-0.007686575,-0.009257948,-0.010970099,-0.013079263,-0.014400959,-0.01617201,-0.018928727,-0.019871296,-0.021517018,-0.023934262,-0.024396008,-0.026440354,-0.029041376,-0.030033274,-0.03187304,-0.034383733,-0.03584569,-0.037202038,-0.039594363,-0.041371882,-0.043044597,-0.045296013,-0.04747253,-0.048366677,-0.05103721,-0.051804475,-0.054537363,-0.056266498,true
18,0.12764962,0.12817174,0.12401324,0.1200634,0.116248265,0.11177735,0.10693445,0.102734655,0.09865289,0.095757544,0.09399605,0.09109053,0.0887966,0.08689409,0.08413004,0.082178116,0.07893357,0.077307835,0.073956616,0.07071922,0.068595484,0.06511402,0.06312835,0.059678346,0.05696593,0.053948544,0.051510084,0.048440777,0.045301236,0.041567825,0.038484573,0.03440987,0.03136889,0.028347671,0.02508882,0.021517992,0.018727874,0.01491842,0.011680635,0.00847875,0.0051972177,0.0031574299,0.0015495546,-0.00032911566,-0.0015198039,-0.004016315,-0.004694447,-0.006667471,-0.0090191215,-0.011021386,-0.012527286,-0.013631798,-0.015346043,-0.017159184,-0.019204538,-0.020805303,-0.022225693,-0.023618348,-0.02569435,-0.02791726,-0.030082842,-0.030971667,-0.03295092,-0.034878388,-0.03675523,-0.03849819,-0.04081751,-0.04267951,-0.044103894,true
19,0.08584148,0.090468876,0.08604179,0.083629854,0.081492,0.079094544,0.075612105,0.07393536,0.07083219,0.06970982,0.068184644,0.06659947,0.06503296,0.062435772,0.061444547,0.05949467,0.0577696,0.05616221,0.05303961,0.05069226,0.048823163,0.045571372,0.044198252,0.041931752,0.038400933,0.036298674,0.032946892,0.030065238,0.027700748,0.024049591,0.020841904,0.01902668,0.015322886,0.012191184,0.009199042,0.0056742644,0.0029530688,0.00044754322,-0.0028126757,-0.007583975,-0.010129249,-0.0126627935,-0.013816265,-0.015985042,-0.016709719,-0.01981624,-0.019546013,-0.02174243,-0.023951033,-0.024911527,-0.026484635,-0.029214388,-0.030172748,-0.032724548,-0.033931997,-0.035885446,-0.037445992,-0.039441507,-0.040713433,-0.04273311,-0.044173013,-0.046255957,-0.048514377,-0.04981828,-0.0520314,-0.053530734,-0.055854935,-0.057297405,-0.05800892,true
20,0.10313019,0.10268754,0.102583356,0.102741614,0.10103974,0.09856352,0.09649133,0.09413307,0.09103341,0.08967337,0.08787788,0.08625615,0.08470699,0.082249306,0.080619976,0.07776022,0.0763492,0.07343683,0.071862884,0.0687247,0.0658033,0.06359729,0.059685647,0.05695401,0.054296173,0.051349565,0.04809746,0.045083337,0.042085484,0.038776897,0.03535663,0.031615034,0.028688375,0.025100105,0.021834519,0.018244283,0.015120205,0.011324829,0.007710314,0.0046427753,0.0012781881,-0.0005512014,-0.002658551,-0.004264457,-0.0058993488,-0.0078216195,-0.009424265,-0.011220345,-0.012376972,-0.014270576,-0.016568186,-0.018456062,-0.020019589,-0.021717092,-0.0232593,-0.024830544,-0.02712091,-0.028839195,-0.030475086,-0.032626122,-0.034126014,-0.03608206,-0.037879184,-0.040071312,-0.04125197,-0.043320015,-0.045415923,-0.046964943,-0.048726384,true
21,0.09538804,0.09794462,0.09603648,0.09406016,0.09080215,0.08651352,0.08416412,0.08028485,0.07731338,0.074600495,0.0722738,0.071223415,0.06945165,0.0674507,0.0650368,0.06315408,0.06040498,0.05794526,0.055701956,0.05280302,0.04982403,0.047996446,0.044800207,0.041481607,0.03888325,0.03672623,0.03309379,0.030507823,0.02717631,0.024039565,0.020688388,0.017275523,0.01382659,0.011044202,0.0077105574,0.0045467517,-4.0119747e-05,-0.0026605593,-0.006227284,-0.008999598,-0.012787543,-0.014721991,-0.016230525,-0.01799408,-0.01985373,-0.021152452,-0.023319915,-0.02487231,-0.026996134,-0.029363826,-0.029987322,-0.031747863,-0.033938758,-0.035510264,-0.038056258,-0.039746158,-0.041255366,-0.043409042,-0.045245275,-0.046461184,-0.049088046,-0.05030506,-0.051428284,-0.05321179,-0.056363557,-0.057507504,-0.059261993,-0.061687585,-0.0637011,true
22,0.095719315,0.10028746,0.0967891,0.091688864,0.08665278,0.08316065,0.07950532,0.07620023,0.07193106,0.06917271,0.06813155,0.06521134,0.06390741,0.061882127,0.05927399,0.0574998,0.054809872,0.05258968,0.05059532,0.04833081,0.04539702,0.04308343,0.040845193,0.03773137,0.034652483,0.032607585,0.028912082,0.02630207,0.024218902,0.021695167,0.01823584,0.014365671,0.012370052,0.008065807,0.005180663,0.002151439,-0.0009083238,-0.0045933817,-0.0075653386,-0.010507726,-0.014294896,-0.015901878,-0.016700251,-0.01834872,-0.020716842,-0.022294926,-0.024165157,-0.025628662,-0.02769799,-0.029207576,-0.030442864,-0.032801297,-0.035107605,-0.03598087,-0.038193148,-0.039213486,-0.041286856,-0.042323932,-0.044968,-0.04606483,-0.04905513,-0.05105247,-0.052836686,-0.054091007,-0.05556162,-0.05756021,-0.059357565,-0.06104757,-0.06346963,true
23,0.15029892,0.15377916,0.1454854,0.13593164,0.12746963,0.119204625,0.111331895,0.10511472,0.09883687,0.09579083,0.09266106,0.08938917,0.08594166,0.08290621,0.08022908,0.07709935,0.074444085,0.07113595,0.06777605,0.06449568,0.06227591,0.058860213,0.05512065,0.05188441,0.049062334,0.045582503,0.042081505,0.038968503,0.036534585,0.0322321,0.029326983,0.026424134,0.0223388,0.018501908,0.014941391,0.01153934,0.008547157,0.005153968,0.0010187719,-0.0025314726,-0.005927298,-0.00785059,-0.009372828,-0.011326243,-0.013552034,-0.015530301,-0.016659953,-0.018295877,-0.020508282,-0.022347573,-0.02455575,-0.02542291,-0.027600689,-0.029606141,-0.030515952,-0.032933585,-0.03509068,-0.036788702,-0.038364563,-0.04040508,-0.042606305,-0.044277847,-0.04655318,-0.048279088,-0.04975209,-0.052527096,-0.05397958,-0.055444907,-0.05779298,true
24,0.11299669,0.11474125,0.11002704,0.106180735,0.101247646,0.09673752,0.090853356,0.08627317,0.080644384,0.07920443,0.07635488,0.07346529,0.07076134,0.068386175,0.065451354,0.06299663,0.059356973,0.056779716,0.054348454,0.051306885,0.04834214,0.045333453,0.042278066,0.038514778,0.03558763,0.03255336,0.029096104,0.026076747,0.022421645,0.019636998,0.015748948,0.012478471,0.010108975,0.0063920943,0.0029647397,6.714044e-05,-0.0044315,-0.0077819834,-0.010531304,-0.013471938,-0.01688058,-0.019031502,-0.020954596,-0.021975666,-0.024244202,-0.025821244,-0.026867975,-0.028424004,-0.030427469,-0.032392483,-0.033798102,-0.03609786,-0.037552066,-0.039256953,-0.041506425,-0.042835817,-0.04435967,-0.04685073,-0.048511107,-0.049858678,-0.051344518,-0.05343676,-0.055273633,-0.057576325,-0.05900147,-0.06023981,-0.06249046,-0.06377687,-0.065959744,true
25,0.12947926,0.1320315,0.12579386,0.11942344,0.114178374,0.10814519,0.10202061,0.096720055,0.09111242,0.088462725,0.08559339,0.083156474,0.080862194,0.076775596,0.07537836,0.072409704,0.06979208,0.06682886,0.06284295,0.060759325,0.056757234,0.054573208,0.05107072,0.048254,0.04427795,0.04173719,0.038275514,0.034746833,0.031529557,0.028298978,0.025297727,0.021964788,0.018133752,0.014353718,0.011650478,0.007833739,0.005464384,0.0027102684,-0.0014565517,-0.0055403905,-0.009181591,-0.010726335,-0.011987018,-0.014204307,-0.015346931,-0.017741092,-0.01940097,-0.021005346,-0.0234692,-0.024545167,-0.02585116,-0.028040556,-0.029393988,-0.03203301,-0.03320817,-0.035074532,-0.03716655,-0.039043028,-0.040362727,-0.042100035,-0.044161573,-0.045433108,-0.04793565,-0.04900238,-0.051229615,-0.052993957,-0.0538013,-0.05717452,-0.059182953,true
26,0.108799,0.111365564,0.107740596,0.10369565,0.10074887,0.09585209,0.09292257,0.08888703,0.08519803,0.08269469,0.08045128,0.078782916,0.07687899,0.074449115,0.07229936,0.06887031,0.06697275,0.063758686,0.06200596,0.058296576,0.056052975,0.053123936,0.04967057,0.046922658,0.043895088,0.040837705,0.037493333,0.034591332,0.031218324,0.02722286,0.0245655,0.020992108,0.017808944,0.014030235,0.010908304,0.0069169556,0.0033213226,4.1456893e-05,-0.0035247072,-0.0077937236,-0.010895291,-0.012234698,-0.014181448,-0.016392626,-0.01773576,-0.020029366,-0.022143427,-0.022931319,-0.025096757,-0.026407609,-0.028301809,-0.030787824,-0.032583944,-0.034126118,-0.035633102,-0.037891895,-0.039753642,-0.041564114,-0.043797415,-0.04486414,-0.047060624,-0.04983857,-0.0511863,-0.052475072,-0.054581795,-0.05616368,-0.05787502,-0.06040229,-0.062688224,true
27,0.12788345,0.12942502,0.12437991,0.11915172,0.11315335,0.10838348,0.10160774,0.0965751,0.0906438,0.088090956,0.08485095,0.08385659,0.07994349,0.07650047,0.07459237,0.07147676,0.069519415,0.06588689,0.06264955,0.059683897,0.056505665,0.05336401,0.050299197,0.048165325,0.04414657,0.041043192,0.037380997,0.034486413,0.031395044,0.028078163,0.024519965,0.021794375,0.017789051,0.014015295,0.010616489,0.008174746,0.004388876,0.0015484963,-0.0022723074,-0.0059048636,-0.009194687,-0.010903378,-0.012408339,-0.01473401,-0.01577672,-0.018169748,-0.019246478,-0.021813918,-0.022793096,-0.025021313,-0.026477903,-0.028410243,-0.029805297,-0.032331184,-0.03289917,-0.036127962,-0.03786571,-0.03938363,-0.040543057,-0.042999577,-0.044277556,-0.046491146,-0.0486843,-0.04911413,-0.050942697,-0.053523134,-0.054885358,-0.056933448,-0.059277978,true
28,0.107460044,0.11095659,0.10538029,0.10112634,0.09576386,0.0913873,0.08623703,0.08178095,0.076892234,0.075132884,0.07161494,0.07000724,0.0672889,0.06415799,0.060934547,0.059273094,0.05661505,0.053585555,0.04988146,0.048022307,0.044834167,0.041644827,0.038696304,0.035844848,0.03213132,0.028976895,0.026706748,0.02286741,0.020046892,0.016003424,0.012802494,0.009383458,0.006469782,0.0032087476,-0.0005506696,-0.0029118848,-0.006154062,-0.010151171,-0.012990123,-0.016136415,-0.019991431,-0.021692399,-0.024017187,-0.024876952,-0.026945665,-0.028531594,-0.02959013,-0.03196541,-0.033657476,-0.035588715,-0.036614876,-0.0389992,-0.03989213,-0.042417012,-0.044158638,-0.047017604,-0.04787134,-0.049585093,-0.051195364,-0.052946355,-0.0544634,-0.057007816,-0.057666555,-0.060071517,-0.061173987,-0.062965155,-0.065191604,-0.067229204,-0.06932507,true
